Nodes
6135
6132
6194
6130
6141
6202
6129
9045
6191
6124
6154
6203
6144
6137
11224
4869
6207
23521
6210
6160
6187
6128
6159
6143
6147
1915
6222
6201
6157
4736
6175
6122
6189
6152
23435
6188
1660
9349
292
3192
6217
6125
10642
6205
4904
6228
6156
6165
3608
6139
6138
6168
4691
6229
5245
26354
2091
3609
6142
6208
6146
6158
10969
10987
6155
26986
6136
23450
10514
6133
22907
6193
26156
6206
6224
728937
5501
6176
25873
6209
6134
11331
6161
3921
1938
3178
3183
3326
6218
10492
6169
6223
6181
5093
6204
54542
55646
9733
9775
4670
5250
55832
23451
50628
6235
9188
170506
8454
6231
10419
27292
51187
23560
10989
6230
6173
8886
23345
55299
51631
284695
6234
4673
8452
6727
23405
7284
1314
7150
51574
6732
55226
11338
83732
5094
9782
6170
2058
51602
1665
9221
7307
7846
6949
55131
6232
27043
11137
497661
9401
51202
1994
4343
23020
1107
81027
6227
6184
6950
5042
5976
10643
6164
7182
9533
2332
2197
51065
6233
388698
10528
1108
83858
55003
9513
9329
55681
79084
25885
2975
56257
26608
6749
81887
149041
8487
8971
3191
7311
54881
9343
23263
55037
57418
4809
8065
8342
3007
23107
72
1748
8450
10992
56945
10594
11103
8453
7706
509
93185
5978
6192
4174
6167
23212
10614
55379
8266
220717
2335
6171
8451
140801
10772
140032
57665
9129
3188
51649
2099
51116
51639
4738
293
64969
222235
84844
83743
3185
4609
3735
10436
1917
7157
8087
6615
51121
5936
10856
7532
51021
5708
10985
64960
83939
1540
11269
3014
5111
3035
50649
8241
1642
6323
8883
1650
7533
4173
6897
4171
8349
6780
2072
9063
1717
84319
6612
8554
672
9020
388697
7555
30968
6045
51191
1017
9040
11190
25980
55011
155061
11218
54908
8335
284996
7412
57835
4661
652
3383
4839
3676
57062
1974
57721
7417
8668
1499
10551
7124
8726
409
1655
9325
8539
6047
9820
9978
7283
7514
55720
1025
3692
8664
83444
4193
3320
2885
6199
1975
51547
7428
975
6123
54984
2810
3646
4116
1654
7416
7112
54606
23029
10450
8663
3845
3184
10075
8344
8662
84365
27335
23367
25793
4113
10399
1933
117246
70
56829
302
83987
3181
2771
6790
10480
7419
3842
93144
4214
7316
4791
27044
3837
60
10413
2023
5885
5901
4637
301
5036
10056
22890
1965
10202
2597
7431
3312
23363
309
1736
498
4311
2931
920
23076
3575
26135
3329
5606
149628
56902
9097
10426
3068
3187
10128
203068
8761
7040
3932
728689
10980
GO:0002181
192670
50
79959
57154
6117
23481
55661
5521
23378
55072
6119
4147
GO:0006364
51343
10598
51386
4771
10921
9051
2130
10289
22944
59
27341
4204
139422
23462
6118
28960
10397
400506
6166
5728
84295
84154
57332
2817
7415
27229
801
10138
9521
C1260899
10412
8826
7189
26168
C0034012
C0003811
483
4000
C0015672
9255
C0149931
26959
63891
6606
1630
54512
705
10971
25879
50809
25998
54865
54165
55771
54487
678
8139
27161
1080
3169
408
142
6929
84450
253260
998
23223
29110
5610
51341
692312
3728
1355
51154
1207
63893
GO:0001649
10153
291
84549
8894
51213
29889
3106
6182
80764
64412
64318
6059
23524
GO:0042274
54433
29937
2256
3832
1026
4836
79590
6747
11140
7381
5604
1659
85437
9702
79050
168620
5468
8517
5970
56888
56342
2521
5160
GO:0042273
10728
128061
C0038356
C1458155
9374
23650
29927
1937
10236
80232
10014
51013
1973
1877
4774
4088
GO:0045727
405
80135
84656
6895
55166
11316
730211
7570
GO:0006412
5105
10250
5689
4522
26270
1000
3480
26523
8655
342538
114990
79159
3843
64795
121441
4793
1488
6835
8445
5460
7013
11004
81550
6150
4790
904
8924
8890
5777
92140
4914
6928
6838
27067
8575
GO:0017148
GO:0008284
84172
23385
10625
56647
11100
708
51185
6730
1783
11107
6506
10146
89941
27250
8899
26747
79759
1936
9830
2794
2475
84248
1956
4724
57109
5879
5564
10949
10197
GO:0010628
GO:0050821
10454
6880
65993
6741
7534
29074
7448
9841
10013
79039
348
10383
80279
339230
79109
84298
5935
79711
4692
5133
2932
6281
79101
10048
7549
51497
11168
26155
22913
482
4734
9641
6428
158471
9114
51388
4843
4209
84164
7337
6497
5537
79009
1662
131034
65095
7919
260434
81030
90957
55161
56604
9939
11056
10988
84888
8634
347733
56915
55660
9013
10199
23144
2926
84811
11165
51081
51255
GO:1904667
23532
2078
2969
5335
221785
9584
4076
23788
26019
9578
2010
56339
813
56950
GO:0006417
7329
GO:2000059
2314
25920
9875
10844
9904
27258
84186
10526
C0030567
51496
22985
60678
114928
4255
2040
8626
84294
64101
9685
51691
79682
5432
221092
23
57693
10527
65083
9987
84524
7319
23582
84444
51333
81858
9781
3958
6990
10284
5062
6742
7430
6745
9218
55588
