,Community,CRank,Conductance,Modularity,Random,file,nodes
0,C0036572,1,0.964887,0.000168,0.770818,1_coh_com73.txt,"['C0036572', 'C0014544', 'C0028738', 'C0038379', '10488', '4000', 'C0010417', '148327', 'C0026838', 'C0002871', 'C0028754', 'C0017601', 'C0878787', 'C0151686', 'C0020619', 'C0456909', 'C0013421', 'C0035229', 'C0011991', 'C0040034', 'C0031117', 'C0002170', 'C0009806', 'C0040822', 'C0042963', 'C0021051', 'C0017168', 'C0259817', 'C0018834', 'C0011334', 'C0020459', 'C1263846', 'C0015672', 'C0497327', 'C0151526', 'C0233315', 'C0003811', 'C0015967', 'C0020615', 'C0018802', 'C0026848', 'C0029456', 'C0011860', '857', 'C0013274', 'C0221260', 'C0011849', 'C0022596', 'C0085605', 'C0018801', 'C0037299', 'C0870082', 'C0878544', 'C0029453', 'C0023890', 'C0007194', 'C0004352', 'C0005779', 'C0003578', '163183', 'C0009763', 'C0042024', 'C0242422', 'C0020757', 'C0032285', 'C0006625', 'C0003862', 'C0013604', 'C0013595', '147872', 'C0020598', '23786', 'C0033774', 'C0231528', 'C0019087', 'C0015230', 'C0015371', 'C0018798', 'C0037036', 'C0007137', 'C0401151', 'C0494475', '90993', 'C0003864', 'C0037199', 'C0013404', 'C0876973', 'C0003467', 'C0004364', 'C0220994', 'C0007117', 'C0030305', 'C0008489', 'C0009404', 'C0020538', 'C0011606', 'C0028768', 'C0022568', '54206', 'C0003492', 'C0026650', 'C0037274', 'C0025202', 'C0039685', '89885', 'C0033975', 'C0162834', 'C0029882', 'C0037286', 'C0015397', 'C0398650', 'C0007193', 'C0006267', 'C0020555', 'C2973725', 'C0014550', 'C0024299', 'C0702166', 'C0020676', 'C2239176', 'C0014877', 'C0034013', 'C0004096', 'C0034150', 'C0039621', 'C0085681', 'C0024121', 'C0017563', 'C0029443', 'C0031099', 'C2242472', 'C0024437', 'C0018681', 'C0018916', 'C0002418', 'C0020626', 'C0027498', 'C0003123', 'C0008350', '92140', 'C0034069', 'C0029408', 'C0005741', 'C0036508', '388633', 'C0010200', '7082', 'C0022638', 'C0034012', 'C1408258', '7415', 'C0948896', '3981', 'C0025289', 'C0020456', 'C0018273', '2139', 'GO:0051260', 'C0020437', '84283', 'C0042164', '85027', 'C0005695', 'C1384606', 'C0085606', 'C0028326', 'C0013384', 'C0043352', 'C0003962', '728378', '1896', 'C0017574', 'C3463824', 'C0002874', 'C0002880', 'C0162429', 'C0024591', '4543', 'C0030567', 'C0000737', '80331', 'C0003850', 'C0011644', '7013', 'C0018021', 'C0271623', 'C0149931', '163882', 'C0042571', 'C0428977', 'C0027726', '6285', 'C0020443', 'GO:0042542', 'C0012833', 'C0010043', 'GO:0006979', 'C0013238', '84693', 'C0005424', 'C0002888', 'C0001126', 'GO:0006695', 'C0042109', '6708', 'C0005283', '2885', 'C0005697', 'C2316810', 'C0272375', '4481', '254827', '55697', 'C0022575', '4544', '54433', 'C0234533', 'C0008311', '6696', 'C0039103', '695', 'C0542346', 'C0020651', '467', 'C0271093', 'C0002895', 'DB00121', 'C0032460', 'DB00583', 'C0011848', '144195', 'C0001623', 'C0085631', '11284', 'C0751435', 'C0687720', 'C0024301', '57062', 'GO:0001895', '11232', '403', 'C0037763', 'GO:0051291', '79939', 'C0242383', 'C0014038', '2590', 'GO:0050908', 'GO:0009650', '2581', 'C0036690', '54860', 'C0836924', 'GO:0042744', '6721', 'C0023518', 'C0042842', 'C0022573', '2195', 'DB09517', 'C0026948', 'C0015469', 'C0010691', '57038', 'C0023440', '11001', 'C0020542', 'GO:0042758', 'C0032914', '84651', 'C0007642', '7265', '1413', '10567', 'C0015944', 'C0162566', 'C0034067', 'DB09140', '339390', '23417', '7356', 'C0020503', 'C0151723', 'C0079773', '64838', 'C0019151', '64581', 'GO:0050766', '29079', 'C0079731', '5364', 'C0004245', 'DB00128', '942', '4673', '11282', '23024', 'C0025637', '29109', '26232', '6792', '6094', '4284', 'C1800706', 'C0042909', '6309', 'GO:1904659', '1879', '1959', 'DB00893', 'C0009319', '202915', '54059', '84168', 'C0156404', 'GO:0045332', 'C0746102', 'C0032227', 'C0038018', '79677', '5355', '7248', '1258', 'C0268579', 'C0013428', 'GO:0023021', 'C1961835', '65110', '91703', '84922', 'C0949116', '1114', '10244', '8724', 'C0221765', 'GO:0008535', '23552', 'C0022660', 'GO:0060017', '7037', 'C0032463', '3312', '440915', '2706', '537', 'GO:0090669', '9266', '84908', '402', '5630', '54332', '1647', 'GO:0032049', '132864', '2752', 'GO:0051457', '1036', 'C0473527', 'C0001430', 'DB01599', 'GO:0032024', '27068', '3150', 'GO:0050877', 'GO:0010942', '29763', '2804', '54963', '162461', '117283', '63967', '6898', 'C1260899', '966', '23204', '7441', 'C0524910', '54988', 'C0002994', '57823', 'C0162627', 'GO:0033151', '929', 'C0002893', 'C0019829', '7059', '50511', '29993', '8924', '2258', 'C0035854', '311', '2687', 'GO:0006784', 'GO:0060023', '7001', '2745', '57007', '26046', '6521', '10712', '4633', '9595', 'GO:0002506', '284996', 'C0023449', '51566', '6955', '162466', '54407', '23154', 'GO:0007052', 'C0334634', '60487', '56992', 'C0020179', 'C0027424', '55651', '254187', '63933', '858', '8038', 'DB01074', '56667', 'C0014743', '317719', '8808', '3156', 'C0014583', '51714', '28992', '23046', '10505', '8079', '9887', '23129', 'GO:0047484', '23293', 'DB00148', '7178', '3775', '1388', 'C0162316', '57565', 'C0152020', '730394', '84787', '2705', 'C0162836', 'C0033860', 'GO:0070293', 'GO:0048483', '56853', '9351', '51302', '91369', '196483', '3108', '7319', 'DB00091', 'GO:0010960', '348995', '55297', '663', '6271', '10157', '11277', '9780', '96764', '23247', '9543', '2780', 'C0002875', 'C0033117', '3046', 'C0342731', 'DB00675', 'DB00161', 'C0024586', '819', 'GO:0015739', 'C0017152', 'GO:0015881', 'C0006271', 'GO:0090503', 'GO:1901827', 'GO:0110008', '23396', 'C0019618', 'GO:0043048', 'GO:1905572', 'C0238052', 'GO:1904457', 'C0011854', 'DB08935', 'DB06650', 'DB11988', 'GO:0006207', 'C0017205', '10773', '9187', 'GO:0015705', 'GO:0006968', '6407', 'DB06720', '8581', 'DB09418', '84650', 'C0007785', 'C0020480', 'GO:1901373', '171169', '309', '5935', '24147', '5079', '158763', 'GO:0006892', '5455', '55785', '23463', 'C0042133', '4856', '163033', '58538', '25925', '84888', 'C0271650', 'GO:0090150', '10745']"
1,6135,1,0.556884,0.048757,0.315378,2_coh_com2.txt,"['6135', '6132', '6194', '6130', '6141', '6202', '6129', '9045', '6191', '6124', '6154', '6203', '6144', '6137', '11224', '4869', '6207', '23521', '6210', '6160', '6187', '6128', '6159', '6143', '6147', '1915', '6222', '6201', '6157', '4736', '6175', '6122', '6189', '6152', '23435', '6188', '1660', '9349', '292', '3192', '6217', '6125', '10642', '6205', '4904', '6228', '6156', '6165', '3608', '6139', '6138', '6168', '4691', '6229', '5245', '26354', '2091', '3609', '6142', '6208', '6146', '6158', '10969', '10987', '6155', '26986', '6136', '23450', '10514', '6133', '22907', '6193', '26156', '6206', '6224', '728937', '5501', '6176', '25873', '6209', '6134', '11331', '6161', '3921', '1938', '3178', '3183', '3326', '6218', '10492', '6169', '6223', '6181', '5093', '6204', '54542', '55646', '9733', '9775', '4670', '5250', '55832', '23451', '50628', '6235', '9188', '170506', '8454', '6231', '10419', '27292', '51187', '23560', '10989', '6230', '6173', '8886', '23345', '55299', '51631', '284695', '6234', '4673', '8452', '6727', '23405', '7284', '1314', '7150', '51574', '6732', '55226', '11338', '83732', '5094', '9782', '6170', '2058', '51602', '1665', '9221', '7307', '7846', '6949', '55131', '6232', '27043', '11137', '497661', '9401', '51202', '1994', '4343', '23020', '1107', '81027', '6227', '6184', '6950', '5042', '5976', '10643', '6164', '7182', '9533', '2332', '2197', '51065', '6233', '388698', '10528', '1108', '83858', '55003', '9513', '9329', '55681', '79084', '25885', '2975', '56257', '26608', '6749', '81887', '149041', '8487', '8971', '3191', '7311', '54881', '9343', '23263', '55037', '57418', '4809', '8065', '8342', '3007', '23107', '72', '1748', '8450', '10992', '56945', '10594', '11103', '8453', '7706', '509', '93185', '5978', '6192', '4174', '6167', '23212', '10614', '55379', '8266', '220717', '2335', '6171', '8451', '140801', '10772', '140032', '57665', '9129', '3188', '51649', '2099', '51116', '51639', '4738', '293', '64969', '222235', '84844', '83743', '3185', '4609', '3735', '10436', '1917', '7157', '8087', '6615', '51121', '5936', '10856', '7532', '51021', '5708', '10985', '64960', '83939', '1540', '11269', '3014', '5111', '3035', '50649', '8241', '1642', '6323', '8883', '1650', '7533', '4173', '6897', '4171', '8349', '6780', '2072', '9063', '1717', '84319', '6612', '8554', '672', '9020', '388697', '7555', '30968', '6045', '51191', '1017', '9040', '11190', '25980', '55011', '155061', '11218', '54908', '8335', '284996', '7412', '57835', '4661', '652', '3383', '4839', '3676', '57062', '1974', '57721', '7417', '8668', '1499', '10551', '7124', '8726', '409', '1655', '9325', '8539', '6047', '9820', '9978', '7283', '7514', '55720', '1025', '3692', '8664', '83444', '4193', '3320', '2885', '6199', '1975', '51547', '7428', '975', '6123', '54984', '2810', '3646', '4116', '1654', '7416', '7112', '54606', '23029', '10450', '8663', '3845', '3184', '10075', '8344', '8662', '84365', '27335', '23367', '25793', '4113', '10399', '1933', '117246', '70', '56829', '302', '83987', '3181', '2771', '6790', '10480', '7419', '3842', '93144', '4214', '7316', '4791', '27044', '3837', '60', '10413', '2023', '5885', '5901', '4637', '301', '5036', '10056', '22890', '1965', '10202', '2597', '7431', '3312', '23363', '309', '1736', '498', '4311', '2931', '920', '23076', '3575', '26135', '3329', '5606', '149628', '56902', '9097', '10426', '3068', '3187', '10128', '203068', '8761', '7040', '3932', '728689', '10980', 'GO:0002181', '192670', '50', '79959', '57154', '6117', '23481', '55661', '5521', '23378', '55072', '6119', '4147', 'GO:0006364', '51343', '10598', '51386', '4771', '10921', '9051', '2130', '10289', '22944', '59', '27341', '4204', '139422', '23462', '6118', '28960', '10397', '400506', '6166', '5728', '84295', '84154', '57332', '2817', '7415', '27229', '801', '10138', '9521', 'C1260899', '10412', '8826', '7189', '26168', 'C0034012', 'C0003811', '483', '4000', 'C0015672', '9255', 'C0149931', '26959', '63891', '6606', '1630', '54512', '705', '10971', '25879', '50809', '25998', '54865', '54165', '55771', '54487', '678', '8139', '27161', '1080', '3169', '408', '142', '6929', '84450', '253260', '998', '23223', '29110', '5610', '51341', '692312', '3728', '1355', '51154', '1207', '63893', 'GO:0001649', '10153', '291', '84549', '8894', '51213', '29889', '3106', '6182', '80764', '64412', '64318', '6059', '23524', 'GO:0042274', '54433', '29937', '2256', '3832', '1026', '4836', '79590', '6747', '11140', '7381', '5604', '1659', '85437', '9702', '79050', '168620', '5468', '8517', '5970', '56888', '56342', '2521', '5160', 'GO:0042273', '10728', '128061', 'C0038356', 'C1458155', '9374', '23650', '29927', '1937', '10236', '80232', '10014', '51013', '1973', '1877', '4774', '4088', 'GO:0045727', '405', '80135', '84656', '6895', '55166', '11316', '730211', '7570', 'GO:0006412', '5105', '10250', '5689', '4522', '26270', '1000', '3480', '26523', '8655', '342538', '114990', '79159', '3843', '64795', '121441', '4793', '1488', '6835', '8445', '5460', '7013', '11004', '81550', '6150', '4790', '904', '8924', '8890', '5777', '92140', '4914', '6928', '6838', '27067', '8575', 'GO:0017148', 'GO:0008284', '84172', '23385', '10625', '56647', '11100', '708', '51185', '6730', '1783', '11107', '6506', '10146', '89941', '27250', '8899', '26747', '79759', '1936', '9830', '2794', '2475', '84248', '1956', '4724', '57109', '5879', '5564', '10949', '10197', 'GO:0010628', 'GO:0050821', '10454', '6880', '65993', '6741', '7534', '29074', '7448', '9841', '10013', '79039', '348', '10383', '80279', '339230', '79109', '84298', '5935', '79711', '4692', '5133', '2932', '6281', '79101', '10048', '7549', '51497', '11168', '26155', '22913', '482', '4734', '9641', '6428', '158471', '9114', '51388', '4843', '4209', '84164', '7337', '6497', '5537', '79009', '1662', '131034', '65095', '7919', '260434', '81030', '90957', '55161', '56604', '9939', '11056', '10988', '84888', '8634', '347733', '56915', '55660', '9013', '10199', '23144', '2926', '84811', '11165', '51081', '51255', 'GO:1904667', '23532', '2078', '2969', '5335', '221785', '9584', '4076', '23788', '26019', '9578', '2010', '56339', '813', '56950', 'GO:0006417', '7329', 'GO:2000059', '2314', '25920', '9875', '10844', '9904', '27258', '84186', '10526', 'C0030567', '51496', '22985', '60678', '114928', '4255', '2040', '8626', '84294', '64101', '9685', '51691', '79682', '5432', '221092', '23', '57693', '10527', '65083', '9987', '84524', '7319', '23582', '84444', '51333', '81858', '9781', '3958', '6990', '10284', '5062', '6742', '7430', '6745', '9218', '55588', '7270', '83759', '23466', '140890', '114803', '10189', '55759', '10181', '329', '10627', '2355', '4926', '54464', '11171', '1912', '5709', '54998', '5058', '7388', '4436', '817', '56928', '1408', '3316', '3725', '23195', '55035', '51807', '8848', '84872', '3872', '5580', '2033', '5862', '8498', '7216', '2353', '5591', '9519', '10285', '5481', 'C0151744', '7332', '9147', '161424', '23545', '9759', '9277', '4074', '57050', '7048', 'GO:0032211', '10342', '1847', '23246', '4302', 'C0178416', '6584', '3956', '84101', '8233', '3783', '2261', '387338', '9793', '1437', 'GO:1901796', '2339', '6814', '6696', '57696', '5129', '4676', '10054', '55153', '1889', '51634', '1616', '4356', '5567', '5814', '27107', '642', '10376', '2063', '3487', '4824', '5297', '7161', '5092', '22980', '55142', '5155', '161198', '3959', '5723', '353', 'GO:0070934', '5243', '4931', '5494', '58491', '8563', '84340', '91942', '3716', '11098', '9320', '8649', '7072', '7965', '27122', '1983', '3841', '10036', '7175', '10959', '7841', '11059', '10384', '25983', 'GO:0000027', '7738', '4144', '55729', '25828', '5190', '222194', '440026', '131474', '389421', '55090', '10952', '51755', '9015', '23043', '165918', '3032', '9453', '51247', '79954', '9448', '90121', '51077', '57521', '823', '387', '9500', '25', '8446', '8767', '9477', '468', '4087', 'GO:0034644', '80323', '128866', '6844', '11051', '5290', '26574', '55738', '64794', '3323', '55623', '123228', '8165', '29763', '55352', '10061', '56341', '50808', '7531', '388', '114034', '23168', '56474', '1977', '1674', '56940', '24140', '9474', '84305', '9905', '171483', '1613', '254394', '81579', '150094', '1647', '55920', '23382', '10767', '8562', '23035', '163590', '51491', 'GO:0071158', '286480', '3434', 'C0007134', '11284', '115509', '26953', '8837', '55858', '2735', '51382', '23741', '3433', '9693', 'GO:0000028', '29767', '387103', '27316', '57544', '153328', '65265', '93380', '643836', '5908', '54989', '2247', 'GO:0034101', 'GO:2000435', '3875', '84310', '54596', 'GO:0050684', '891', '55615', '84640', 'C1961099', '158', '9525', 'GO:0033119', '54622', '317781', '122953', '57761', '9368', '6709', '4192', '255967', '29993', '5627', '79892', '10523', '84541', '9861', '7272', '10131', '6648', '25913', '8021']"
2,4914,1,0.786781,0.009791,0.011906,3_coh_com30.txt,"['4914', '4609', '2100', '9401', '51547', '7182', '6045', '2146', '9343', '23363', '3428', '55054', '23512', '2091', '8452', '149041', '55832', '648', '54542', '4869', '10146', '6138', '6047', '3169', '7514', '6194', '5245', '1107', '9820', '3192', '1108', '149628', '988', '8726', '83987', '6657', '10528', '51574', '54998', '26135', '22938', '83732', '28960', '57520', '112399', '79885', '54487', '84365', '22976', '1459', '580', '2300', '83743', '2099', '55771', '253461', '155061', '3068', '9277', '2253', '672', '23378', '4204', '94234', '54865', '23291', '7706', '56257', '26959', '22927', '5093', '9656', '8924', '4000', '5936', '70', '677770', '4691', '7415', '9391', '79159', '23029', '997', '7549', '51741', '23435', '56342', '6142', '7555', '56829', '3104', '23481', '79727', '2248', '6780', '7014', '8555', '79968', '3608', '27023', '1894', '7158', '23144', '6168', '10282', '1025', '6118', '5160', '8766', '5977', '84464', '84450', '2869', '6208', '5501', '64210', '1743', '1044', '23212', '9830', '388569', '55366', '9733', '55692', '140564', '124245', '10628', '23385', '6119', '9097', '6156', '6117', '10987', '2307', '167227', '668', '5460', '6733', '1993', '29066', '6615', '83759', '27185', '7178', '84984', '5155', '6187', '29079', '51177', '117246', '22897', '26576', '84549', '23210', '29896', '56916', '7319', '80776', '1736', '54433', '8886', '1877', '10618', '705', '9212', '25879', '1198', '1196', '399823', '5771', '54606', '51602', '2290', '169841', '10143', '54512', '6059', '57062', '821', '6625', '4839', '54665', '10921', '6272', '26019', '25831', '55657', '5468', '23612', '139422', '6895', '134430', '4171', '1355', '3091', '1022', '55662', '58491', '10614', '84659', '55646', '10813', '26168', '85437', '10412', '2256', '54101', '22803', '9367', '3837', '56001', '7329', '50674', '6730', '55294', '400506', '219541', '168620', '51320', '10199', '9045', '83444', '26155', '1639', '29080', '1024', '5976', '4851', '400916', '23178', '10492', '23708', '9972', '152185', '7448', '11107', '23560', '8480', '2130', '57332', '4350', '65109', '54737', '6741', '4137', '9636', '10607', '90441', '196441', '3993', '3832', '7013', '55759', '56888', '4646', '7257', '23567', '9694', '51068', '7080', '4661', '92140', '6613', '23495', '1956', '8575', '51121', '260434', '116840', '10847', '389421', '51154', '10197', '845', '2908', '3607', '5935', '645455', '2931', '6993', '79923', '51631', '8928', '10605', '23633', '2353', '104', '9734', '56915', '10450', '26574', '2932', '161198', '80764', '6749', '57122', '6696', '55904', '6835', '6428', '373156', '6732', '9140', '55802', '9908', '27292', '4771', '7517', '197257', '26136', '54517', '79707', '57379', '25998', '23223', '65110', '5394', '9774', '26013', '4686', '8454', '3783', '10625', '84502', '23135', '55611', '51013', '8894', '3921', '23246', '9325', '10061', '3843', '57602', '7917', '56902', '5597', '6731', '3611', '23404', '56341', '474', '129401', '79753', '7430', '55319', '5868', '4940', '118881', '3836', '85015', '2794', '5610', '50809', '79132', '23133', '4774', '5777', '54557', '84135', '22909', '79954', '57545', '92291', '3959', '3856', '81605', '54663', '10868', '54464', '23157', '51691', '29102', '10166', '55720', '6728', '54853', '10763', '54704', '64288', '9987', '5073', '2801', '9533', '114928', '595', '9500', '147746', '55290', '84132', '7803', '5901', '9646', '11338', '1965', '51018', '8450', '23636', '408', '6607', '861', '5129', '57169', '1656', '11056', '1968', '7048', '28987', '2305', '9777', '26227', '8021', '4543', '3692', '10285', '80135', '728642', '158521', '4093', '8665', '1975', '83894', '79576', '23136', '26133', '10250', 'GO:0006406', '10885', '10445', '51406', '84861', '55072', '286128', '84955', '4673', 'GO:2000234', '2036', '55588', '6280', '10010', '8848', '266812', '27316', '25862', '138716', '7741', '10438', '6606', '23322', '9221', '5496', '6037', '9904', '167691', '131034', '7337', '161424', '6320', '57050', '51207', '51341', '6638', '10713', '10318', '1847', '1616', '51366', '1659', '6141', '2976', '64781', '9495', '286075', '50943', '54106', '27152', '54552', '4848', '8233', '57695', '8563', '7179', '9968', '55661', '11190', '11171', '26015', '79171', '55658', '55035', '5092', '2107', '6829', '55651', '25939', '3184', '27257', '3725', '11284', '55247', '373159', '3508', '7913', '81929', '9136', '11004', '55605', '27340', '25852', '55023', '9448', '3315', '64376', '51213', '590', '84196', 'GO:0045943', '114990', '10284', '8079', '55660', '221656', '79101', '8161', '4928', '23774', '4140', '8479', '222235', '64318', '9179', '114884', '1181', '83608', '114804', '8569', '5395', '57644', '10153', '8732', '2342', '6125', '51491', '51386', '8945', '51130', '56852', '9669', '9306', '2078', '9693', '64601', '26747', '51808', 'GO:0071044', '23552', 'GO:0000956', 'GO:0045727', '4929', '84154', 'GO:0000184', 'GO:0048024', '10621', 'GO:1901796', '8898', '8539', '203100', '54957', '84888', 'GO:0045070', '221184', '23243', '324', '10767', '79012', '1981', '5393', '84324', '27252', '5261', '63877', '26953', '5822', '1896', '3930', '100316904', '60528', '8682', '55226', '8607', '4147', '8717', '752', '7570', 'GO:0006364', '79786', '84330', '4103', '7175', '26270', '26973', 'GO:1902570', 'GO:0033962', '64400', '55695', '25764', '1503', '2034', '57474', '9232', '1977', '56000', '8678', '79760', '221421', '100505385', '23032', '84908', '84294', '5670', 'GO:0016973', 'GO:0008380', '26059', '51255', '8897', '27067', '56992', '92342', '3661', '93380', '9406', '10411', '84842', '837', '4665', 'GO:0007076', '2810', '114805', '1665', '23285', '1819', '57592', '79797', '3833', '11117', '3298', '1468', '6726', '8411', '7690', '4105', 'C0079744', '55147', 'GO:0042254', '54880', '9477', 'GO:0000463', '343069', '1936', '8099', '1446', '1662', '3005', '3069', '115825', '23262', '10121', 'GO:0061014', '27111', '27285', '11103', '8508', '79791', '493861', '51633', '4192', '254427', '4001', '7162', '3927', '220594', 'GO:1904872', '55833', '5782', '5789', '23510', '65062', '326', '8836', '729250', '79050', '202559', '282969', '128061', '8900', 'GO:0006913', 'GO:0031397', '55536', '7138', '25820', '113130', 'GO:0031065', 'GO:0000027', '29124', '4799', '10923', '26065', '1778', '136647', '10002', '55573', '9020', '23492', '64225', '26835', '22872', '22920', '254394', 'GO:0001649', '79682', '60680', '409', '7866', '1984', '55132', '6729', '4927', '6294', '10189', '55655', '51504', '4354', '84172', '23130', '116154', '6498', '6293', '29890', 'GO:0000375', '84285', '10248', '124739', '6468', '84630', 'GO:0033127', '8458', '51233', 'GO:0048255', '51388', '27341', '2644', '51678', '140885', '9670', '1797', '29777', '8455', '4115', '26046', '23532', 'GO:0043923', '6727', '7538', '2304', 'GO:0061157', '96764', '112840', '114818', '9919', '57473', '26147', '23310', '10127', '11044', '55577', '11098', '23475', '54585', '5660', 'GO:0006610', '8988', '5930', '55153', '57418', 'GO:0006376', '54765', '5879', '9414', '415117', '4209', '80324', '1728', '8667', '79054', '11340', '55131', '84733', '23466', '7082', '54984', '9188', '29761', '768', '80824', '79763', '81616', '10564', '6039', '9493', '5305', '22818', '8728', '9100', '10969', '56146', '115708', '23046', '114907', '3646', '64377', '57479', '2994', '29959', '57410', '11344', '6499', '53916', '159686', '10755', '11054', '7205', '9978', '23031', 'GO:0044839', '10762', '85457', '26043', '9191', '54821', '8905', '81669', '10475', '55781', '1910', '121053', 'GO:0030490', 'GO:2000507', '11097', '55738', '9197', '84640']"
