nodes,fostamatinib
6928,2.3723177566841842e-05
8470,2.3716817057417317e-05
GO:0045898,2.3709778774421432e-05
810,2.3708790553820385e-05
11275,2.3705713998373633e-05
205,2.3697603032082575e-05
GO:0061890,2.3695353353199547e-05
GO:0006757,2.3691355269058073e-05
79228,2.3683280743994272e-05
GO:0071482,2.3681918054802547e-05
55904,2.3680964551949678e-05
3655,2.368027549924797e-05
4985,2.368008124154701e-05
26036,2.367888680895677e-05
487,2.367566084557106e-05
GO:0071385,2.3673177182626432e-05
84991,2.3672420042244927e-05
GO:0008593,2.3670567103861296e-05
90441,2.3662382892426232e-05
79035,2.366193131957717e-05
GO:0009888,2.366143010658449e-05
5451,2.365848542298076e-05
GO:0042760,2.3657172178555126e-05
23171,2.365634047738227e-05
GO:2000726,2.3650517552413448e-05
124997,2.36473761496984e-05
GO:2000434,2.3646057241789203e-05
6635,2.3644965940507867e-05
8324,2.3641489334547413e-05
5116,2.3640935671666436e-05
5345,2.3638089976920188e-05
2961,2.363048941896794e-05
4625,2.3629522264973226e-05
478,2.361893120591592e-05
55290,2.3608714307304476e-05
3784,2.3603919317276443e-05
GO:0002031,2.3603540647884562e-05
1789,2.3602187334550167e-05
GO:0048675,2.3601615107579854e-05
GO:0045069,2.359497364641246e-05
51747,2.3594636902797918e-05
81603,2.3576347069352522e-05
GO:0040037,2.3575842110093514e-05
55125,2.3574918057701104e-05
6599,2.3564192130597324e-05
1672,2.3562131238421496e-05
112,2.3548217975502454e-05
GO:0000183,2.3543612592849607e-05
378,2.3541304560384928e-05
GO:0001867,2.353731944067138e-05
GO:0002091,2.3535278282716445e-05
GO:0032000,2.35346527044816e-05
GO:1902205,2.3521777530810946e-05
GO:0006691,2.352098239364104e-05
4736,2.3517146716631044e-05
54625,2.351541745337182e-05
9101,2.351430026782152e-05
GO:1901213,2.3507715279067672e-05
5169,2.349940745993551e-05
10288,2.3493876039118292e-05
55722,2.3492204946724273e-05
6169,2.3491290550085066e-05
GO:0046847,2.3488893288916645e-05
6144,2.3481348282153152e-05
51340,2.347831549323776e-05
GO:1905114,2.3477203611141706e-05
8942,2.3475221447599043e-05
3625,2.3468634802010463e-05
GO:1900246,2.346807962947846e-05
6633,2.3465352515760604e-05
551,2.3459009015618306e-05
GO:0010792,2.3451697925578183e-05
GO:0033173,2.3449205380336993e-05
57620,2.344513930512738e-05
7345,2.3440294178365186e-05
GO:0032271,2.342675153201193e-05
10116,2.3424967674653994e-05
51602,2.3423412317598063e-05
79944,2.3418399297468972e-05
GO:0006487,2.3417400914523334e-05
GO:0032868,2.340373756705796e-05
GO:1904289,2.3402000573067778e-05
79723,2.3398798036818132e-05
GO:0072684,2.338738533540296e-05
GO:0006283,2.338545243902299e-05
GO:0023051,2.338009206718046e-05
55161,2.3378085188120208e-05
79443,2.337289014338482e-05
GO:1905337,2.336842671992096e-05
GO:0042921,2.336398093148691e-05
1641,2.3363760711234286e-05
1041,2.3360967809594106e-05
5250,2.3355871555766498e-05
GO:0060997,2.335333491505547e-05
GO:0007064,2.335222098151638e-05
3921,2.3351284221203085e-05
GO:0030098,2.3347823327585462e-05
GO:0000429,2.3343735958566906e-05
GO:0045936,2.3331254923280538e-05
9698,2.3330212496370128e-05
114327,2.3323986910652945e-05
9404,2.331846435124157e-05
GO:0042267,2.3311386794502146e-05
5365,2.3307369220129767e-05
GO:0030388,2.3303247686754133e-05
GO:0043312,2.3301844812180176e-05
4745,2.329531613797862e-05
GO:1903292,2.3294389776082024e-05
10421,2.328985192724829e-05
8646,2.3283059120531608e-05
GO:0043305,2.3280795032397894e-05
56923,2.3277999614058877e-05
84669,2.327264660734252e-05
GO:1901797,2.327031196488887e-05
23493,2.3264959403985147e-05
1396,2.3262717317334737e-05
GO:0010463,2.325463705516311e-05
GO:0043315,2.3250219600637275e-05
GO:0031669,2.3240957291493e-05
GO:0014910,2.3240135944417488e-05
GO:0032506,2.3232725610945444e-05
396,2.3232434354837044e-05
5701,2.3231141871526156e-05
GO:0042108,2.3230796783628022e-05
23294,2.3228223136564735e-05
GO:0071338,2.322761401859549e-05
GO:1903061,2.322724872867766e-05
60485,2.322431568125266e-05
3956,2.3221552618092298e-05
GO:0034109,2.321914625211751e-05
GO:2000758,2.3215536463561562e-05
GO:0070200,2.321253899373952e-05
7268,2.320649695875295e-05
5537,2.3203509267285824e-05
3547,2.319969108242518e-05
GO:0032570,2.3191102575274757e-05
9294,2.3190269071246613e-05
5806,2.3183656004163898e-05
29098,2.3175180016937874e-05
GO:0090315,2.3173268949803827e-05
5213,2.317172461109938e-05
114571,2.315971043959568e-05
GO:0090092,2.3158647128622574e-05
9020,2.3151043759869943e-05
116985,2.314962303291865e-05
7265,2.314844712727516e-05
51150,2.314822398108034e-05
56928,2.313921282214107e-05
8831,2.3138571492844565e-05
340061,2.3132921529719973e-05
8405,2.313096829713005e-05
55720,2.312975653416437e-05
GO:2000620,2.3129467839909603e-05
8449,2.3124402541634324e-05
GO:1903586,2.3116882860117512e-05
2768,2.3106717615833712e-05
2782,2.310442451159399e-05
6165,2.3103519376202635e-05
GO:0090297,2.3101714290235756e-05
2253,2.309512551032571e-05
GO:0035519,2.3094126769425462e-05
GO:0050678,2.309317523090663e-05
2778,2.3089958890727568e-05
84612,2.308256531608467e-05
55705,2.3082178207788844e-05
GO:0010224,2.3081574408437324e-05
1289,2.3077582056896506e-05
GO:0106071,2.3073793900609584e-05
55692,2.3061942186876886e-05
4210,2.3060850062568448e-05
5129,2.304635853535013e-05
GO:0071468,2.304180993932563e-05
6832,2.3038884778090286e-05
10539,2.3031890374528985e-05
10923,2.3030891352264074e-05
GO:2000008,2.3030499006573802e-05
GO:2000591,2.3027589477879624e-05
1280,2.3023155082971946e-05
201299,2.3019020390552878e-05
80145,2.3012525942584327e-05
GO:0051642,2.3001945042052493e-05
79834,2.2985375492053125e-05
GO:0080182,2.298315241670988e-05
1812,2.2977557568640432e-05
753,2.2974574916165314e-05
GO:0045078,2.2971600103873103e-05
GO:0051902,2.296959639501572e-05
GO:0090114,2.2969241713889965e-05
2957,2.2966293000506337e-05
GO:0007200,2.296344320893732e-05
GO:0006887,2.2962110266491323e-05
GO:1905025,2.2960662563218988e-05
GO:2001270,2.295797076785302e-05
10420,2.2950578954187758e-05
7536,2.2948973970334062e-05
GO:1903208,2.2948614979347575e-05
261734,2.294738186111254e-05
GO:0001946,2.2946934203154783e-05
10664,2.2940702530445175e-05
5783,2.2939577164616744e-05
GO:0046653,2.29359287436973e-05
5476,2.2935012522184146e-05
GO:0048729,2.293356789703379e-05
406889,2.29241503711688e-05
7325,2.29163144500296e-05
2817,2.291544639308885e-05
6604,2.2913607266887498e-05
GO:0046456,2.290350601680005e-05
163786,2.2897464793442684e-05
GO:2000804,2.289678161901602e-05
GO:1901836,2.2896274811984406e-05
GO:1902808,2.289603434853171e-05
25831,2.2890347087558428e-05
GO:0050769,2.2884113167647843e-05
80258,2.287988631023445e-05
64112,2.287250063695824e-05
7317,2.28723987780406e-05
GO:0006839,2.286986202827011e-05
GO:1990592,2.286913815215229e-05
GO:0022603,2.2867026589625738e-05
GO:0016577,2.286331348268484e-05
51256,2.28628948090711e-05
23274,2.28594901693734e-05
10460,2.285092628054731e-05
GO:0046016,2.2840853255111594e-05
GO:1903708,2.283861071790445e-05
GO:0005979,2.2824395418026762e-05
64768,2.282380601799617e-05
6139,2.282250805062968e-05
57794,2.2816057499826376e-05
29085,2.28142911162703e-05
GO:0002778,2.281401536423757e-05
115352,2.2812913909710324e-05
GO:0042753,2.2811556026518887e-05
51307,2.2809944659680803e-05
6879,2.2807321398813535e-05
9815,2.2806196664884195e-05
GO:0006520,2.2804467945939868e-05
755,2.2803792630561536e-05
GO:0006182,2.2803507080801145e-05
5166,2.278941287889826e-05
1132,2.2786268899115473e-05
9063,2.2785738501660825e-05
GO:0097264,2.2776239920008973e-05
114791,2.277462626455261e-05
5908,2.2771623695689807e-05
GO:0007156,2.2771283180213327e-05
GO:0031536,2.2768453599321505e-05
GO:1903223,2.2763779139409405e-05
23466,2.275480540380813e-05
GO:0018076,2.275388369793967e-05
GO:0045019,2.275158933820092e-05
81609,2.2750410737007263e-05
GO:1904751,2.2750406999839254e-05
GO:0002682,2.2741467483891155e-05
5528,2.2736559828079968e-05
GO:0071621,2.2731741270830345e-05
5650,2.272864938430175e-05
7335,2.272602336505627e-05
406888,2.2723650310880953e-05
GO:0060052,2.2723160295725613e-05
8175,2.2717322681502256e-05
GO:1902175,2.271511946922092e-05
GO:1903464,2.269916422012375e-05
57343,2.269904238223561e-05
10730,2.2694898897325203e-05
GO:0097051,2.268869675763471e-05
6513,2.268016487259831e-05
10749,2.2669985224209943e-05
10140,2.2663677432504416e-05
406916,2.26632480185362e-05
GO:0038093,2.265824218909712e-05
23054,2.264853445022967e-05
6120,2.2648527471976698e-05
23180,2.263448379529742e-05
23424,2.2624400584978473e-05
GO:0036297,2.262105870544665e-05
8650,2.2617354381719327e-05
3398,2.261417655741794e-05
56947,2.2611631707070602e-05
GO:0072660,2.2610624661033215e-05
2773,2.260268261990942e-05
9798,2.2597549506367605e-05
GO:0001816,2.2589290026239512e-05
GO:0043951,2.2582743460827666e-05
51569,2.2574110954981064e-05
GO:0010769,2.2563589238270292e-05
829,2.2553938687893774e-05
GO:0061734,2.254772454942742e-05
GO:0032079,2.2539476154690155e-05
3759,2.253897308912557e-05
GO:1900100,2.253628360508796e-05
GO:0002686,2.2532639479996744e-05
940,2.2517945429510915e-05
79922,2.2515456010051853e-05
23087,2.2505106800359388e-05
3493,2.2493906552810078e-05
7126,2.2490141223016296e-05
GO:0007009,2.2478378116307823e-05
1982,2.247819994172942e-05
GO:1900077,2.2471363090417303e-05
GO:0045046,2.246756389001421e-05
54477,2.2460766019632876e-05
10181,2.2457860093931168e-05
5930,2.2456298813170432e-05
GO:0018216,2.2449517710083877e-05
53358,2.244797373918513e-05
GO:0000733,2.2447896008164393e-05
27166,2.2446289295424162e-05
6406,2.2445465247965055e-05
GO:0045471,2.2441557156645626e-05
GO:1903673,2.2439234619834336e-05
GO:0071624,2.243406834366648e-05
26228,2.242034618504931e-05
GO:0045618,2.241965816977988e-05
GO:0031572,2.241825965590653e-05
GO:1900037,2.2414829159694615e-05
GO:0061043,2.2409172955854247e-05
GO:0060561,2.239827852475569e-05
5018,2.2395619714443466e-05
388591,2.2394487796549938e-05
3107,2.2393383537545026e-05
7398,2.2390205395827683e-05
GO:0045745,2.238923677142326e-05
29941,2.2385958108398026e-05
GO:0072126,2.237415148667955e-05
GO:1903572,2.237134626881413e-05
GO:0019395,2.2362910838677712e-05
23350,2.2349859828907986e-05
5314,2.234917552675351e-05
406915,2.2342089882471292e-05
163183,2.2341005639973574e-05
9716,2.2332127219885714e-05
124220,2.233204466211328e-05
8502,2.2331970221097145e-05
9524,2.233001325325657e-05
51639,2.232489643252096e-05
54585,2.2320344914020894e-05
GO:0098542,2.2311477441458256e-05
8893,2.2302891941567823e-05
58190,2.2301144170676627e-05
GO:0045665,2.2299233401982635e-05
GO:0090085,2.2299065381408083e-05
1495,2.229844388274855e-05
6146,2.229715908566507e-05
2516,2.2294935736957815e-05
4172,2.229182491717939e-05
57460,2.229111781543545e-05
GO:0043551,2.228953048160073e-05
GO:0030030,2.2274338524127418e-05
GO:0070229,2.2268428885489776e-05
4259,2.226839539906635e-05
27101,2.2267350445423503e-05
GO:0033028,2.2258952181223424e-05
4741,2.225317540248142e-05
23705,2.2250863481903044e-05
GO:0030282,2.2248149275143683e-05
GO:0071822,2.2240685258605587e-05
GO:0030822,2.222536013349808e-05
GO:2000300,2.2220511028552453e-05
4665,2.22187120238949e-05
79625,2.2217915097946743e-05
6612,2.2215174242779317e-05
63967,2.2212480058802596e-05
2633,2.2211667270338425e-05
6011,2.220376166573941e-05
10598,2.2203502794016956e-05
GO:0051387,2.2203074739515514e-05
GO:0009306,2.220220238689775e-05
6224,2.22017713595692e-05
GO:0090103,2.2198431736454838e-05
100,2.218726685502908e-05
11007,2.218228619795841e-05
57673,2.2181460524425292e-05
8795,2.218070463525781e-05
1656,2.2180470086216695e-05
GO:0072413,2.217704834166269e-05
2175,2.2171450621734133e-05
8471,2.2162061829828555e-05
GO:0035521,2.2149536576495764e-05
6590,2.2140673237885896e-05
GO:0031330,2.2140292816445974e-05
GO:1900107,2.2139315986679892e-05
840,2.2135512037407643e-05
GO:0098743,2.212656797366816e-05
GO:0001755,2.2117939873239463e-05
3799,2.211642043868302e-05
26013,2.211244851745151e-05
GO:1904417,2.211212374123052e-05
1803,2.2112065957917474e-05
5552,2.2102567844288334e-05
8817,2.210229185078275e-05
84643,2.209974965263309e-05
133,2.209573626525998e-05
2339,2.2091686551027532e-05
GO:0031587,2.20899238330013e-05
4354,2.2089347656695436e-05
7222,2.2088107839705393e-05
317,2.2086051740248687e-05
GO:0044830,2.208090766908662e-05
GO:2000755,2.2080528966112078e-05
GO:1905053,2.2079696400902497e-05
GO:0032273,2.207197839042142e-05
7327,2.2070634685663435e-05
51191,2.2064811881932086e-05
GO:0046649,2.2060291548882437e-05
GO:0033632,2.2060164657982936e-05
5864,2.2055029814408122e-05
9894,2.204882144443756e-05
11261,2.2039562176046292e-05
59338,2.2038503874929243e-05
101,2.203484326607835e-05
GO:0051901,2.2023185023315746e-05
GO:1901724,2.2022147951488707e-05
GO:0035372,2.201517687801396e-05
1949,2.2012546951121034e-05
GO:0000466,2.200580147572768e-05
6314,2.1997830297341274e-05
26155,2.199584465326737e-05
9991,2.1992963418731506e-05
GO:0046166,2.1991929516107056e-05
GO:1903935,2.1990799221136383e-05
10933,2.198600352290615e-05
GO:0034477,2.1985993448411582e-05
GO:0045926,2.198437956087357e-05
1907,2.1978153550703557e-05
GO:0044869,2.1976164547917492e-05
144100,2.197445882786424e-05
9406,2.1974273542873496e-05
GO:0002090,2.197263544812231e-05
GO:0048298,2.1971213383174764e-05
GO:0042758,2.1970654669374936e-05
GO:1903707,2.1962020517891576e-05
GO:1903727,2.196024087805146e-05
57584,2.1945338095636286e-05
GO:0017185,2.1943570686814736e-05
4544,2.194153031613353e-05
4800,2.1936377206554364e-05
GO:0090399,2.1927554716844296e-05
116,2.1926515381868784e-05
GO:0097745,2.1923458420730517e-05
5942,2.191435625228956e-05
1643,2.1912456697469003e-05
GO:0023019,2.191066600153322e-05
9533,2.190695710132289e-05
GO:0044339,2.1893908959557838e-05
10550,2.1892790174073596e-05
4913,2.1892621280259274e-05
GO:0046824,2.1889195498231034e-05
4150,2.1883650700839355e-05
6157,2.1879382764514032e-05
57591,2.1876646827540306e-05
80725,2.186543391974129e-05
284369,2.1863931730332343e-05
GO:1904628,2.18571904348841e-05
4943,2.1854676489038474e-05
103910,2.1854331641231212e-05
407035,2.185264434265933e-05
GO:0051793,2.1849592304368967e-05
GO:0070483,2.1847745190687046e-05
55602,2.184684665485221e-05
1161,2.1844404403670015e-05
64421,2.184121203484582e-05
22900,2.1840384006882e-05
325,2.183959188410982e-05
11211,2.1832883176606508e-05
57111,2.183151776451773e-05
341,2.182721006924839e-05
9637,2.1826488406255737e-05
23193,2.182375453172174e-05
GO:0010501,2.182257780212698e-05
29105,2.1821956570693444e-05
84902,2.1820167496949187e-05
8314,2.1818264839093215e-05
GO:0046578,2.1816391695062953e-05
GO:1902476,2.1813176937891608e-05
6645,2.1802261148605032e-05
GO:0034220,2.179861690039007e-05
10346,2.1798005186592665e-05
GO:0051086,2.1796899240447807e-05
GO:1903573,2.1786385722552583e-05
GO:0033002,2.1782946511852564e-05
344,2.17808634205692e-05
GO:0010660,2.1768531225269874e-05
GO:0046832,2.1759155715280032e-05
121504,2.1758151958108335e-05
83648,2.1754178546090817e-05
10939,2.1748433377051174e-05
1282,2.1743197927923696e-05
GO:0001781,2.1742584615319675e-05
83755,2.1735399021068893e-05
6181,2.1733998834220263e-05
GO:0050778,2.1727949637203367e-05
8487,2.1720040122415317e-05
GO:1901888,2.1713955337359988e-05
51497,2.1713660096028843e-05
81929,2.170291302088324e-05
GO:0071169,2.1691241449822114e-05
GO:0007096,2.1688347212872467e-05
9695,2.1688245885257213e-05
GO:0032423,2.168734968222628e-05
GO:0032509,2.1683634751650068e-05
4853,2.1680682210930572e-05
64321,2.1676777009760062e-05
55666,2.16738487269326e-05
GO:0039536,2.167170211958868e-05
GO:0032925,2.1670335716322954e-05
GO:0090503,2.1669953197832912e-05
286077,2.1668095942525703e-05
GO:0005980,2.166288902466075e-05
6196,2.1654038748364587e-05
3660,2.164350464108001e-05
3440,2.1640335299491595e-05
GO:1901407,2.1636605087817563e-05
GO:0018344,2.1633819466420266e-05
GO:0032205,2.1630780205868e-05
7003,2.1602400869616372e-05
GO:0061512,2.1591290148057128e-05
51196,2.1585521666322808e-05
GO:0001678,2.158251928212743e-05
25929,2.1580734446079247e-05
GO:0036462,2.1579069639630974e-05
GO:0042119,2.1576759808241953e-05
GO:0046626,2.15728645675186e-05
406891,2.1570333242333673e-05
1439,2.156877051830408e-05
GO:0009100,2.1563472624688518e-05
5689,2.1562110062006212e-05
GO:1903947,2.1556838095760528e-05
11267,2.1556623080928627e-05
GO:0006984,2.1553036260397844e-05
26227,2.1550968940314704e-05
GO:0051985,2.1539571676918045e-05
973,2.1539336938288097e-05
158,2.1534989828010826e-05
2319,2.1527964339023737e-05
GO:1902547,2.1522583101032375e-05
55036,2.1522472665893945e-05
9704,2.1519063855612843e-05
10477,2.1511424375290193e-05
GO:2000753,2.151084262506301e-05
GO:0043412,2.1503677171808642e-05
GO:0036491,2.1501140667286636e-05
GO:0033344,2.148672246324676e-05
GO:1904894,2.1486246061869763e-05
GO:0032963,2.1481653213426603e-05
GO:1901300,2.147529181381241e-05
GO:0061418,2.1474335907180334e-05
GO:0000904,2.1472526529902202e-05
5996,2.1463917144675287e-05
GO:1990182,2.1460579649398915e-05
55215,2.145568526987798e-05
GO:0046839,2.145023424268942e-05
GO:0086073,2.144893535658827e-05
GO:0001845,2.1447941078422668e-05
GO:0010770,2.1444948159397106e-05
54845,2.1436073186351974e-05
GO:0060325,2.1432924250002345e-05
30845,2.1429733636596613e-05
GO:1903980,2.1423536550075513e-05
121268,2.1417595167768156e-05
GO:0006346,2.141591820435253e-05
26523,2.141351932151149e-05
GO:1904951,2.1410906216488413e-05
GO:2001264,2.1391108253118206e-05
GO:0032888,2.1389696250457402e-05
2348,2.1384582972933827e-05
GO:0033048,2.1383125761755747e-05
1741,2.1381232882036274e-05
642,2.1380224083527255e-05
GO:1902035,2.1376996309249643e-05
GO:1903900,2.1375306836907642e-05
666,2.1365470950764592e-05
83983,2.1364131006087713e-05
84321,2.1357319366963324e-05
573,2.1355429016733778e-05
24138,2.13523557307646e-05
GO:1903644,2.1350991748107324e-05
GO:0042754,2.1343685025945455e-05
55789,2.1340498263664478e-05
26043,2.1338035348629356e-05
GO:1902403,2.1337756308867204e-05
GO:2001286,2.1336678727359736e-05
64897,2.13308482754306e-05
199,2.132896498407978e-05
GO:1902228,2.132547395530254e-05
1141,2.1319344660246466e-05
GO:0018158,2.1311899946895153e-05
8361,2.1307310607678396e-05
9927,2.1304673039118996e-05
GO:2000646,2.129497452560016e-05
10765,2.1293290293380477e-05
GO:1903706,2.129105172557661e-05
64077,2.128622600643005e-05
GO:0006091,2.1277979697507845e-05
GO:0097530,2.1275146773351728e-05
3575,2.1257526682965544e-05
5825,2.1255407098456703e-05
8914,2.1254627541708587e-05
140545,2.1247738331051095e-05
11073,2.1235146480659442e-05
10053,2.1227549328605687e-05
9410,2.1227233720084717e-05
1780,2.122571990575771e-05
10795,2.122351415220741e-05
85480,2.1223193949219295e-05
GO:1903798,2.1220645937587462e-05
7105,2.1218340762439363e-05
4093,2.1217457294534193e-05
5932,2.1215361388240472e-05
79001,2.1209048959547025e-05
2672,2.1208681239485078e-05
5310,2.1208358431473315e-05
11129,2.1207401294451504e-05
GO:0031365,2.1201555934417725e-05
55791,2.1199405871901753e-05
144165,2.11990703030749e-05
9412,2.1197744980713018e-05
9607,2.1195595187708448e-05
GO:0032412,2.1189465699190914e-05
2074,2.118877154653506e-05
GO:0072401,2.118665521516887e-05
337867,2.118362573142255e-05
55800,2.1183533563928378e-05
GO:0043414,2.118008960013077e-05
5997,2.1178872409055576e-05
GO:0032876,2.1167759691096677e-05
1892,2.1166450074833265e-05
65265,2.1162439926794102e-05
6168,2.1157859310789078e-05
8227,2.1156922443188696e-05
GO:0060253,2.1155977508828635e-05
GO:0071383,2.1155195532663814e-05
GO:0030311,2.1146996394803952e-05
6133,2.1142682104935687e-05
2161,2.11375432816206e-05
GO:0002551,2.1135139865879004e-05
GO:0051228,2.1135071455437077e-05
2804,2.11342709190476e-05
23514,2.1130521347576613e-05
GO:1990743,2.1126535860743552e-05
22925,2.112597289598847e-05
GO:2001222,2.1123418976690985e-05
5817,2.112097321424284e-05
26525,2.1120100874592622e-05
55633,2.11178170351405e-05
23071,2.111746938359823e-05
64858,2.1109632697867287e-05
6155,2.1109309488778352e-05
6717,2.1105351036130657e-05
GO:0070875,2.1102418030637682e-05
GO:0018008,2.1100352907979947e-05
928,2.1099330213625367e-05
56259,2.1094351586769086e-05
GO:0032413,2.109384045930904e-05
GO:0045416,2.1091873611479857e-05
GO:0010593,2.108333853870918e-05
115106,2.1082587396214553e-05
100507436,2.107676748483391e-05
390598,2.1070924749448752e-05
GO:1904685,2.10682813918479e-05
158880,2.1062542793214536e-05
260434,2.105668396619858e-05
6809,2.1045984000167683e-05
GO:0043616,2.103478872230338e-05
3866,2.102912476286883e-05
3936,2.1028631827151436e-05
3708,2.1026334416245023e-05
GO:0046628,2.1025772287599156e-05
GO:0045410,2.102127944474434e-05
5887,2.1019241000434727e-05
10540,2.1018195039821686e-05
GO:0046889,2.1015766392511978e-05
2139,2.100698049621599e-05
6629,2.100502058850973e-05
6748,2.0994443426005152e-05
GO:0002252,2.099230306351536e-05
GO:0003008,2.098934338707474e-05
837,2.098789417239128e-05
2634,2.098508870598201e-05
GO:0048227,2.0984527086141193e-05
1984,2.0982562270232144e-05
1113,2.097951974121761e-05
GO:1900044,2.0955977134887274e-05
5047,2.0954364082854136e-05
GO:0051052,2.0952737593323213e-05
5521,2.0949663672241914e-05
2059,2.0946727472324546e-05
GO:0031638,2.0942643039104712e-05
GO:0034765,2.0939545580559057e-05
8912,2.0934416337952042e-05
55004,2.093381736256441e-05
1544,2.0926728721655954e-05
114049,2.092093201524221e-05
64223,2.091880925336055e-05
GO:1902953,2.0912540616576122e-05
114899,2.0908466253933236e-05
GO:0006474,2.0908012663904075e-05
26574,2.09022237812709e-05
GO:0071318,2.0897486842645533e-05
GO:0031668,2.089590996767127e-05
26973,2.0888040901264333e-05
8260,2.0885389891782364e-05
55759,2.0877708232041315e-05
GO:0051450,2.087680617147511e-05
1490,2.0876579693797476e-05
GO:0034350,2.0875899827292785e-05
11059,2.0872727722881913e-05
9446,2.0872451461537858e-05
GO:0010035,2.086864325084777e-05
54874,2.0865898699780827e-05
81573,2.0864595259196097e-05
79657,2.086392476642903e-05
GO:0043588,2.086348866592951e-05
GO:0034389,2.086262891355942e-05
GO:0006644,2.0859650736929092e-05
64710,2.0830871497118597e-05
GO:0051000,2.0827281741486555e-05
23534,2.0823534417474914e-05
51441,2.081972393527983e-05
GO:0046058,2.081858417180763e-05
GO:0031937,2.0813008345085902e-05
27342,2.080522301590675e-05
GO:1904209,2.0804913170424303e-05
GO:0038179,2.0798009264255595e-05
GO:0072584,2.079576001856249e-05
4077,2.079377542865742e-05
56104,2.078809414573662e-05
GO:0001676,2.0783701475932046e-05
4836,2.0779401612304138e-05
27035,2.0778586061780895e-05
3741,2.077609211996932e-05
GO:1903946,2.077494416135487e-05
10580,2.0770524944878344e-05
474,2.077034934205104e-05
186,2.076250410422799e-05
10713,2.075326944816652e-05
GO:0010764,2.0747365135460072e-05
GO:0006869,2.0744648310154347e-05
9696,2.074350380551834e-05
65266,2.0741353606911598e-05
4072,2.073845503928645e-05
GO:0035166,2.0737968801702176e-05
GO:0010838,2.0737617607193775e-05
GO:0071498,2.072548585315675e-05
6801,2.0724868764366263e-05
GO:2000304,2.072280043842387e-05
GO:0050691,2.0717248594604783e-05
GO:0010907,2.0711822197248648e-05
GO:0007176,2.071132648502971e-05
3550,2.0708452255341286e-05
6626,2.070725874270849e-05
GO:0045214,2.0702575171159736e-05
GO:1904688,2.0698617747561296e-05
GO:0034116,2.0696908552069245e-05
339122,2.069480000737425e-05
113174,2.0691899942766185e-05
100505741,2.0680371930548505e-05
5289,2.067958546883537e-05
GO:0000018,2.067941655387623e-05
148066,2.0676737428471318e-05
GO:0048203,2.0671725935441414e-05
51805,2.0667763003777114e-05
164,2.066118462603349e-05
11168,2.065763235267303e-05
9731,2.065397900560936e-05
11218,2.0644820003620213e-05
54617,2.0637908440008764e-05
10277,2.0636830413843334e-05
29128,2.0635318017956344e-05
GO:0043933,2.0634194000973176e-05
10628,2.0634147835086647e-05
GO:0039530,2.063409954936595e-05
GO:0045444,2.0633306259240618e-05
4036,2.0626443353947314e-05
5797,2.062330758694825e-05
GO:0099116,2.061875935980151e-05
201595,2.0609434296029808e-05
7070,2.060701917142023e-05
8027,2.0590833127572157e-05
GO:0006099,2.058917510766921e-05
5330,2.058399717392116e-05
GO:0090286,2.0580301304180763e-05
GO:0050767,2.0573143983799677e-05
9092,2.057215693375602e-05
80335,2.0571191672642442e-05
5052,2.056854780506547e-05
167227,2.0564815913136907e-05
GO:0075525,2.0557119124736388e-05
GO:0051382,2.055103538470626e-05
8732,2.054736252624378e-05
GO:0050710,2.0543632053798097e-05
2152,2.054237091474581e-05
GO:0043489,2.053838123085234e-05
1355,2.0524506977766333e-05
GO:1905562,2.052431160535471e-05
GO:1903756,2.0520982788278832e-05
GO:0009894,2.0519541289337142e-05
9968,2.0516921321085495e-05
GO:0007168,2.051010407343219e-05
GO:0039702,2.0488492378705548e-05
144108,2.0484199739777072e-05
GO:0006627,2.0482374468003787e-05
57459,2.0477036552087804e-05
GO:0009058,2.046663070940349e-05
GO:1903974,2.0466386147029656e-05
GO:0032954,2.0460672406643153e-05
11224,2.046054699954052e-05
7276,2.045679921413346e-05
56647,2.0456780092346496e-05
6904,2.045610346864677e-05
GO:2000727,2.0448429204733913e-05
GO:0036525,2.0447844848263772e-05
8189,2.044728394023792e-05
27229,2.0447270644661283e-05
79682,2.0433363884288738e-05
GO:0032324,2.0431758047848357e-05
5144,2.043171316799265e-05
162,2.0424951182920073e-05
GO:0006231,2.041946644489652e-05
GO:1902949,2.041862837544071e-05
23213,2.0409535625841885e-05
29844,2.040003122935667e-05
GO:0000731,2.039201945432599e-05
3590,2.0387936203426743e-05
22913,2.0387129088723468e-05
GO:0043043,2.0383010752949615e-05
7072,2.0380381660860046e-05
10458,2.037689969582926e-05
GO:1902959,2.037666734961777e-05
5971,2.0373883284467005e-05
7837,2.037328894523172e-05
GO:1900078,2.0373015700670567e-05
GO:0051534,2.0367479586912328e-05
11269,2.036499574256895e-05
5719,2.0364243039731322e-05
GO:0046606,2.0361833405234845e-05
11099,2.036060169862233e-05
4261,2.0353216014078522e-05
5338,2.0349783035342653e-05
824,2.0349294457874778e-05
79158,2.0346770371876528e-05
GO:1904753,2.0340798600649763e-05
11214,2.0332043975292545e-05
GO:1901090,2.0331543409979425e-05
GO:0045987,2.0329828504272635e-05
GO:0048539,2.032971970289705e-05
64793,2.032598834570162e-05
GO:1900245,2.0324732585158908e-05
10105,2.032380541373859e-05
GO:0035269,2.0323577593600405e-05
GO:1903902,2.032168716029498e-05
GO:0030101,2.0320139101072754e-05
GO:0071705,2.031702967917996e-05
25873,2.0316926882323182e-05
7417,2.031597950018091e-05
GO:0030157,2.0314855901725056e-05
10212,2.0312503577184965e-05
