nodelist,diff_AML,fostamatinib,lasofoxifene,zinc,L-glutamic acid,protein_product_fost,protein_product_laso,protein_product_zinc,protein_product_glut
10634,0.001567875744210958,4.843415754639458e-06,3.6855871817000133e-06,8.462153802706427e-06,3.3289919143547047e-06,7.593874080828418e-09,5.778542745362276e-09,1.3267605691045929e-08,5.2194456751911446e-09
3400,1.0468853115544849e-05,3.621462306991194e-06,3.3100744391863456e-06,2.622858315929302e-06,2.1285443866053112e-06,3.7912556955372996e-11,3.4652683105361344e-11,2.7458318452349188e-11,2.2283418533288512e-11
4808,1.8967769555147541e-06,5.489448554949465e-07,7.247034655782044e-07,4.791984090736174e-07,3.565949662578252e-07,1.0412259517511913e-12,1.374600833090418e-12,9.089324994501697e-13,6.763811144504042e-13
84251,1.157501549292672e-06,1.7454379382164002e-06,7.03642504378696e-07,1.3421587233242858e-06,9.614063346877134e-07,2.0203471176796906e-12,8.144672889665164e-13,1.5535508016445357e-12,1.1128293219008174e-12
26053,1.9652862542387704e-05,1.2455345144257135e-05,1.27473453562203e-05,1.1728438621313642e-05,8.875379144753891e-06,2.447831860380816e-10,2.5052182606614176e-10,2.3049739206150817e-10,1.7442660634342275e-10
136991,8.664468660952133e-08,7.330364393970847e-08,5.0823860343115075e-08,6.76103743414808e-08,6.395534391797522e-08,6.351371256491978e-15,4.403617451715285e-15,5.8580796963700265e-15,5.5413907307771185e-15
59350,2.370983531508338e-06,2.5495613301439e-06,1.3943206630154677e-06,2.992373975090738e-06,1.835424748105483e-06,6.04496792634168e-12,3.3059113296514607e-12,7.094869415054281e-12,4.351761851080939e-12
197322,5.0254078474119235e-06,5.068283184990309e-06,2.8403189786575675e-06,4.724944135343716e-06,1.976620033091604e-05,2.5470190090756195e-11,1.427376128449876e-11,2.3744771336339254e-11,9.933321825650163e-11
171558,1.4415155961087333e-06,1.0233862399539573e-06,6.688883878340531e-07,9.872524931496794e-07,2.1043717994134304e-06,1.4752272257367039e-12,9.642130431188147e-13,1.4231398661724934e-12,3.033484768865859e-12
6948,2.2978112840811493e-06,2.0167279459729983e-06,9.477593588654752e-07,2.3091217417478327e-06,2.1440714739425136e-06,4.6340602311785536e-12,2.1777721493946043e-12,5.3059259945052875e-12,4.92667162670161e-12
10804,4.5326558389736883e-07,5.649711355567934e-07,2.768015018458915e-07,4.351162884193496e-07,3.822357808915389e-07,2.560819716433095e-13,1.2546459435784664e-13,1.9722323853365244e-13,1.7325432441227012e-13
2707,4.6249556971522375e-06,1.1120872311490783e-06,9.482647540766277e-07,1.0444653872785767e-06,9.903761666437643e-07,5.143354175433187e-12,4.385682476775365e-12,4.830606143372372e-12,4.580445894242871e-12
9927,1.8095840690519053e-05,2.1304673039118996e-05,1.2139556482261452e-05,1.9707130884292997e-05,1.4556723186856653e-05,3.8552596927949374e-10,2.196754801565611e-10,3.566171009493739e-10,2.634161437653428e-10
51761,2.3502943078513507e-07,2.2073297809524226e-07,3.218465040895106e-07,4.621554287305738e-07,3.092666443016386e-07,5.1878746197232475e-14,7.564340065634332e-14,1.0862012734880682e-13,7.268676337104296e-14
8086,1.0326039442487034e-05,7.737857943940193e-06,4.772910313593958e-06,5.135641351498999e-06,5.315737800033408e-06,7.990142632948806e-11,4.9285260153624373e-11,5.3030835158046085e-11,5.489051818906423e-11
10400,2.5508514002143056e-06,5.374990915262363e-06,1.738824979805098e-06,2.080351322602383e-06,5.220341268927316e-06,1.371080310233617e-11,4.435484134463446e-12,5.306667084197971e-12,1.3316314835439768e-11
91752,8.32234986263087e-06,1.545181475261311e-05,4.692658937374454e-06,5.2906344712445266e-06,4.467262179853866e-06,1.2859540838380734e-10,3.9053949462831814e-11,4.403051106499203e-11,3.71781187888429e-11
283237,5.616498128929433e-06,7.096049130673818e-06,2.786182195594389e-06,3.971627388570383e-06,3.1020134318162266e-06,3.985494666522082e-11,1.5648587088412383e-11,2.2306637796710444e-11,1.7422452635709804e-11
54982,1.134464121005866e-05,1.0582666413041322e-05,5.962253212476366e-06,1.1251332086174616e-05,1.1527976665000757e-05,1.2005655350169224e-10,6.763962349906401e-11,1.2764232565287182e-10,1.307807591423622e-10
64506,2.112046400760643e-05,1.953848341056293e-05,1.6650655669952578e-05,1.9511160289421713e-05,2.8229246723023603e-05,4.126618356360097e-10,3.5166957378028135e-10,4.120847586393712e-10,5.962147893754618e-10
5184,9.674987979492101e-06,4.616495174240266e-06,1.9922688698515718e-06,4.20561902358757e-06,3.095092240988419e-05,4.466453531815787e-11,1.927517736773027e-11,4.068931349953305e-11,2.9944980226982224e-10
5940,1.586875601717024e-05,1.6985891245721305e-05,8.263917644493696e-06,1.1050079441316695e-05,1.5772770679673847e-05,2.695449639125393e-10,1.3113809284645866e-10,1.7535101462460348e-10,2.5029424963052073e-10
126306,2.0597091262999062e-06,4.371911390396323e-06,1.473189828373948e-06,2.1233926010778013e-06,1.3809628516758489e-06,9.004865790173819e-12,3.034342534274013e-12,4.373571119157644e-12,2.8443817886778897e-12
3081,5.359017667232995e-07,6.841943735005754e-07,3.2550972262962723e-07,8.012510524806694e-07,4.7202559451167196e-06,3.666609735410994e-13,1.7444123544282842e-13,4.293918546132939e-13,2.529593500374208e-12
2053,1.2459277700720711e-05,1.2008904362386703e-05,7.306190544235765e-06,1.7368635046638516e-05,1.0582522321343727e-05,1.4962227433237231e-10,9.102985692501318e-11,2.1640064732853948e-10,1.3185058437569708e-10
10327,4.244826742426727e-06,2.9507685352794244e-06,2.167975638716972e-06,1.3916693078521387e-05,1.2727426905878582e-05,1.2525501189265443e-11,9.202680968155467e-12,5.907395094585252e-11,5.4025722092354856e-11
3176,1.039466084573213e-05,1.43266143870247e-05,5.190108232375864e-06,1.136083401369711e-05,1.4766497219386592e-05,1.4892029762070826e-10,5.394941482818939e-11,1.1809201649703913e-10,1.5349273047497017e-10
5121,6.414743323323501e-06,1.2263261597815385e-05,2.1425944223927187e-06,3.157229118321826e-06,3.1026869876099805e-06,7.866567545675572e-11,1.3744193265633865e-11,2.0252814406957475e-11,1.990294063813383e-11
9168,2.1360599217039966e-06,1.6943939968447841e-06,9.858921662632635e-07,1.43671419053374e-06,1.4696694108306027e-06,3.6193271082359914e-12,2.10592474347689e-12,3.0689076013425213e-12,3.139301926629576e-12
6902,2.3373133479269394e-06,3.7144655188269475e-06,1.4137438339422017e-06,4.030320266998922e-06,2.033169712279506e-06,8.681869837568588e-12,3.3043623336225145e-12,9.420121356477046e-12,4.752154707111665e-12
83706,1.5798611445245842e-05,1.6880560175774417e-05,8.708956106668532e-06,2.88410271674546e-05,1.0008780435428815e-05,2.6668941119515087e-10,1.3758941362295712e-10,4.556481819003945e-10,1.5812483314011833e-10
9293,5.58525915292094e-06,4.116142034911515e-06,3.995673310918113e-06,4.1281212090930945e-06,8.3633505020858e-06,2.2989719975212162e-11,2.2316870931887305e-11,2.3056626767454262e-11,4.671147994086065e-11
25830,2.356807022875972e-06,2.3617159357981296e-06,1.2400461642258194e-06,1.9235671691938324e-06,1.6203502203357791e-06,5.5661087035271305e-12,2.9225495085378223e-12,4.533476613329678e-12,3.818852778805993e-12
100507436,1.9229821724719707e-05,2.107676748483391e-05,1.0977470548458464e-05,2.8459596648201728e-05,1.9186377447382284e-05,4.053024812667251e-10,2.1109480163521732e-10,5.472729699023497e-10,3.689506178563441e-10
4117,4.484425663787842e-06,3.5398056626139e-05,2.2374366147699203e-06,3.478151884341127e-06,2.7968901725632093e-06,1.58739953582473e-10,1.0033618176372821e-11,1.559751357269139e-11,1.2542446068638461e-11
23552,5.088594462506277e-06,4.474081395836686e-05,3.3908734003585208e-06,4.023587593444834e-06,3.7508744535443893e-06,2.2766785815656915e-10,1.7254779608124198e-11,2.047440554741234e-11,1.9086678973862238e-11
7051,1.563606583788731e-05,1.6421499730377604e-05,6.8913640883271935e-06,9.452155965709681e-05,8.49521361373432e-06,2.5676765094103293e-10,1.0775382259793627e-10,1.477945329898159e-09,1.328317193712664e-10
55366,4.134055401052456e-05,3.448103280427626e-05,2.3989014741116585e-05,5.977365232958558e-05,4.462260662546384e-05,1.425464998983852e-09,9.917191595644e-10,2.47107590253755e-09,1.844723279290379e-09
8624,7.42170602890137e-06,6.296348051396381e-06,4.820461254608801e-06,7.470039310168106e-06,5.1969389191576375e-06,4.6729644293109916e-11,3.57760463554156e-11,5.544043578440486e-11,3.857015290814441e-11
57449,2.5180900762256293e-06,4.444196109138984e-06,1.8961155091610097e-06,2.3009428926575364e-06,2.12927341171219e-06,1.1190886119223429e-11,4.774589646995845e-12,5.793981463962836e-12,5.361702247603554e-12
60685,9.766442383196125e-07,1.9864200705719394e-06,4.104917883967272e-07,6.012963400032315e-07,2.5583117233779444e-06,1.9400257168065225e-12,4.009044400151772e-13,5.872526059868267e-13,2.4985604044625877e-12
1718,1.4787531890351385e-05,1.4769055881195576e-05,6.0883925579070325e-06,1.0836294035551797e-05,1.1391428004805666e-05,2.1839788483356123e-10,9.003229911102828e-11,1.602420436239467e-10,1.6845110489770563e-10
55486,3.869969702312771e-05,1.8219918119535496e-05,7.989193812314406e-06,1.3325963076325906e-05,2.0516342413296693e-05,7.051053110122185e-10,3.091793799956141e-10,5.157107335951994e-10,7.939762354173267e-10
29087,1.0629406778910461e-06,1.4795517063693783e-06,5.455922373516303e-07,8.690968844282363e-07,6.620269252261279e-07,1.572675693743121e-12,5.799321826226344e-13,9.237984314871456e-13,7.036953486819853e-13
266553,2.3260488688879684e-06,1.7312626720665128e-06,1.0630446205922466e-06,7.189293769615636e-07,7.343091349691099e-07,4.027001580108274e-12,2.472693737306035e-12,1.672264864091777e-12,1.7080389328090006e-12
5238,1.1459909791528655e-05,8.4156723273485e-06,5.561696041476e-06,9.845701234459152e-06,1.2241743414820265e-05,9.644284570647782e-11,6.373653492321697e-11,1.1283084798124421e-10,1.4028927522488018e-10
84376,1.0448981688948065e-05,1.7315245994398543e-05,6.322771989628353e-06,9.249996976192722e-06,1.1962546931363095e-05,1.8092668833510171e-10,6.606652874302038e-11,9.665304902706273e-11,1.2499643383899486e-10
9886,2.165147057493467e-06,3.532417333724592e-06,8.429137494016548e-07,3.948658117228876e-06,1.218345295643796e-06,7.648202995952719e-12,1.8250322242377785e-12,8.549425503565796e-12,2.637896731874173e-12
64963,1.5468826476440625e-05,1.2610530027705305e-05,1.619692363020716e-05,1.1472375771588716e-05,1.5266611059744697e-05,1.9507010077451734e-10,2.5054740108783533e-10,1.7746419008322748e-10,2.3615655736650004e-10
1798,3.342912841627812e-06,2.58139943632957e-06,2.385882203547851e-06,2.891036160723548e-06,2.675397658789825e-06,8.629393325076915e-12,7.975796256851372e-12,9.664481907293115e-12,8.94362119002949e-12
9997,1.5179113109388976e-05,1.0486038233678738e-05,1.201695534771508e-05,7.960177261208433e-06,6.380604063613725e-06,1.5916876041838696e-10,1.8240672445344394e-10,1.2082843101866897e-10,9.685191078781966e-11
678,0.00010955238354678733,6.376857536134054e-05,3.582474942480887e-05,0.00022096114007745754,3.27670943073948e-05,6.985999426217791e-09,3.9246866894542105e-09,2.420681956670103e-08,3.5897132832774667e-09
51750,4.2174851333977286e-05,3.889621584465582e-05,1.584962135439574e-05,2.1622848407866107e-05,2.439742857939709e-05,1.6404421207026507e-09,6.684554243214721e-10,9.119404170188805e-10,1.0289579232674008e-09
63892,7.041441516786562e-06,7.1396437470144264e-06,8.188456736572988e-06,8.19617218562533e-06,3.3168991025047824e-05,5.027338389529296e-11,5.765853922331564e-11,5.7712867106593454e-11,2.335575104736926e-10
594,4.700257902621725e-06,3.395922870730458e-06,1.9576574591244557e-06,3.335616798670043e-06,9.661476339887205e-05,1.596171330984469e-11,9.20149494287609e-12,1.567825921806665e-11,4.541143051754766e-10
81567,1.3704841518174579e-05,1.2229406358953888e-05,6.038579478368919e-06,2.3537445759405175e-05,3.3200019410674146e-05,1.6760207601081945e-10,8.275777474594735e-11,3.2257696387527824e-10,4.5500100442360893e-10
55213,2.72308244044591e-06,1.3564316017206156e-06,8.276069088898933e-07,2.155738186276362e-06,1.3554912677648637e-06,3.6936750763113285e-12,2.2536418411897865e-12,5.870252801247876e-12,3.691114469428266e-12
270,4.3646457200670717e-07,2.8180707856555145e-07,2.1733585058138488e-07,3.823049177584208e-07,4.856095129925017e-07,1.2299880593457393e-13,9.485939900571782e-14,1.6686255230548852e-13,2.1195134825065777e-13
25797,7.331980629265034e-06,5.592889621930549e-06,5.010642270777901e-06,5.5823377689630355e-06,5.060410851360442e-06,4.1006958369612226e-11,3.673793206952013e-11,4.092959238805156e-11,3.710283433829734e-11
10349,9.393456105363484e-08,1.0276012834364381e-07,6.939415019379973e-08,1.1506111301884409e-07,6.994992927010404e-08,9.65272754977536e-15,6.518509038144586e-15,1.0808215145767788e-14,6.570715901720027e-15
151887,1.673744785750508e-07,1.0611692130059806e-07,9.029797849054185e-08,2.8529097918089806e-07,1.0813370063092216e-07,1.77612643706773e-14,1.5113577066235593e-14,4.7750428882568484e-14,1.8098821759491236e-14
3850,4.881459916551176e-06,7.700596700383303e-06,3.9578631854638145e-06,5.705269831552327e-05,3.898223252263204e-06,3.759015412644734e-11,1.9320150495035162e-11,2.785004599583136e-10,1.9029020551690592e-11
222698,3.710823811238221e-07,1.0615383052582922e-06,2.3925567344893685e-07,3.272698976307159e-07,2.2640024989157141e-07,3.939181619693938e-13,8.878356500081511e-14,1.2144409288295556e-13,8.401314381679266e-14
29785,4.320050887611744e-06,1.1739678607536423e-05,3.5959624737074835e-06,3.4197001452894964e-06,5.828973611428419e-06,5.0716008988764325e-11,1.5534740876358535e-11,1.47732786480239e-11,2.5181462623916772e-11
3418,0.0014857657829156464,4.534484137470001e-06,2.4144399386126995e-06,9.170137639841355e-06,6.807100134511254e-06,6.737181374626695e-09,3.5872922456957026e-09,1.3624676729903127e-08,1.0113756460737315e-08
25932,8.68737165051292e-06,1.1586436567168308e-05,1.1574391340436566e-05,2.1027038492906508e-05,4.394469789797343e-05,1.0065568056408419e-10,1.0055103920285085e-10,1.826696980975199e-10,3.8176392270920905e-10
55289,1.417832967961871e-07,3.3087793748372424e-08,2.7032490429452008e-08,4.983253559925425e-08,2.3172950876527666e-08,4.691296481356511e-15,3.832755613699081e-15,7.065421184975625e-15,3.285537371770186e-15
4621,4.992762086062605e-06,4.831525659399678e-06,2.4413647933925813e-06,3.862241879684385e-06,3.1377661288081124e-06,2.4122658130089337e-11,1.2189153578698545e-11,1.9283254824091366e-11,1.5666119762844574e-11
152330,2.5018526781373826e-06,5.810657917146368e-06,1.389415093552901e-06,1.4012618519935294e-05,1.9872108538170036e-06,1.4537410071752826e-11,3.4761118728498273e-12,3.50575071718176e-11,4.971708796645745e-12
3110,2.2024301829280905e-07,2.426942343513908e-07,1.3872446134719338e-07,1.9666460624468592e-07,1.6815832683104733e-07,5.345171069581265e-14,3.055309407814999e-14,4.331400647069645e-14,3.703569745233852e-14
7390,8.000248131366512e-06,6.249253991248014e-06,4.953925299088303e-06,6.208267995051547e-06,3.3475023089546795e-05,4.999558256591664e-11,3.963263161696048e-11,4.966768442643366e-11,2.678084909195976e-10
2299,3.827075462543982e-06,2.1107478944164398e-06,3.35879003892776e-06,2.2674229427198527e-06,1.3999306603829368e-06,8.077991474337533e-12,1.2854342941817575e-11,8.677598707292417e-12,5.35764027961453e-12
374879,1.0721714645594658e-06,6.794862506452035e-07,2.529842003906303e-07,5.12472272946778e-07,3.714828122713494e-07,7.285257685022881e-13,2.7124244064322747e-13,5.494581474314653e-13,3.9829327089164177e-13
29777,3.576519994187846e-06,3.06840081150498e-06,2.354161828687303e-06,2.250865404947117e-06,1.6949080127338637e-06,1.0974196852529773e-11,8.419706849853963e-12,8.050265125019086e-12,6.061872395851852e-12
11222,7.949238297707784e-06,7.657813490447705e-06,6.372034640816198e-06,9.514384911921527e-06,8.591272409474618e-06,6.087378427497021e-11,5.0652821801096785e-11,7.56321129209797e-11,6.829407166343586e-11
65005,1.1258822926152965e-05,8.812964804002733e-06,8.04824008153492e-06,1.2133053674686344e-05,1.3047715014178449e-05,9.922361018268515e-11,9.061370994516857e-11,1.366039028768031e-10,1.469019129355426e-10
26011,7.119219284418099e-06,6.917055588683394e-06,4.014139967558814e-06,6.395344578660288e-06,4.835638321301286e-06,4.924403553834681e-11,2.8577542667398153e-11,4.552986045489706e-11,3.442596958947928e-11
374955,1.4566272799110326e-07,1.2678469380614312e-07,8.924155593440028e-08,1.2715015554756967e-07,1.0694838450344346e-07,1.846780436731954e-14,1.2999168487575374e-14,1.852103852155211e-14,1.5578393441013008e-14
26472,2.527778816081575e-06,5.368384965073419e-06,6.713132445771793e-07,9.653782941287907e-07,3.050030178692991e-05,1.3570089791283415e-11,1.6969313985971832e-12,2.440262801403725e-12,7.709801674109645e-11
79694,2.512300826787324e-06,2.79244214957365e-06,1.5386202380402302e-06,5.792154234843098e-06,3.6283288853447607e-06,7.015454721129653e-12,3.865476896140179e-12,1.4551633873076013e-11,9.115453658507972e-12
23166,7.691431738609095e-06,4.064575033735162e-06,2.795491002287559e-06,5.429194146128516e-06,2.3848278366216063e-06,3.126240141842876e-11,2.1501328219990682e-11,4.175827617060357e-11,1.834274051370989e-11
116135,1.8152366711999885e-07,3.1936859085464137e-07,9.399619940385014e-08,1.3293325993863247e-07,3.0914535254047024e-07,5.797295777488104e-14,1.7062534811129527e-14,2.41305328262766e-14,5.611719806625101e-14
55117,6.510397818827634e-06,4.761867729290386e-06,3.0195471416755895e-06,6.220901227444683e-06,9.393650615853303e-06,3.100165327831783e-11,1.9658453125011976e-11,4.0500541782298017e-11,6.115640248028021e-11
59352,2.4277795108628096e-06,3.607348236748963e-06,1.485260993722323e-06,1.8661018366035723e-06,1.7600171403570583e-06,8.757846137726216e-12,3.605886208842792e-12,4.530483804089612e-12,4.27293355212622e-12
2696,5.253366687861465e-07,6.892049232358492e-07,2.1433768746566605e-07,6.256623176765909e-07,5.744245565258464e-07,3.6206461848373283e-13,1.1259944672853919e-13,3.2868335775324e-13,3.0176628299424766e-13
7478,2.3094517369509837e-06,2.2359611372378623e-06,1.6632803402183616e-06,1.7173289478124362e-06,1.7732349022730896e-06,5.163844332148878e-12,3.8412656707537186e-12,3.966088321441636e-12,4.095200425076694e-12
29,1.9123746389054018e-06,3.949015113072418e-06,1.316905497741676e-06,2.1763221793060545e-06,1.9264278285796027e-06,7.55199635089384e-12,2.518416675716276e-12,4.161943341792233e-12,3.684051723057235e-12
7227,1.2873481769018688e-05,5.4543660075705435e-06,1.2988834315010247e-05,1.1101841872958715e-05,3.993954532421308e-06,7.021668136001464e-11,1.6721152175508875e-10,1.429193589540623e-10,5.141610085941527e-11
26278,3.933042382610376e-06,4.770349312795286e-06,3.134830624172007e-06,4.805066293781107e-06,5.271497091257318e-06,1.8761986027080143e-11,1.2329421707173444e-11,1.8898529384693654e-11,2.0733021479722348e-11
116442,1.1487456369636746e-05,1.9783600434872016e-05,6.276567116967107e-06,1.6661869122739396e-05,1.463954538720408e-05,2.2726324682991884e-10,7.210179090725635e-11,1.914024945840665e-10,1.6817113890682376e-10
7991,1.0871926836227017e-05,7.408395150853276e-06,6.588917228487289e-06,7.951267066720292e-06,8.462983706326702e-06,8.054353005393583e-11,7.16342260380695e-11,8.644559380468442e-11,9.200893967136526e-11
2150,0.00011123315413403007,0.00011909433623854845,0.00020157833696169282,0.00015678892308854106,6.738287562931828e-05,1.3247238659312462e-08,2.2422194225341425e-08,1.7440126448416274e-08,7.495209790870139e-09
9622,1.361693817633149e-06,6.253805592614451e-06,6.28773501635435e-07,1.0140217710238674e-05,1.02142324949219e-06,8.515768412142711e-12,8.561969898685186e-13,1.380787176548617e-11,1.3908657240202765e-12
6405,3.160640742175448e-06,4.020508002866445e-06,2.3166251437442207e-06,1.1528886853521857e-05,2.532918925759315e-06,1.270738139810213e-11,7.322019813666038e-12,3.643866950117209e-11,8.00564675338216e-12
3543,1.06897600455982e-06,9.373996252052358e-07,6.143343941402131e-07,1.9270614363735568e-05,5.067322250765733e-07,1.0020577060277657e-12,6.567087261116827e-13,2.0599824347959125e-11,5.416845893440628e-13
1889,4.756552261673433e-05,2.5046460149112468e-05,2.5742879811066468e-05,3.518890985122804e-05,2.274569883904123e-05,1.1913479666917442e-09,1.2244735318731557e-09,1.6737788873868128e-09,1.0819110525618435e-09
199713,1.1800843991918783e-05,7.045413712983535e-06,6.9681060887467005e-06,1.7832022134422738e-05,5.090547524856788e-06,8.314182808544395e-11,8.222953287243919e-11,2.1043291126876533e-10,6.007275717428326e-11
91662,4.8995947953574464e-05,8.018190966701253e-05,8.810848626899908e-05,4.8824940851793486e-05,3.6323248292105305e-05,3.928588672863155e-09,4.31695880750411e-09,2.3922242608108254e-09,1.779691982824754e-09
249,2.5649208526446976e-06,4.568132205251201e-06,2.0395780745256354e-06,3.2313146258299905e-06,2.3872337342411795e-06,1.1716897550886613e-11,5.231356333947723e-12,8.28806626524714e-12,6.1230655850920715e-12
10333,4.954728155913493e-05,3.117276374790624e-05,1.9536726847256788e-05,1.7900514502185706e-05,1.1992334390414194e-05,1.5445257023939049e-09,9.679917058449426e-10,8.869218320931733e-10,5.941875685931488e-10
1804,1.483674984163037e-06,1.4892784830606762e-06,7.138853554805148e-07,1.4181687490020027e-06,2.6723435262833223e-06,2.2096052297694006e-12,1.0591738434867768e-12,2.1041014962160602e-12,3.964889239036603e-12
338382,1.3222356522522487e-05,1.6684714699372975e-05,1.514779877402608e-05,1.0895076455048989e-05,9.058263151857933e-06,2.2061124623168107e-10,2.0028959592160188e-10,1.4405858522879818e-10,1.1977158486869386e-10
27122,2.171846555878503e-05,1.4663065688783397e-05,1.624766853282245e-05,1.2433463959571136e-05,1.1378356132408735e-05,3.184592871480447e-10,3.5287442944065967e-10,2.700357587823407e-10,2.4712043577730953e-10
26762,6.727118848838985e-06,1.8186763087175668e-05,2.2729653469914054e-06,2.1133885929288547e-06,2.563152591185302e-06,1.2234451676310853e-10,1.5290508028503728e-11,1.4217016238413e-11,1.7242632108613132e-11
54715,9.997110875027285e-06,1.0991296698445579e-05,1.1942480216244379e-05,8.78310658555396e-06,5.2460038051815e-06,1.0988121175468179e-10,1.1939029884461488e-10,8.780569036296525e-11,5.2444881691214494e-11
139105,3.221717112328869e-07,1.5581415130930336e-07,1.1490574233636357e-07,3.173996270551469e-07,1.0597578192876025e-07,5.019891176161822e-14,3.701937963899143e-14,1.0225718099303679e-13,3.414239901323194e-14
200931,8.742229578919869e-07,6.680187564657148e-07,5.160592665607654e-07,7.583660541303318e-07,7.696909469197323e-07,5.83997333204784e-13,4.5115085846032165e-13,6.629810150066933e-13,6.728814962788526e-13
79048,6.573800797811308e-07,7.135657253542307e-07,5.732384493377835e-07,7.211462656941045e-07,5.797650567358817e-07,4.690838934624447e-13,3.7683553755928386e-13,4.74067189675855e-13,3.8112599925134573e-13
10961,1.0538125476235962e-05,1.3314029536102056e-05,1.1150984971887172e-05,9.98586587080623e-06,1.2512988802697865e-05,1.4030491384575514e-10,1.1751047881736857e-10,1.0523230753541833e-10,1.318634460855657e-10
54749,1.6152456785906125e-06,2.0555834123315116e-06,9.82687122979569e-07,2.588567899576657e-06,2.0839581512601465e-06,3.320272223751019e-12,1.5872811287993907e-12,4.1811731135295735e-12,3.3661043981866336e-12
6586,7.495905782544879e-06,7.510734215022335e-06,4.868908225105384e-06,8.687139280048308e-06,6.480781293702377e-06,5.629975603354359e-11,3.6496877319247776e-11,6.511797756308687e-11,4.857932597487233e-11
1893,2.1506251083112506e-05,2.4280623211219746e-05,1.3960153168143847e-05,0.0002078410440039195,8.778640192273569e-06,5.221851792349413e-10,3.002305591928101e-10,4.469881677724527e-09,1.8879564014333843e-10
146433,1.96289922109801e-05,1.4264620303458732e-05,3.2487154217763077e-06,6.708343265055265e-06,4.01608316623502e-06,2.8000012082918004e-10,6.376900970973807e-11,1.316780176983506e-10,7.883166518867552e-11
84866,1.1350420392258802e-05,1.0025772687178602e-05,5.613102571734175e-06,1.5365951885822348e-05,1.4355150661685964e-05,1.1379673475670334e-10,6.371107389405191e-11,1.7441001363130556e-10,1.629369948043478e-10
25894,8.529135097364906e-06,2.329834704322419e-06,8.368219374308228e-07,1.394000358448409e-06,1.351082147235764e-06,1.9871474947695134e-11,7.13736735678613e-12,1.1889617382981585e-11,1.1523562161411694e-11
4108,3.347263009844922e-07,2.639514509392027e-07,2.2574926986888792e-07,3.538200138057711e-07,2.9971125861533385e-07,8.835149281236898e-14,7.556421805316273e-14,1.1843286443548772e-13,1.0032124095971722e-13
11009,3.400843225857221e-06,4.17442338491386e-06,8.199650112998619e-06,2.4659266739048152e-05,1.8110775625753472e-06,1.4196559490444272e-11,2.7885724541190752e-11,8.38623002440982e-11,6.159190860186377e-12
4810,1.6252272223938265e-06,1.6974222128506834e-06,9.365033961421599e-07,1.3115664252700495e-06,9.626836052914577e-07,2.7586967882208985e-12,1.5220308132745078e-12,2.1315934583266426e-12,1.5645796018719107e-12
91147,1.9280153771519378e-05,1.4754816188178573e-05,1.1248406859760944e-05,1.290327854543836e-05,1.5422101163077538e-05,2.844751249785863e-10,2.168710139408044e-10,2.4877719451279843e-10,2.9734048190406275e-10
25959,2.961628012814801e-05,2.6296448126721437e-05,4.972981600407242e-05,1.922654350702743e-05,2.456499683874815e-05,7.78802974096295e-10,1.4728121614978668e-09,5.694186984001496e-10,7.275238277234355e-10
10908,3.711449557994878e-06,4.006707859961118e-06,8.377602595796656e-06,3.6803638472298875e-06,4.895391368914938e-06,1.4870694115867295e-11,3.1093049451226244e-11,1.3659484774061695e-11,1.8168998132371287e-11
5305,2.2376541839745662e-05,6.172199410328823e-05,1.689848277018033e-05,1.2365652471367534e-05,1.1875574620515457e-05,1.3811247834847641e-09,3.781296067351614e-10,2.7670053990130997e-10,2.6573429236698586e-10
23592,1.8194432953025396e-05,1.6034042031209618e-05,1.565712267663785e-05,1.0313958219002306e-05,1.1802957130686246e-05,2.917303027028345e-10,2.848724687773809e-10,1.876566212959427e-10,2.1474811216170391e-10
50485,1.7720679621733222e-05,1.4320572881434923e-05,1.5924342130097692e-05,1.3001369337575727e-05,1.0486389741858343e-05,2.5377028403158923e-10,2.8219016507433e-10,2.3039310067500536e-10,1.8582595300410145e-10
7109,1.557097011719433e-05,1.0038970877301359e-05,3.821455044657947e-06,6.4931873906264776e-06,5.795847977195326e-06,1.5631651553784358e-10,5.950376230457041e-11,1.011052268247879e-10,9.024697565670961e-11
27249,9.426688413979495e-06,7.765104052774012e-06,4.310580328532292e-06,7.519414546557792e-06,1.1220716632473935e-05,7.319921640763001e-11,4.0634497640503284e-11,7.088317798594522e-11,1.0577419947588907e-10
55275,1.1433181561532695e-05,1.0205907569531416e-05,5.380637937872645e-06,6.9867262554981464e-06,8.43527737073353e-06,1.1668599424267353e-10,6.151781046056883e-11,7.988050979983777e-11,9.644205770148458e-11
3892,1.0398603730630677e-06,9.539958722474716e-07,4.661318352624187e-07,1.1622226767814702e-06,6.349497879796872e-07,9.920225036158824e-13,4.847120241125511e-13,1.2085493062603367e-12,6.602591234048733e-13
3889,6.08563118037112e-06,3.7622077553202293e-06,1.9758679753566894e-06,5.928151899757159e-05,4.340611515924061e-06,2.289540882281083e-11,1.2024403759127424e-11,3.6076546043138454e-10,2.641536078318542e-11
4948,5.25319724866651e-07,1.21631256390811e-06,3.101169704836156e-07,4.4719996040896153e-07,9.354019448739134e-07,6.389529814240592e-13,1.629105616109323e-13,2.349229601624129e-13,4.913850923208944e-13
374393,9.405431340266363e-07,2.0338473068583868e-06,5.919733933615638e-07,7.56492067346384e-07,7.489847452876593e-07,1.912921120124221e-12,5.56776510652668e-13,7.115134198882572e-13,7.04452459670997e-13
