nodes,L-glutamic acid
GO:0032927,1.212813022403206e-05
1144,1.2127407284703572e-05
55214,1.2125032002582831e-05
3977,1.2123484047070122e-05
57468,1.2119748828416242e-05
2186,1.2119042233944276e-05
51187,1.2118009495236042e-05
6230,1.2117906992269768e-05
2253,1.2115619326851119e-05
GO:0006573,1.2115420378115188e-05
4647,1.2113213070220358e-05
GO:0010726,1.2112931856568973e-05
7105,1.2111175535044028e-05
GO:0022029,1.2110033485271919e-05
6742,1.2108169992410146e-05
5997,1.210807888463269e-05
6804,1.210529385096228e-05
GO:0001920,1.210422727734952e-05
5092,1.2100607396351566e-05
GO:1902803,1.2099932438857067e-05
GO:0051321,1.2099241882387043e-05
6607,1.209563064155287e-05
10434,1.2094025186258403e-05
26580,1.209330036810408e-05
GO:0050962,1.2092591128302678e-05
9379,1.2092201127883024e-05
5144,1.2091143169950108e-05
GO:0050795,1.2090795020551724e-05
GO:0090292,1.20907728505458e-05
54790,1.2088338308984361e-05
10036,1.2086284885596492e-05
GO:0010796,1.2084511745471113e-05
GO:0032423,1.2083736360200735e-05
GO:1904753,1.2083320512877687e-05
10116,1.2083236442475802e-05
9414,1.2083204364511781e-05
GO:1903772,1.2082702082270337e-05
GO:0015889,1.2080660798213704e-05
406929,1.2080411221233028e-05
9369,1.2075771264119807e-05
6241,1.2075458550813449e-05
57673,1.2074410179536112e-05
GO:0070293,1.2074383686263047e-05
GO:0050778,1.2073357124739956e-05
55432,1.2069983413353503e-05
GO:0003136,1.2065205524418736e-05
GO:0046488,1.2063249203841198e-05
10670,1.2059554360849993e-05
GO:0070234,1.2057826446088105e-05
27202,1.2056246102394112e-05
81847,1.2054430548795945e-05
79869,1.2051818381373664e-05
GO:0071229,1.2050656537608406e-05
GO:1905062,1.2049150762795824e-05
354,1.2048352040673253e-05
54682,1.2046371337086727e-05
57622,1.2045819588771393e-05
10484,1.204569641017353e-05
GO:0042306,1.2045538280114538e-05
65008,1.204254440056995e-05
2235,1.2042350570263646e-05
GO:0033145,1.2037228557625339e-05
GO:0043305,1.2034491702470136e-05
111,1.2033079608037923e-05
GO:2000984,1.2032824615503037e-05
GO:0044843,1.2030463617047227e-05
23564,1.202914739523201e-05
6483,1.2027919404856408e-05
GO:0048525,1.2026177587954873e-05
192683,1.2025762471057042e-05
GO:0010968,1.2024093580752917e-05
54820,1.2020492109590435e-05
5706,1.2020156060465154e-05
GO:0060322,1.2018267918025096e-05
GO:0044839,1.2018200122613079e-05
54888,1.2006975967672914e-05
55198,1.2006085249033586e-05
GO:0006067,1.2005088429293506e-05
9712,1.2004506165659293e-05
GO:0032020,1.2003925034668473e-05
6301,1.1998637478805862e-05
GO:2000726,1.199782972414991e-05
2039,1.1997056957085162e-05
4001,1.1994053955809219e-05
10333,1.1992334390414194e-05
GO:1905778,1.1991383949099313e-05
1501,1.1989654762497942e-05
GO:0006310,1.1987877658123063e-05
GO:0051270,1.198711637951367e-05
GO:0034724,1.1987092236224967e-05
2317,1.1986398511337131e-05
6423,1.198210699069029e-05
GO:0086001,1.1982003399907473e-05
GO:1901383,1.1980684956956692e-05
57159,1.197893001369219e-05
406889,1.1978086357415728e-05
57343,1.1976353473989828e-05
653121,1.1974360534021462e-05
57584,1.1973408702150335e-05
2768,1.1972758354746916e-05
GO:2000758,1.197273746980879e-05
GO:0005979,1.1972665742385595e-05
550,1.1971652101294896e-05
1378,1.1971007766844066e-05
GO:0051103,1.1970695222089528e-05
54543,1.1970654882558603e-05
133121,1.1970643030671213e-05
GO:0051353,1.1969593215072127e-05
51714,1.1969333698863957e-05
GO:0043112,1.196618627754736e-05
2327,1.196598795901359e-05
GO:0035406,1.1965599677670917e-05
84376,1.1962546931363095e-05
55869,1.196076080051018e-05
26164,1.195901008875744e-05
64081,1.1957941798938245e-05
4794,1.1955160811433329e-05
7508,1.1954512722018933e-05
253461,1.1954504205108979e-05
GO:0033143,1.1948383885985547e-05
84148,1.194659744864886e-05
22832,1.1946491699847163e-05
GO:0048210,1.1945359416887476e-05
8867,1.1943582198876468e-05
260434,1.1942343812014329e-05
85377,1.1942136428397847e-05
5356,1.1938480836850256e-05
65268,1.1937216547094967e-05
GO:0006829,1.1936763163522895e-05
26155,1.1934582629206551e-05
5076,1.1934096979566047e-05
GO:0070050,1.1933320180607976e-05
GO:0046606,1.192772668227372e-05
11273,1.1924352619616752e-05
GO:0042476,1.1924068364621039e-05
GO:0065004,1.1923928616171832e-05
1760,1.1923087555522895e-05
GO:0051919,1.1922950727044283e-05
GO:0070961,1.1922092110049834e-05
27023,1.1920762639871022e-05
6787,1.1920624540941017e-05
55036,1.1920516988635239e-05
GO:0010692,1.191843215220409e-05
5133,1.1916243382739083e-05
2690,1.1914958249403348e-05
GO:0070859,1.1914764825433586e-05
54708,1.1914120758500272e-05
GO:1905098,1.1911050397949411e-05
GO:0038179,1.1908758389956061e-05
GO:2001135,1.1908366317197216e-05
GO:0010729,1.190818199439225e-05
55129,1.190750837129496e-05
7053,1.190692341022742e-05
51726,1.1904603271143511e-05
64321,1.1904396230763035e-05
8535,1.1902433003335174e-05
GO:0046824,1.189941287007654e-05
GO:0061154,1.1898435363807971e-05
GO:0071897,1.1898188080172969e-05
65009,1.1896670540546923e-05
GO:0039534,1.1892040720603243e-05
80817,1.1888961954710307e-05
6643,1.1888695688357543e-05
GO:1903670,1.1886119742341872e-05
GO:0050848,1.188241446384562e-05
GO:1903464,1.187976878999453e-05
GO:0072125,1.1876360944447942e-05
5305,1.1875574620515457e-05
GO:0046325,1.1874154085892749e-05
GO:0033139,1.1873837167981978e-05
GO:1905206,1.1871953074187817e-05
GO:2001270,1.1870941135708655e-05
25839,1.1869615800287676e-05
27032,1.1867553632312444e-05
6871,1.1867251002018283e-05
GO:0031999,1.1866366560761384e-05
GO:0045974,1.1864408951351846e-05
326,1.1858673316930023e-05
GO:0035457,1.1858016048013508e-05
GO:0010959,1.1857508009860649e-05
316,1.184966674019297e-05
GO:0097051,1.1846054721989648e-05
10451,1.184247184441939e-05
GO:0045956,1.1840499997139439e-05
1725,1.183840075601586e-05
573,1.1838315868730796e-05
GO:1901300,1.1835418601000148e-05
2339,1.1834820767963116e-05
10346,1.1829327013917083e-05
199,1.1827277812588039e-05
GO:0045920,1.1826727744762083e-05
GO:0035563,1.1819841921927784e-05
11073,1.1816218997450931e-05
10541,1.1815396805378026e-05
GO:0032805,1.1813412695376738e-05
705,1.1811992067377384e-05
GO:0007210,1.1811676169062974e-05
GO:1902961,1.1809621058328319e-05
GO:1903305,1.1805777612491933e-05
GO:0035601,1.1805104756652588e-05
GO:0006287,1.1803776191120025e-05
23592,1.1802957130686246e-05
GO:0045778,1.1800651965055765e-05
GO:0051548,1.179833796452326e-05
3842,1.1792718209925871e-05
GO:0060158,1.1792059028663532e-05
51121,1.1791984335296328e-05
4642,1.1786964895552521e-05
23085,1.1786172967657492e-05
54726,1.1785426267167741e-05
27,1.1784142777675592e-05
2342,1.1783763841451005e-05
140691,1.1779634373493992e-05
GO:1901661,1.1778405471042204e-05
10490,1.17781763941572e-05
79892,1.1774515240571922e-05
100996939,1.1774253250473036e-05
GO:2000685,1.1772542103474298e-05
GO:0010464,1.1772060891258387e-05
GO:0006911,1.1770802617274296e-05
29088,1.1768706578712323e-05
3204,1.176730228746711e-05
10443,1.1763276445421912e-05
GO:0042573,1.176261840087817e-05
64241,1.1761938902136854e-05
29105,1.1761631703205854e-05
64170,1.176154319269859e-05
871,1.1758926057006023e-05
7188,1.1753442109445998e-05
84612,1.1752822969036111e-05
GO:1900122,1.1749014502916243e-05
GO:0030214,1.1748117792464122e-05
16,1.1747931297034435e-05
GO:0043950,1.174636622269328e-05
GO:1901385,1.1741244024147695e-05
5345,1.1740410636397227e-05
GO:0060561,1.1739530225834048e-05
GO:0006987,1.1735745444928362e-05
GO:0072001,1.1735715408653349e-05
9748,1.1734406944407093e-05
GO:1901670,1.1731695413991308e-05
9311,1.1730508281447306e-05
GO:0042772,1.1726023116536838e-05
GO:1903795,1.1724421448749077e-05
GO:0015939,1.1723590869251377e-05
GO:0048711,1.172188553059708e-05
144108,1.172103204020791e-05
GO:1905342,1.1717492188351639e-05
64145,1.1714024859895479e-05
29062,1.1712459517369569e-05
GO:0060266,1.1710549110480831e-05
25788,1.1705622185167213e-05
5740,1.170503982488334e-05
GO:0007191,1.169970733706523e-05
2318,1.1699067472468037e-05
GO:0051901,1.1691233189536893e-05
1749,1.1690941380831316e-05
1946,1.1689699661391965e-05
GO:0060054,1.1687513689682637e-05
GO:0040017,1.168715937341434e-05
93627,1.1684965925056772e-05
GO:0048701,1.1682921226240393e-05
GO:0048753,1.1677277465310598e-05
GO:0000002,1.1676612009242622e-05
9960,1.1671414931744834e-05
GO:1905913,1.1668221770998932e-05
4166,1.1667463788598558e-05
7318,1.1663350820503868e-05
GO:0046464,1.166231261698627e-05
5929,1.166179971674325e-05
GO:0002026,1.1661231787937296e-05
55236,1.1659906791617824e-05
2175,1.1658895499384208e-05
10296,1.1658550640505136e-05
23181,1.165845576867475e-05
8491,1.1656534138122107e-05
84844,1.1656055399659159e-05
3098,1.1655586766628564e-05
79944,1.165552876062001e-05
GO:0045321,1.1654216529541786e-05
406888,1.1653310072488329e-05
GO:0021915,1.1652633283819371e-05
5565,1.1645924258212875e-05
10135,1.1645224286598047e-05
GO:0033128,1.1640937678271257e-05
GO:2000189,1.1640167744129082e-05
1215,1.1640082042454924e-05
GO:0097067,1.1638427998295241e-05
27343,1.163725151642174e-05
GO:0018206,1.1636686080867726e-05
4929,1.1635941540518483e-05
GO:0060212,1.16341417136458e-05
3189,1.1632446172224034e-05
4848,1.1632438531722938e-05
GO:0032527,1.1630842208433807e-05
7941,1.1628701341293886e-05
1641,1.1623949659135294e-05
GO:0015695,1.1621912679017683e-05
GO:0035928,1.1620343539213589e-05
GO:1901580,1.1617709175291546e-05
GO:0060547,1.1611617959226245e-05
83481,1.161080475824982e-05
4072,1.1610093187848148e-05
GO:0060967,1.1607674957571353e-05
93380,1.1606330366214618e-05
GO:0001781,1.1605513869964745e-05
GO:0030889,1.1604996814362716e-05
5289,1.1603935951740917e-05
GO:0010838,1.1602660518952718e-05
GO:0070233,1.1598054327424146e-05
GO:1902430,1.1597878886331933e-05
GO:0035567,1.1596151255553357e-05
GO:1990108,1.159311803132185e-05
GO:0071280,1.1590720539918488e-05
3752,1.1589118834658124e-05
5754,1.1588516124794241e-05
114798,1.1585632039167219e-05
4678,1.1583869743768885e-05
23410,1.1575486395101406e-05
GO:0003256,1.157454109152736e-05
GO:1900181,1.1574341353464104e-05
8553,1.1573502211774734e-05
GO:0045794,1.1572079621006454e-05
GO:0106070,1.1566154584795367e-05
GO:0006518,1.156390244979299e-05
9125,1.1562633602953609e-05
51191,1.1561516351503648e-05
GO:0044819,1.155941324782842e-05
GO:0030574,1.1558165395062802e-05
51253,1.1554786243797168e-05
284427,1.1553097921249737e-05
GO:0010556,1.1551266344941794e-05
GO:0050868,1.1549724796497975e-05
GO:0010907,1.154945201801777e-05
GO:1902600,1.1548453156574209e-05
GO:1902751,1.1546741359843113e-05
GO:2000630,1.1546730997967176e-05
GO:0071034,1.154600395693702e-05
5862,1.154342159548835e-05
1176,1.1542992885761929e-05
GO:0060051,1.1542879143747046e-05
GO:0034205,1.1539802015861257e-05
25940,1.1539069671758635e-05
GO:2000627,1.153849425671001e-05
GO:0097535,1.1534793661652573e-05
GO:0009141,1.1534328355491578e-05
340547,1.1532889871253173e-05
GO:0097680,1.1532712129935427e-05
55159,1.15320800713657e-05
GO:0043555,1.1531342694498969e-05
339345,1.153103010506942e-05
GO:1901890,1.1529567804818259e-05
54982,1.1527976665000757e-05
58490,1.1527070670576638e-05
GO:0032689,1.1525539616587014e-05
GO:0046010,1.1519474052553447e-05
GO:0036492,1.151870343253184e-05
GO:0006778,1.151855277756673e-05
GO:0008272,1.151741679032613e-05
51552,1.151411335538987e-05
10847,1.1508883228599328e-05
375519,1.150459053175505e-05
6729,1.1502457067866282e-05
23141,1.1496918212675561e-05
GO:0090239,1.1495543066600416e-05
10109,1.1493876697756746e-05
51805,1.1488459924583828e-05
51479,1.1487555142036536e-05
GO:0006268,1.1485392128106056e-05
11047,1.1484857908542999e-05
65082,1.1482422599762646e-05
57761,1.1481676324614249e-05
GO:1900363,1.1481396358204491e-05
GO:0055118,1.1480849259022043e-05
8601,1.1479012268289572e-05
10270,1.147859035811045e-05
687,1.1476617082419673e-05
2193,1.1476038131058225e-05
84188,1.1475897927138074e-05
4314,1.1475278865606604e-05
6725,1.1473317165871417e-05
22999,1.147041780225252e-05
GO:0050435,1.1469122129824544e-05
GO:0009236,1.1469063776391267e-05
3170,1.146546860339795e-05
10007,1.1464827388953494e-05
GO:1904803,1.1463853284830955e-05
5563,1.1460516092188759e-05
GO:0097272,1.1459963107531916e-05
51203,1.1457005312719476e-05
25782,1.1456483694301373e-05
GO:0009650,1.1451632763606424e-05
GO:0006568,1.1449386539500332e-05
GO:0051169,1.1447648892584006e-05
GO:2000114,1.144704542177243e-05
2947,1.14451556496134e-05
64225,1.1438655683404276e-05
286053,1.143827396072382e-05
23136,1.1436414820372054e-05
GO:2001027,1.1435681924752304e-05
3486,1.1430357915960715e-05
79077,1.1426608000692907e-05
26097,1.142634344861313e-05
8326,1.1425162607400623e-05
GO:0043622,1.142070880974944e-05
3849,1.1418471757988312e-05
GO:2001107,1.1418253149271326e-05
6462,1.141755726227995e-05
8703,1.141492987273013e-05
GO:1904714,1.1412868089033566e-05
23532,1.1412453042289598e-05
GO:0009888,1.1411924982172133e-05
10735,1.1411562360856004e-05
GO:0086013,1.1409264386378288e-05
GO:1903292,1.140828132272023e-05
GO:0075044,1.1407646341553564e-05
5972,1.1407254384610518e-05
8837,1.140590250499098e-05
GO:0030010,1.1402302128791065e-05
9246,1.139983877464929e-05
10217,1.1399810672861013e-05
10298,1.139859363617736e-05
5328,1.1395719918879897e-05
GO:0035526,1.139568824356768e-05
GO:0051971,1.1395397696468763e-05
753,1.1394473158000693e-05
GO:0019432,1.1393728804099455e-05
1718,1.1391428004805666e-05
GO:0014074,1.139119893236271e-05
84419,1.1389848106674815e-05
GO:0070584,1.1389595226752912e-05
GO:0071459,1.1384281252222112e-05
GO:0071394,1.1383854212273328e-05
GO:0071468,1.1380789949975214e-05
8880,1.1379948815439442e-05
GO:2001141,1.137978205654559e-05
GO:0070886,1.1379130954880524e-05
27122,1.1378356132408735e-05
6456,1.1378295508271497e-05
1836,1.1377133277173538e-05
GO:1901991,1.1375272549557254e-05
GO:0002859,1.1371690907486753e-05
GO:0043616,1.1369239212780426e-05
58533,1.1369113710923609e-05
GO:0044328,1.1367438796126697e-05
GO:0061518,1.1365776482209467e-05
5935,1.1364234781810125e-05
1192,1.1362972061531258e-05
2867,1.1358533431424844e-05
7006,1.1356861138582967e-05
5983,1.1356352345385539e-05
GO:0019254,1.135364085681569e-05
GO:1901989,1.1353105461123544e-05
7443,1.1350627210562031e-05
1949,1.1349686870772778e-05
10592,1.1348297003399265e-05
GO:0051900,1.13451552230625e-05
GO:0080134,1.1341399676887539e-05
467,1.1338741581856184e-05
GO:0045617,1.1333537419206277e-05
GO:2000296,1.132896072417425e-05
2956,1.1328862167616611e-05
3766,1.1326216663106345e-05
6330,1.1323307254413862e-05
GO:0007190,1.132170906638477e-05
GO:0050894,1.1319870352310569e-05
148066,1.1318037119750813e-05
8361,1.1317931870600821e-05
GO:0071103,1.1316458278544292e-05
84135,1.1316314928399908e-05
3897,1.1314649529985155e-05
GO:0070965,1.1307205582369576e-05
GO:0033629,1.1306448228211205e-05
GO:0051882,1.1301017518948729e-05
GO:0002684,1.1300679196046227e-05
GO:0040008,1.129560704107642e-05
GO:0051972,1.1291678836261235e-05
10567,1.1291247045873383e-05
GO:0052433,1.128679241693096e-05
9908,1.1285232962664994e-05
115708,1.128230407666052e-05
GO:0051593,1.128120690861312e-05
GO:0010560,1.1277883132169165e-05
121504,1.1276953355070913e-05
11346,1.1272405833535304e-05
GO:0042536,1.1271619233316366e-05
1196,1.1270189269130717e-05
51107,1.1264446956404929e-05
2168,1.1259275409750251e-05
GO:0090070,1.1258385959551125e-05
7156,1.1258218180265187e-05
GO:0035751,1.1258168834162753e-05
84129,1.1254960957526627e-05
GO:1901699,1.1253904107491336e-05
GO:0045416,1.1253900277154894e-05
162,1.1252767428102484e-05
GO:0035548,1.125256264605409e-05
7094,1.1247833102007681e-05
54915,1.1247644492125864e-05
GO:2000003,1.1246279176515927e-05
10915,1.1245201707380399e-05
GO:0035967,1.1239547923961655e-05
GO:1900245,1.1239039552804981e-05
GO:0051447,1.1237337319791473e-05
961,1.1230005893323267e-05
617,1.1226023159105717e-05
5049,1.1225567228047605e-05
27249,1.1220716632473935e-05
35,1.1213525334001653e-05
57118,1.1213272719329281e-05
5780,1.1213095341362325e-05
GO:0033600,1.1208096345557106e-05
GO:0044313,1.1207832365671554e-05
GO:2001257,1.1205406049564466e-05
GO:0023016,1.1204749828413984e-05
710,1.1203994702876485e-05
64949,1.1202912187391847e-05
11074,1.1202630101849773e-05
GO:0022602,1.120086083300104e-05
GO:0010867,1.1200130498213306e-05
GO:0060501,1.1200100149512475e-05
79133,1.1198364325722137e-05
GO:0051261,1.1197863803686638e-05
GO:2001252,1.119641133996352e-05
GO:1902303,1.1195252618852562e-05
GO:0034248,1.119483363083177e-05
GO:0035786,1.1194074571763776e-05
8674,1.119370386129885e-05
11332,1.1191888657169503e-05
GO:0015824,1.1191879540633742e-05
GO:0071449,1.1188550385822255e-05
GO:0001964,1.1183417070042032e-05
9666,1.118173492723433e-05
GO:0042129,1.118050710631197e-05
222584,1.117424455947084e-05
89870,1.1172138287347235e-05
GO:0032909,1.1172077773122317e-05
GO:0061041,1.1170859796620297e-05
GO:0061919,1.11697223821348e-05
6883,1.11694733983635e-05
4250,1.11689149168249e-05
GO:0002842,1.116800921437868e-05
GO:0034393,1.1167944966816717e-05
GO:1902668,1.1163461507306076e-05
130399,1.1161617649903557e-05
GO:0051873,1.1157698080251077e-05
25790,1.1157407411627336e-05
114769,1.1153985086563914e-05
GO:1903530,1.1152571518266614e-05
GO:0043271,1.1152085147541435e-05
701,1.1151931892044994e-05
GO:0070814,1.1147891614672773e-05
5870,1.1146033739374717e-05
3275,1.1142392113506186e-05
55844,1.1139766955294968e-05
GO:0050765,1.1138698895246518e-05
10640,1.1138198354232681e-05
GO:0001556,1.1137661387420795e-05
80339,1.1137334211917619e-05
7003,1.1136559466490664e-05
GO:0090199,1.1135133447076232e-05
GO:0070918,1.1134484527787542e-05
4210,1.1134345548951908e-05
10054,1.1133052717865582e-05
GO:0017187,1.1131922121769619e-05
GO:1903182,1.1131152338883543e-05
8443,1.113095236522195e-05
GO:0060552,1.1130859246811933e-05
GO:1900053,1.1129804005511592e-05
GO:1902715,1.1128977520335863e-05
2177,1.1126862705002193e-05
728378,1.112402605929652e-05
5411,1.112263102631627e-05
5214,1.1121190967491755e-05
80725,1.112016308856667e-05
10345,1.1119939937745915e-05
GO:0006734,1.1116657664473558e-05
152503,1.1115825077306488e-05
GO:0010882,1.1113750538475196e-05
79066,1.111302664620198e-05
GO:0019433,1.1109139244410656e-05
GO:0010727,1.1103917582708981e-05
GO:0050653,1.1103547598094138e-05
GO:1905037,1.1099727917978679e-05
9070,1.1099709078566984e-05
GO:0009142,1.1098761588058122e-05
899,1.1098316688449235e-05
GO:0034414,1.109543347666724e-05
322,1.10948348134196e-05
5909,1.1094685318741965e-05
GO:0051712,1.1093813542621284e-05
8405,1.1091063676674237e-05
GO:0032954,1.1089472289990557e-05
3656,1.108937044657316e-05
10240,1.1088345946094377e-05
GO:0006739,1.108606162122207e-05
9675,1.1085639468831257e-05
GO:0042321,1.1085237757109607e-05
GO:0006907,1.1082753259999948e-05
26471,1.1080819115432618e-05
GO:0018312,1.1076175998330302e-05
8350,1.1070483590908799e-05
406890,1.1070456195986182e-05
GO:0071225,1.1066571502813503e-05
3596,1.1065772119108907e-05
GO:0075509,1.1064468440422236e-05
GO:0043277,1.1063189498633421e-05
2232,1.106039368049968e-05
59338,1.1059632985335844e-05
284403,1.1057534399477333e-05
54434,1.1056015086610903e-05
8539,1.1055121579312098e-05
23168,1.105390169904282e-05
57332,1.1051003391802896e-05
GO:1903542,1.1049316029352399e-05
2237,1.104930109573231e-05
8493,1.1046225354732576e-05
GO:0060474,1.1045100607354179e-05
6400,1.1044939981534713e-05
GO:2000206,1.1044125360288383e-05
8529,1.1044073074813949e-05
5784,1.1041680670447748e-05
84273,1.1041001905856552e-05
GO:1904018,1.104049220992813e-05
GO:0001919,1.1038173143485472e-05
GO:0010750,1.1029251556501363e-05
9110,1.1025051370813228e-05
GO:1903531,1.1024129174606953e-05
23759,1.1023052862439048e-05
55142,1.102256278039486e-05
GO:0032348,1.1022089220307995e-05
GO:0006085,1.102198453026122e-05
GO:0000189,1.1020259238566426e-05
4548,1.1018859120465193e-05
2661,1.1011407462632867e-05
8991,1.1008278444758334e-05
GO:1900027,1.1008162735377442e-05
5742,1.1004661289874437e-05
GO:0010770,1.1002094166813636e-05
8502,1.09991729378494e-05
6654,1.0998978479502598e-05
GO:0060161,1.0997481103901267e-05
54535,1.0992710783591565e-05
GO:0046950,1.0992470534906409e-05
GO:1905908,1.0986891214945878e-05
4236,1.0986706838090952e-05
GO:0036159,1.0986593637243659e-05
4745,1.098181323673448e-05
GO:0034392,1.0980849491045512e-05
92840,1.097829272514699e-05
GO:0006465,1.097764762541106e-05
124997,1.097718100988953e-05
337867,1.0976684807472413e-05
GO:0032079,1.0974100375288788e-05
1437,1.0973813174971757e-05
GO:1902958,1.0973322413976886e-05
952,1.0972248862451596e-05
GO:0042133,1.0968520962546444e-05
GO:1900426,1.0967535169921403e-05
90993,1.0966426937358469e-05
8106,1.0964264184001414e-05
GO:0090308,1.0963298142414651e-05
79983,1.0963001634039505e-05
GO:1904659,1.0962696272531187e-05
8615,1.0958003756289036e-05
342371,1.0957763510115795e-05
10138,1.0955466303152432e-05
50488,1.0954800952427416e-05
GO:0031998,1.0954699560742886e-05
2782,1.095019454498287e-05
23186,1.0945420671454268e-05
26207,1.0944411674597126e-05
66036,1.0942563163897014e-05
57599,1.0937947308557832e-05
64324,1.093740041846121e-05
GO:1902938,1.0936742997617487e-05
89970,1.0936714604902912e-05
GO:0030279,1.0935918453161108e-05
916,1.0932022728079574e-05
9277,1.0931681868975495e-05
GO:1904377,1.0931535069747152e-05
GO:0051701,1.0926817830434227e-05
8079,1.0923578184535241e-05
GO:0030581,1.0921421720780638e-05
GO:0019674,1.0920183736562056e-05
GO:0006600,1.0919273173891875e-05
GO:0032386,1.091655005278015e-05
GO:1903818,1.091539767068125e-05
5756,1.0915124378706895e-05
6603,1.0914620303599136e-05
25778,1.0913248620796832e-05
GO:1901723,1.0912605506402383e-05
332,1.0911893408676343e-05
GO:0018210,1.091101309652017e-05
GO:0002032,1.0910002626272987e-05
GO:0030193,1.0909385469854502e-05
GO:0010900,1.0909183031976753e-05
406996,1.0906531304233131e-05
471,1.0905732790930822e-05
GO:0036120,1.0905138404279377e-05
GO:1903244,1.0904608658117955e-05
8650,1.0904216607612746e-05
GO:0043500,1.0902906020132155e-05
6730,1.0899983102758902e-05
GO:0006491,1.0899505198758255e-05
84444,1.0898153904511564e-05
4723,1.0897481633640582e-05
GO:1902229,1.089384573386923e-05
GO:0034315,1.089137038346293e-05
23770,1.0891125545702638e-05
GO:0060373,1.0886792794282382e-05
GO:2000660,1.0886283877821705e-05
GO:0090260,1.0882333844352377e-05
10726,1.0881434230290894e-05
1666,1.0881194002996732e-05
10693,1.0879711391746874e-05
158078,1.0873534461211306e-05
6687,1.0873093177363563e-05
6036,1.0872681904762901e-05
5525,1.0871810946095464e-05
GO:1900004,1.0871155874686835e-05
GO:2001170,1.0868720827421215e-05
3726,1.08676081575743e-05
GO:0033047,1.0865921630034154e-05
GO:0050779,1.0861854715107946e-05
8087,1.0861080267214147e-05
GO:0048514,1.0860155232324237e-05
10672,1.085797456882252e-05
GO:0060249,1.0856938873586183e-05
GO:0046500,1.0856226472185849e-05
GO:0046607,1.0855701276148068e-05
150290,1.0855133182461504e-05
GO:0052330,1.085227466850489e-05
5320,1.085150587939348e-05
84676,1.084889687500634e-05
653269,1.0847864935249003e-05
GO:0034982,1.0845211879243754e-05
GO:0022008,1.08432580716378e-05
GO:0033127,1.0842221973378306e-05
8074,1.0840195704565776e-05
GO:0017145,1.0839215093012077e-05
GO:0045217,1.0838886938636602e-05
10313,1.0838057370785684e-05
GO:2000137,1.0834457931534613e-05
1672,1.0833359254082925e-05
65123,1.0831448843118455e-05
173,1.0828951164258623e-05
121665,1.0828454839840776e-05
GO:0010558,1.082704988691998e-05
GO:0045006,1.0825443973981284e-05
GO:0070175,1.08241432217026e-05
GO:0042271,1.0821131366878608e-05
9524,1.0820034441615595e-05
GO:0051101,1.0818491696082833e-05
GO:1905562,1.0818486018898767e-05
5683,1.0817501968618213e-05
GO:0098711,1.0815664035807588e-05
8974,1.0814421245017169e-05
GO:1902116,1.0812002481792247e-05
11325,1.0809833177416592e-05
114990,1.0808136844651645e-05
GO:2001024,1.0807560044466135e-05
GO:2000669,1.080363059420549e-05
GO:0048679,1.0803396889550923e-05
51512,1.080325256433144e-05
215,1.0803159856621545e-05
63979,1.080306678652509e-05
63967,1.0800792769399708e-05
GO:0090559,1.079822352362211e-05
79884,1.0792372700491979e-05
GO:1901856,1.0787476277575733e-05
GO:0045218,1.0787187126051669e-05
23287,1.0786955239806795e-05
89781,1.0782912048506403e-05
GO:0007281,1.0778056876314316e-05
GO:0045823,1.0778038891635903e-05
GO:2001205,1.0776792624155375e-05
GO:0007006,1.0776732855809732e-05
54148,1.0773027264678337e-05
8642,1.0772371221134774e-05
GO:1901032,1.0771386456771051e-05
GO:0032101,1.0769260651426493e-05
GO:1903697,1.0768886281886886e-05
GO:0043901,1.0768003287214709e-05
GO:0060244,1.0767797678410233e-05
65003,1.0766407663892078e-05
GO:0036293,1.0764849976426669e-05
57448,1.0764590386287385e-05
10755,1.0764482391268575e-05
54840,1.0759019783181356e-05
79600,1.075300785731586e-05
23317,1.0750224066215576e-05
5308,1.0747211067734436e-05
GO:0061187,1.074611250556994e-05
GO:0010763,1.0744213660488323e-05
GO:1902022,1.0743154856183947e-05
84619,1.074172026609904e-05
54801,1.0741302149059385e-05
8856,1.0740755144981297e-05
GO:0030098,1.0739172223708041e-05
3570,1.0735660178336785e-05
51755,1.073508356476933e-05
22872,1.0734418581688892e-05
10286,1.0732927224177084e-05
11103,1.0732055857086023e-05
6387,1.0731841495929542e-05
GO:0061564,1.0728120862705811e-05
54903,1.0724885314362877e-05
5753,1.0724455967935129e-05
GO:0030187,1.0719209509365438e-05
GO:0045818,1.0717031382815982e-05
GO:0015672,1.0715007172490852e-05
5023,1.0711138037986474e-05
65061,1.0710977122188675e-05
26973,1.070596342948519e-05
GO:1904407,1.0705205496709083e-05
GO:2001258,1.0703294758501025e-05
2303,1.0700558424745758e-05
22803,1.0700023509463643e-05
GO:0072200,1.0698802823620491e-05
GO:0015701,1.0697504607250175e-05
GO:0045672,1.0693361762211701e-05
124583,1.0692916372514602e-05
4809,1.0690685597554795e-05
5955,1.0688813911152261e-05
GO:0010883,1.0685452154131602e-05
1514,1.0682827044543895e-05
GO:1905508,1.0680320453272085e-05
9991,1.0678900963472946e-05
GO:1901970,1.0677187864696577e-05
9001,1.0672583451592277e-05
GO:0071359,1.0672554983422942e-05
GO:0002506,1.0671835017398794e-05
85456,1.0670555589969682e-05
GO:0032402,1.0670036215209925e-05
GO:0006900,1.0669520447462076e-05
2103,1.0668026411885452e-05
5552,1.066777392641728e-05
GO:0010573,1.066773490720135e-05
