drugs,proximity
prednisolone-acetate,0.9594382340444769
DB08873,0.9595048225748777
DB01016,0.9595280208866743
DB01223,0.9597049045536795
DB00589,0.9597057338562335
DB00674,0.9598596936958298
DB00661,0.9598788150529031
hydrocortisone-phosphate,0.9599752920080841
DB06153,0.96000655303019
DB09029,0.9600879376370788
DB01070,0.9602605327647585
DB06410,0.9602605327647585
DB00153,0.9602605327647585
DB00146,0.9602605327647585
DB00169,0.9602605327647585
DB13689,0.9602605327647585
DB00910,0.9602605327647585
falecalcitriol,0.9602605327647585
DB06272,0.9602605327647585
DB02300,0.9602605327647585
DB00623,0.9604324846952826
DB01403,0.9605994136384337
DB08868,0.9606025689956467
DB00230,0.9607757529579979
DB08872,0.9607757529579979
DB00555,0.9607885826692578
DB00605,0.9608157462363782
DB01392,0.9609277220321398
DB09286,0.960933323610569
DB09304,0.9609669625304087
DB00451,0.9611384243763661
testosterone-enanthate,0.9612469941398398
DB01420,0.9612469941398398
DB08804,0.9612469941398398
DB00665,0.9612469941398398
DB06718,0.9612469941398398
DB08899,0.9612469941398398
DB00984,0.9612469941398398
testosterone-undecanoate,0.9612469941398398
DB00858,0.9612469941398398
DB00621,0.9612469941398398
DB01128,0.9612469941398398
cyclosporin-a,0.9613038763431495
DB06637,0.9613701950597442
DB00714,0.9614715740966452
DB00091,0.9617802094444671
DB00173,0.961899917317885
DB09167,0.96198828717877
DB00551,0.9620408701062376
DB00364,0.9620945871263366
DB01199,0.9621400731985092
DB00039,0.9622603020638644
DB00636,0.9623049283827557
DB09225,0.9623868573336738
DB08911,0.9624303348587666
DB00594,0.962557627421977
DB00413,0.9629756165764827
DB00268,0.9629756165764827
DB00374,0.9630192803709765
DB01138,0.9630214323214933
DB00831,0.9631590383386923
DB00509,0.9632195221707222
DB00762,0.963228084101502
DB01030,0.963228084101502
DB00934,0.9632919625740032
DB00622,0.963370186159176
DB00630,0.9635245573694723
DB00682,0.9635915645903532
DB04946,0.9635928815034935
spiperone,0.9636026429386162
DB00182,0.963614316639024
DB06774,0.9636720789879916
DB01407,0.9638604712471714
DB04855,0.9638681940469771
DB00055,0.9642013146087652
DB00720,0.964391361223971
DB00573,0.9644144527944772
DB01303,0.9645473421308042
DB01029,0.9647579882459113
DB08839,0.9648001203427949
DB08885,0.9648128391097961
DB00531,0.9650326987226501
DB00368,0.9650500993361647
DB00503,0.9650600984370801
DB00472,0.9651221776236653
DB06412,0.9652260494739934
DB01100,0.9652562841203877
DB00072,0.9653074093244716
DB00502,0.9655028746296833
DB00656,0.9655115828257553
DB00877,0.9655977479592397
DB00070,0.965696844882647
DB00982,0.9657113576398586
DB09559,0.9657127857422788
DB00317,0.9657127857422788
DB00420,0.965726161311714
DB01365,0.9657783921554346
DB01023,0.9658289525006589
DB04967,0.9659264191352309
DB06262,0.9659611053688374
DB01181,0.9659629454438302
DB06786,0.9661938355705599
DB00925,0.966212221882733
DB01277,0.9662880274332644
DB00118,0.9663561665199132
fluocinolone-acetonide,0.9664987724688084
DB01410,0.9664987724688084
DB00620,0.9664987724688084
DB00896,0.9664987724688084
DB00846,0.9664987724688084
DB00635,0.9665499271219314
DB01244,0.9666160032537429
DB00960,0.96671773056008
DB01013,0.9667687316346748
DB00663,0.9667687316346748
DB01130,0.9667687316346748
DB01260,0.9667687316346748
DB00547,0.9667687316346748
DB00312,0.9667887530269041
DB00308,0.9667921042209275
DB00181,0.9668255711846258
DB01174,0.9668574858869506
DB00005,0.9668746620666204
DB00903,0.9670030437169358
DB00583,0.9670346127839933
DB00768,0.9670555972136138
DB00777,0.9672817978116176
DB00457,0.9673443374973082
DB01063,0.9673618474534622
DB00036,0.967362441212222
DB00860,0.9673918046040364
DB09053,0.9674047342219698
DB00615,0.9675362304656139
DB00608,0.9676280031831123
DB00491,0.9676320511661878
DB08888,0.9676463258642782
DB08922,0.9676566298997068
DB13165,0.967724030309446
DB00564,0.9677242234935175
DB08910,0.967730346181405
DB01149,0.9678119085141159
DB09074,0.9678239153772217
DB00908,0.9680146254763199
DB00150,0.9680674293996789
DB00393,0.9681117373282645
DB06809,0.9681372210150198
DB00206,0.968227005745245
DB12483,0.9682777235010808
DB09054,0.9682777235010808
DB00657,0.9685005285896364
DB00995,0.9685671842561513
DB12478,0.9686495288538561
DB04942,0.9686765086183728
DB11753,0.9687762918542796
DB00133,0.9687776220021103
DB01404,0.9688114129901261
DB00770,0.9688964108641108
DB00800,0.9689370518388505
DB00988,0.968940327852279
DB00966,0.9690756701387693
gentamycin,0.9690779039273216
DB01278,0.9690801740983958
L-Citrulline,0.9691668451775342
DB00155,0.9691668451775342
DB00887,0.9692121831075153
DB00273,0.969258831499837
DB00935,0.9693053082166532
DB08814,0.9693105028276694
DB05260,0.9693344601773791
DB09332,0.9693633091647492
DB01622,0.9693851113802098
DB01239,0.9696816673210757
DB00331,0.9696872345950712
DB00002,0.9697642191392386
DB00716,0.9697730091714267
DB12598,0.9699167114648926
DB00290,0.9699708460458819
DB00174,0.9699900425618724
DB04951,0.9700270851054509
DB09229,0.9700861162908732
DB01069,0.9701004540137064
DB00568,0.9701405601548826
DB04846,0.9701488016332288
DB00397,0.9701660520272973
DB00120,0.9701726915716911
DB00141,0.9702260396806637
DB00054,0.9702312972087396
DB00247,0.9702374736029094
DB00048,0.9705117471296085
DB11629,0.9705227023072628
DB00754,0.970550234880075
DB00087,0.9705941739265405
DB00445,0.9706556322375482
DB06372,0.9706803259365736
DB00152,0.9706961620423545
DB01047,0.9707032426143981
DB02901,0.9707498177082265
DB00686,0.9707951714387834
DB00123,0.9708506267326104
DB00252,0.9708762305143438
DB00515,0.9709114185034953
DB01624,0.9709383478716284
DB04842,0.9709464891921783
DB09068,0.9710402517834973
DB00752,0.971123907767616
DB00029,0.9711990423421
DB00009,0.9711990423421
DB00015,0.9711990423421
DB00454,0.9712575727942647
DB00850,0.9712714757987483
DB01133,0.9713343664672545
DB00434,0.9713402962229372
DB09198,0.9713630313281107
taltirelin,0.9714015245649456
DB00108,0.9714196311197484
DB03619,0.9714417422315937
DB00640,0.9714646179230833
DB00571,0.9714939113415363
DB08807,0.9714939113415363
DB00112,0.9715306281038703
DB06144,0.9715657866685038
DB00740,0.9716725974330415
DB00281,0.9716810266619612
DB01262,0.9717088200440887
DB00928,0.9717088200440887
DB14006,0.9717562267115168
DB00122,0.9717562267115168
DB00849,0.9717598147372688
DB01097,0.9717900478240442
DB00254,0.9718068792937254
DB00449,0.9718098143417654
DB00866,0.9718316257288077
DB02701,0.971837123170323
DB03793,0.9718374613142267
DB06016,0.971932060568473
DB00161,0.9719803632730574
DB00311,0.9720889238573396
DB00051,0.9720975971091235
DB05239,0.9721940098682977
DB01076,0.9722172850640779
DB08815,0.9722650958525384
DB00627,0.9722812669974498
DB09289,0.972301893315726
fludarabine-phosphate,0.9723920767951472
DB00797,0.9724006265709194
DB06155,0.9724556544884834
SN-38,0.9725912970185087
DB05630,0.9725912970185087
DB01083,0.9725986808021355
DB00586,0.9726495136579162
DB00575,0.9727020678342766
DB06694,0.9727020678342766
DB09205,0.9727020678342766
DB00692,0.9727020678342766
DB04878,0.9728083779683078
DB06243,0.9728223610567992
DB00276,0.9728320268827013
DB00987,0.972901730872941
DB00100,0.9729499260357691
DB13152,0.9729499260357691
DB05271,0.9729605280272442
DB07477,0.9729699808043817
DB00284,0.9731303724564601
DB09036,0.9731528256318808
DB09140,0.9732092985493358
DB01270,0.9732403876141096
DB00794,0.9732894127821867
DB00028,0.9733358665733752
DB00482,0.9733363074746636
DB03255,0.9733460953977686
DB09128,0.973377371023051
DB00679,0.9733819150859481
DB00167,0.9734044787282683
DB00125,0.9734514793255636
L-Arginine,0.9734514793255636
DB00751,0.9735000913740074
DB04866,0.9735588717887494
DB00893,0.9737139376234161
DB03128,0.9738411969762927
DB00631,0.9739208701675149
DB06707,0.9739270525510703
DB00875,0.9740072969147439
DB01162,0.9740312485207681
DB00590,0.9740312485207681
DB00598,0.9740331802907879
DB01197,0.9740509229167319
DB00193,0.9741331603643292
DB08881,0.9742024112665159
DB09033,0.9742304227372055
DB06684,0.9742348966210501
DB12863,0.9743277558971762
DB06674,0.9743450126158842
DB00065,0.9743450126158842
DB08904,0.9743450126158842
DB01359,0.9744006840945519
DB00127,0.9744087764859773
DB00964,0.974577185566965
DB06317,0.974584018649612
DB00130,0.9746070888294538
DB00561,0.974622466305472
DB01068,0.9746745520996226
DB00805,0.9747165042403234
DB00338,0.9747424581719029
DB00004,0.9747442342846129
DB00041,0.9747442342846129
DB13169,0.9747625336249722
DB01364,0.9747691370305345
DB11824,0.9747922689064868
DB00381,0.9748092101458238
DB00697,0.9749737901435251
DB04865,0.9750046633989997
DB00647,0.9751341665179576
DB01452,0.9751341665179576
DB00047,0.975140867369104
DB00046,0.975140867369104
DB01586,0.9751476882814358
DB00825,0.9751703731496956
DB09228,0.975241512853479
DB00912,0.9753813225203296
DB01252,0.9753862555736886
DB00997,0.9754240299870724
DB00095,0.9754403040229253
DB00774,0.97552047541717
DB01356,0.9755377326877925
DB00731,0.9755760171367165
DB01067,0.9755760171367165
DB01120,0.9756084003762112
DB00320,0.9756219461693939
DB00092,0.9756628942412982
DB00228,0.9757006779576386
DB01956,0.9757313599064544
DB00819,0.9757484670498279
DB09131,0.9757495186855044
DB00853,0.9757506530118015
DB00450,0.9757538006703413
DB00915,0.9758456016108413
DB01621,0.975862465848003
DB00216,0.9758993431162812
DB08810,0.9759134145299774
DB00102,0.975929202241458
DB06692,0.97593887404935
DB00233,0.9759563027153073
DB09109,0.9760395708257694
DB00641,0.9760445519892909
DB00337,0.9760569773686791
DB01295,0.9761419866888393
DB06594,0.9761789881838534
DB00691,0.9761969399033792
DB00722,0.9761969399033792
DB00921,0.9762273178074872
DB00148,0.976235300636489
DB04665,0.9762353802134589
DB00642,0.9762670109384494
DB00669,0.9763170410673206
DB04552,0.9764567600249615
DB00033,0.976574546272756
DB00081,0.9766574888319691
DB00073,0.9766834170867112
DB00078,0.9766834170867112
DB00418,0.9767305668853519
DB00811,0.9767470405983923
DB11572,0.9768055491719055
DB11571,0.9768055491719055
DB00280,0.9768223318325332
DB00099,0.9768343538343556
DB09000,0.9768394506161454
DB00993,0.9768742277770123
DB08811,0.9768792256457314
DB06643,0.9768955608994186
DB00749,0.9769348206541232
DB01577,0.9769647388244298
DB09121,0.9769855629997027
DB05990,0.9770335877582119
DB00200,0.9770970336569713
DB00606,0.9772044066727571
DB11699,0.9772088567600768
DB08995,0.9772125244885648
DB09517,0.9772299206784186
DB00659,0.9772341333803285
DB01242,0.9772983110607635
DB00851,0.9773198957988714
DB01240,0.9773723206357913
DB00158,0.9773877569489158
DB01119,0.9774255864420924
DB00904,0.9774596165698322
DB01079,0.9775350695982569
DB01618,0.9775424363419819
DB00780,0.9776488242199691
DB06152,0.9776508338991065
carazolol,0.9776643098408584
DB01001,0.9776643098408584
DB01102,0.9776643098408584
DB01210,0.9776643098408584
DB08808,0.9776643098408584
DB08893,0.9776643098408584
DB01580,0.9776643098408584
DB01203,0.9776643098408584
DB00983,0.9776643098408584
DB00871,0.9776643098408584
DB00938,0.9776643098408584
DB01288,0.9776643098408584
DB00107,0.9776716023491411
DB01035,0.9776851859890454
DB00704,0.9776952462075775
DB00241,0.9777179280116511
DB01099,0.9777292833233092
DB11614,0.9777352317908472
DB00761,0.977833401836236
DB00637,0.9778459970140919
bucladesine,0.9778610200323042
DB00497,0.9778854848325198
DB00086,0.9779451070719029
DB04841,0.9779519857424519
DB00235,0.9779996733729109
DB00411,0.9780729531831411
DB00545,0.9781233499226916
DB01033,0.9781543874268217
DB00110,0.9782814959577081
DB12278,0.9783095697530444
DB00787,0.9783851547239059
DB01327,0.9783884130566005
DB00857,0.9784026098551207
DB01073,0.9784114504583578
DB06168,0.9784326513303127
DB01599,0.9784616248313759
DB00350,0.9784696288011029
DB00653,0.9784792672588846
DB01235,0.9785315467489896
DB00463,0.978586159071584
DB00237,0.9786637024951083
DB00306,0.9786637024951083
DB11582,0.9786969888455413
DB01182,0.9786982033101976
DB00999,0.9787338072483455
DB13036,0.9787482167583482
DB00747,0.9788216483974759
DB11157,0.97888076660366
DB06287,0.9789909761162044
DB01590,0.9789909761162044
DB11767,0.979020215636759
DB00813,0.9790206591074866
DB00715,0.9790241839446296
DB00215,0.9790310443232322
DB06204,0.9790541925375366
DB00508,0.9790571978385514
DB00493,0.9790797860994312
DB09244,0.9791043586115412
DB00773,0.9791100400554311
DB00694,0.9791100400554311
DB00444,0.9791100400554311
DB00380,0.9791100400554311
DB06711,0.9791453043320084
DB00008,0.9792184069075068
DB00022,0.9792184069075068
DB00105,0.9792184069075068
DB00034,0.9792184069075068
DB00060,0.9792184069075068
DB00068,0.9792184069075068
DB00069,0.9792184069075068
DB11181,0.9792818354007168
DB00976,0.9793032864882281
DB01077,0.9794279537714187
DB06719,0.9794409686623148
DB00014,0.9794409686623148
DB01092,0.9794705934002905
DB01018,0.9795192452687251
DB00484,0.9795192452687251
DB01576,0.9795605058729779
DB00599,0.9795786907798445
DB00953,0.9796137651844716
DB00952,0.9796137651844716
DB00315,0.9796137651844716
DB05541,0.9796471437775045
DB00968,0.9796491847603325
DB09568,0.9796646940485255
DB00695,0.9797424504655792
DB06213,0.9797888275997408
DB11757,0.9797888275997408
DB00914,0.9798426163344073
DB00343,0.9798593254700558
DB01194,0.979864259465975
DB06211,0.9798689685540071
DB01597,0.9798689685540071
DB00489,0.9799018354338304
DB00379,0.9799425221825373
DB04941,0.9799839397264596
DB02772,0.9799840025148782
DB01014,0.9799881852641723
DB00391,0.9799886352460494
DB01623,0.9800423323662393
DB00572,0.9800457495201291
DB00437,0.9800651041435858
DB01685,0.9800651041435858
DB04854,0.9800651041435858
DB01253,0.9801146705591711
DB00513,0.9801151887983718
DB00448,0.9801199878367929
ethanolamine-oleate,0.9801304426358259
DB00295,0.9801419711664461
DB00574,0.9801871923351265
DB08835,0.9801900883784598
DB01021,0.9802220962257745
DB09099,0.9802439879512794
DB05578,0.9802585656187021
DB00810,0.9802767357753136
DB09085,0.9803322599367853
DB00342,0.9803744880948485
DB00270,0.9803749567257255
DB01173,0.9803814831768087
DB00441,0.9803959467124066
DB01175,0.9804914442029578
DB00476,0.9805902385060511
DB00199,0.9806163215557868
DB09014,0.9806181217040914
DB00436,0.9806382959704234
DB00865,0.9806577426650067
DB00759,0.9806674662736024
DB12023,0.9806752266287923
DB00917,0.9807682618598161
DB04871,0.9808051494356641
DB12163,0.9808051494356641
DB01579,0.9808738569418907
DB00703,0.9808979119524905
DB00869,0.9808979119524905
DB11748,0.9810520148691606
DB01206,0.9810641258256427
DB00666,0.9811228312049113
DB06788,0.9811228312049113
DB00007,0.9811228312049113
DB00106,0.9811228312049113
DB06699,0.9811228312049113
DB00644,0.9811228312049113
DB06785,0.9811228312049113
DB06825,0.9811228312049113
DB01022,0.9812165676503958
DB00211,0.9812313211735724
DB00298,0.9812313211735724
DB00723,0.9812313211735724
DB00388,0.9812313211735724
DB00706,0.9812313211735724
DB09119,0.9812507498687068
DB01275,0.9812744158990964
DB06800,0.9812753894499535
DB00844,0.9812753894499535
DB11130,0.9812753894499535
DB09272,0.9812753894499535
DB00611,0.9812753894499535
DB06230,0.9812753894499535
butorphanol-(+)-tartrate,0.9812753894499535
DB00327,0.9812753894499535
DB00318,0.9812753894499535
DB00854,0.9812753894499535
DB00604,0.9812906179356957
DB00562,0.9813638719999349
DB00981,0.9813657493724336
DB00829,0.981380121601146
DB00289,0.9814124180023112
haloperidol-decanoate,0.9814719068127565
DB09030,0.9814885841153124
DB00195,0.9815221556879958
DB05039,0.9815221556879958
DB00521,0.9815221556879958
DB00264,0.9815221556879958
DB00221,0.9815221556879958
DB01214,0.9815221556879958
DB00335,0.9815221556879958
clorprenaline,0.9815221556879958
DB00612,0.9815221556879958
DB00373,0.9815221556879958
DB04861,0.9815221556879958
DB01291,0.9815221556879958
DB09351,0.9815221556879958
DB01193,0.9815221556879958
DB00433,0.9815399249868149
DB04896,0.9815407747650896
DB09258,0.9817113775341901
DB00452,0.9817198662915692
DB00629,0.9817445052003912
DB00063,0.9818044003478519
DB00775,0.9818044003478519
DB00042,0.981809006492224
DB06288,0.9818643329768373
DB00415,0.9819001652643549
DB11166,0.9819434852850799
DB00905,0.9821283503446837
DB01611,0.982133875623096
DB09166,0.982184575786608
flopropione,0.9821988478525417
DB01616,0.9821988478525417
DB12833,0.9821988478525417
DB11712,0.9822776128241562
DB08820,0.9822776128241562
DB09280,0.9822776128241562
DB00537,0.9822869853697019
DB01043,0.9823413318980388
DB00652,0.9823714850141609
DB00835,0.982373261158325
DB11235,0.982373261158325
DB00998,0.9824180984035918
DB06273,0.9824504511406978
DB06201,0.9824539755706797
DB00973,0.9824549773205851
DB00790,0.9825424438087783
DB00626,0.9825497267114588
DB09564,0.9826038570944837
DB01306,0.9826038570944837
DB01309,0.9826038570944837
DB01307,0.9826038570944837
DB01094,0.9826304930471977
DB01483,0.9826530753990423
DB01166,0.9826709683640569
DB12831,0.9826827115516551
DB11274,0.982713866060374
DB00951,0.9827328518393976
DB00083,0.9827458885331133
DB09118,0.9827534597387111
DB01353,0.9827884745952535
DB01352,0.9827884745952535
DB01351,0.9827884745952535
DB01024,0.9828404434809368
DB00688,0.9828404434809368
DB00352,0.9828404434809368
DB13933,0.9828730859899792
DB01003,0.9828753890779889
DB00677,0.9829099116707674
DB01325,0.9829187360415773
DB00310,0.9829240944049242
DB00117,0.9829421611733458
DB01032,0.9829462051987033
DB04838,0.982951671280148
DB09223,0.9829943309159698
DB00032,0.9830023076026739
DB00097,0.9830023076026739
DB09034,0.9830146902268626
DB00796,0.9830364570260247
DB08822,0.9830364570260247
DB01349,0.9830364570260247
DB01034,0.9831151842854928
DB00339,0.9831151842854928
DB01595,0.9831401664016922
DB00040,0.9832663227765188
DB01233,0.9832999999333638
DB00527,0.9833015213989055
DB01408,0.9833461596918047
sodium-tetradecyl-sulfate,0.9834066148485582
DB00464,0.9834066148485582
DB06706,0.9834624457469483
DB04894,0.9834664927265181
DB01211,0.98347920935975
DB01144,0.9834928053923598
DB00052,0.9834933323358886
DB05389,0.9835036793245651
DB00292,0.9835092465126126
DB12364,0.9835155478436759
DB11085,0.983542882217625
DB00399,0.9835456681300917
minodronic-acid,0.9835456681300917
DB00401,0.9835618017089104
DB00232,0.9835651508068397
DB00115,0.98357343651815
DB00356,0.9836691523236354
DB00818,0.9837767489305271
sodium-oxybate,0.9838091480370893
DB00546,0.9838177112743368
DB00440,0.9838338600065175
DB06813,0.9838338600065175
DB00231,0.9838810350898471
DB00683,0.9838810350898471
DB00897,0.9838810350898471
DB01588,0.9838810350898471
DB00842,0.9838810350898471
DB01558,0.9838810350898471
DB00690,0.9838810350898471
DB01589,0.9838810350898471
DB01215,0.9838810350898471
DB00801,0.9838810350898471
DB01165,0.9838996002491748
DB09047,0.9838996002491748
DB01208,0.9838996002491748
DB04576,0.9838996002491748
DB00218,0.9838996002491748
DB00385,0.9838996002491748
DB00978,0.9838996002491748
DB00467,0.9838996002491748
DB01177,0.9838996002491748
DB00685,0.9838996002491748
DB01059,0.9838996002491748
DB01204,0.9838996002491748
DB01137,0.9838996002491748
DB06193,0.9838996002491748
DB09016,0.983929604636708
ephedrine-(racemic),0.9839343290547801
ACT-132577,0.9839647623626585
DB08932,0.9839647623626586
DB00559,0.9839647623626586
DB06403,0.9839647623626586
DB06268,0.9839647623626586
DB00956,0.9840074462473521
DB01081,0.9840074462473521
DB01192,0.9840074462473521
DB00929,0.9840165934677445
DB06217,0.9840239692100395
DB01090,0.9840317384399198
DB01281,0.9840538966574488
DB04953,0.9840862422397474
DB00138,0.9841274798241898
fluphenazine-decanoate,0.9841337641028626
DB00203,0.9841353310258016
