drugs,proximity
DB06262,0.07364999831302853
DB00908,0.0736855412373083
DB00546,0.07377669258748187
DB09078,0.07383773576915843
DB01248,0.07397819131780402
DB00770,0.07401155528243565
DB00656,0.07435974582839996
DB01025,0.07458058150643405
DB09068,0.07472186382118766
DB00780,0.07479281449427745
DB00805,0.07492567923824664
DB01199,0.07527096745515781
L-Citrulline,0.07531438108918227
DB00155,0.07531438108918227
DB00308,0.07556778342390418
DB00247,0.07570939428743545
DB00800,0.07575399447323274
DB04552,0.07576405763104535
DB00459,0.07578831818519327
DB00606,0.07580763066089216
DB08922,0.07581081814938274
DB00523,0.07592938287187442
DB01577,0.07597583747454849
DB09085,0.07607420115267928
DB00193,0.07608115959383649
DB05676,0.0761105819409012
DB00118,0.0761690186138359
DB00935,0.0764085612984262
DB00252,0.07648807344165913
DB00110,0.07651125650523709
DB00371,0.0767052452778885
DB00189,0.0767052452778885
DB01107,0.0767052452778885
DB01437,0.0767052452778885
DB00349,0.0767052452778885
DB00628,0.07670524527788851
DB00404,0.07670524527788851
DB00475,0.07670524527788851
DB00850,0.0769245052489814
DB01365,0.0769369076576526
DB00280,0.07696559474096921
DB01017,0.07704380814031711
arsenic-trioxide,0.07706489915419762
DB00651,0.07717090251361168
DB00125,0.0772368817119898
L-Arginine,0.0772368817119898
DB06144,0.07730518527789668
DB00849,0.07736347156070941
DB12478,0.07755141964187308
DB00482,0.07781240498474139
DB00270,0.07781271396678721
DB00570,0.07795975801701605
DB00774,0.07803442633827468
DB01624,0.07824639948910485
DB14006,0.07829222973560813
DB00122,0.07829222973560813
DB01196,0.07834246330772988
DB00875,0.07845384982255721
DB05266,0.07846305587264843
DB04665,0.07856598821310107
DB00915,0.07866411397809608
DB01026,0.07878582262685034
DB01041,0.07884144830665277
DB00200,0.07916465458759027
DB01183,0.07924650884554271
DB00640,0.07963736516062321
DB00925,0.07982952660714421
DB09119,0.07994113594753414
DB11629,0.07995876034854979
DB00836,0.08008167226470135
DB00457,0.08033994502167753
DB00412,0.08055428378995304
DB06201,0.08072919132929164
DB01118,0.08074769058463446
DB08912,0.08091820680432797
DB00754,0.08096276088021799
DB01083,0.08161804209041873
DB01393,0.08166577241378584
DB09213,0.08204435931097778
DB03128,0.08212926269964295
DB01078,0.08213955223546125
DB00173,0.08224718142350194
DB01353,0.08242330244909907
DB01352,0.08242330244909907
DB01351,0.08242330244909907
DB01483,0.08257235190998063
DB00630,0.0826506099492438
DB01045,0.08286669988786162
DB00715,0.08300051582552254
DB00747,0.0830202717544385
DB00210,0.08306098370368192
DB00289,0.08309628068655446
DB00768,0.08311263038968748
DB00960,0.08314656219479513
DB00364,0.08355458466012153
DB00320,0.08357147604402479
DB01119,0.083687601859191
DB09273,0.08386741108672618
DB05271,0.08401525768742427
DB01622,0.08408339473463622
DB00819,0.08420700051960908
DB11572,0.0843691495975439
DB11571,0.0843691495975439
DB00244,0.08439148536220843
DB00133,0.08468609011972207
DB00648,0.08475719852943163
fludarabine-phosphate,0.08479222086758982
DB00039,0.08489687789647547
DB03754,0.08493090333657788
DB03255,0.08501513869430893
DB09568,0.08504328037785935
DB00605,0.08510926395382414
DB00350,0.08517506891057977
DB00100,0.08518392787256239
DB13152,0.08518392787256239
DB00751,0.0853428121705229
DB00120,0.08539953191893282
DB09332,0.08551423030715943
DB00887,0.08555842792495011
DB00150,0.0858682005606829
DB01234,0.08589682639848874
DB00797,0.08595660060809172
DB04842,0.08622029230830933
DB01242,0.08638250575092167
DB00174,0.08654987103096565
DB01194,0.08658761279955482
DB08873,0.08667123912568439
DB04896,0.08671296890156935
DB12598,0.08718992221857642
DB00999,0.08721168799729204
DB12278,0.08726131704619443
DB11619,0.08731778794206507
DB00776,0.08735850995062916
DB01121,0.08735850995062916
DB00532,0.08735850995062916
DB06218,0.08735850995062916
DB00657,0.08758411099751286
DB00343,0.08824971505449011
DB00572,0.08832940029205842
DB01173,0.08835456519023863
DB00401,0.08839721631702302
DB00679,0.08845083434906106
DB00342,0.08860032798377274
DB00397,0.08867309328086315
DB00411,0.08880335733689625
DB00841,0.08882976213889911
DB00450,0.08886100005677422
DB09228,0.08889383453971976
DB00653,0.08891874235837054
DB08815,0.08893952512047527
DB00127,0.08895734384669317
DB00148,0.08932711674100736
DB00036,0.08941225352149186
DB00824,0.08944343025540324
DB01235,0.08945947880836391
DB09099,0.08964287038480616
DB00761,0.08966740286241368
DB04846,0.08977975823508694
DB06016,0.08983094993979761
DB06707,0.09017073462753362
DB00020,0.0902573074576072
DB01411,0.09029275846658871
DB01175,0.09045982924125788
DB06626,0.09050000993063487
DB01296,0.09073604135062659
DB00449,0.09080275211787142
DB01364,0.0909957627474627
DB03793,0.09108646421133046
DB09289,0.09117232730715694
DB00631,0.09123268015267907
DB00493,0.09130655129906665
DB01138,0.09148639683604609
DB13873,0.09201422065080395
DB00480,0.09212429373981572
DB00834,0.09229599328715898
DB00669,0.09242204602753519
DB00703,0.092562513317523
DB00869,0.092562513317523
DB06684,0.09257596199014653
DB01406,0.09258077523401725
DB00215,0.09268725150550881
DB00167,0.0927278144341856
DB01039,0.09300764096210601
DB00391,0.09305326095746345
DB01407,0.09305490195296968
DB00575,0.0931505274238305
DB06694,0.0931505274238305
DB09205,0.0931505274238305
DB00692,0.0931505274238305
DB00216,0.09322374916291754
DB01179,0.09325961179652509
DB08604,0.0933133639699911
DB06204,0.09331515853881218
DB01132,0.09350812470027003
DB00476,0.09382603020657018
DB11767,0.09389296495912057
DB00436,0.09392201198118376
DB00515,0.09404366557889711
DB01185,0.09423069300220226
DB01182,0.09443610686326114
DB00655,0.09449173406444515
DB11181,0.09474123008381663
DB01021,0.09483786294470217
DB00562,0.09503565306508746
DB00922,0.09504779133977498
DB00310,0.09515182213661817
DB06594,0.09522039005720159
DB01240,0.09554732197972077
DB01197,0.09561085444001505
DB09128,0.09566371698343265
DB00367,0.0956848401026005
DB00810,0.09583446590588222
DB00497,0.09592550926914091
DB03904,0.0960096917170481
DB01032,0.09606850201596731
DB01043,0.0964621204594554
DB00811,0.09650743943143468
DB04841,0.09658112590355618
DB01303,0.09671658515349715
DB01576,0.09681122285085605
DB02772,0.09703784715279104
DB00835,0.09739467281139672
DB11235,0.09739467281139672
DB00181,0.09741649435656653
DB00951,0.09791221485215948
DB00491,0.09829996856969679
DB00123,0.09851037334548307
DB00481,0.09856546951064338
DB00939,0.0986205558230176
DB00964,0.09883731729449435
DB00598,0.09898068255799283
DB00048,0.09903543859711206
DB00508,0.09917417095371348
DB09301,0.09917650387546964
DB00571,0.09923271900916662
DB08807,0.09923271900916662
DB01241,0.0993450925224471
DB00608,0.09959380992483893
DB01618,0.0996162569377656
DB01278,0.09992946485018583
DB09481,0.10007346203651116
DB00949,0.10007346203651116
DB11085,0.10014068738096567
DB08811,0.10014904515785943
DB01162,0.1003082923722741
DB00590,0.1003082923722741
DB00877,0.10055787969618275
DB01073,0.10059009330267205
DB01277,0.10112969770949942
DB00115,0.10129844924443727
DB00227,0.10145278611547298
DB00917,0.10157285327642009
DB01427,0.1020707206781147
DB01233,0.10207781947502627
DB09006,0.10218309081208131
DB00976,0.10224074557843556
DB00627,0.10234340213532628
DB00276,0.10280535414568291
DB01325,0.10304946253782084
ethanolamine-oleate,0.10308777787223398
DB00799,0.10314775298352923
DB01094,0.10323477125128107
DB01144,0.10330931162177112
DB00987,0.10368432118860002
DB09140,0.10373386853726084
DB00904,0.10384391854679426
DB00029,0.10392692346367693
DB00009,0.10392692346367693
DB00015,0.10392692346367693
DB11817,0.10396382897429772
DB00232,0.10405896677129788
DB01223,0.10445440153010604
DB09371,0.1045331074292691
DB00977,0.105006148560686
DB12483,0.10503081862299875
DB09054,0.10503081862299875
DB02701,0.10522934468400827
DB00203,0.10533332713654187
DB00158,0.10536593057353437
DB00637,0.10542383095775276
DB06217,0.1055186909235744
DB00695,0.10555312686574277
DB00720,0.1055774862973262
DB04920,0.1056097850234255
DB09166,0.10563072183480697
DB00117,0.10583598395369022
DB00233,0.10584092604997582
DB01108,0.10595967445150549
DB06809,0.10599986121393161
aceclidine,0.10601811843779423
DB01409,0.10601811843779423
DB01591,0.10601811843779424
DB00670,0.10601811843779424
DB06702,0.10601811843779424
DB00376,0.10601811843779424
DB01036,0.10601811843779424
DB00332,0.10601811843779424
DB00496,0.10601811843779424
DB09076,0.10601811843779424
DB01085,0.10601811843779424
DB08897,0.10601811843779424
DB00340,0.10601811843779424
DB00725,0.10601811843779424
DB06692,0.10604329871603355
DB00903,0.1061426223695762
DB00441,0.10632763324041213
DB01295,0.10652700044080027
DB05521,0.10667796653853126
DB11699,0.10689292701859661
DB06777,0.10702699018722306
DB00893,0.10703187708715403
DB00574,0.10730797622127203
DB01621,0.10738979417014342
DB00866,0.10750569745987425
DB01079,0.10752589882460352
haloperidol-decanoate,0.10757025496413566
DB00921,0.10758967439322817
DB06288,0.1076190391271361
DB00573,0.10777158641760791
DB00697,0.10777205664770126
DB08895,0.1077786015640076
DB08877,0.1077786015640076
DB00290,0.10779170929195364
DB00741,0.10786090730604382
DB01356,0.1079142459711652
DB00642,0.10794577204884633
DB00647,0.1082729123308719
DB01452,0.1082729123308719
DB09000,0.10829879529771913
DB00588,0.1083999748846572
DB01060,0.10846223661449485
DB00731,0.10849854504839132
DB01067,0.10849854504839132
DB00284,0.10859488203454279
DB00604,0.10864229273845148
DB05260,0.10877200141603599
DB00316,0.10882403262927653
DB01623,0.10887638705638882
DB00704,0.1089532379470852
DB04953,0.10907994050335568
DB00295,0.10909276999292354
DB00929,0.10914063764243435
DB00813,0.10914462346741167
DB01195,0.10928678266029737
DB00553,0.1093023847452089
DB01212,0.10946105599721359
DB00433,0.10953301467054109
DB00235,0.10972640173710804
DB00107,0.10980314135010315
DB06213,0.10995259662492973
DB11757,0.10995259662492973
DB08814,0.10997178302854134
DB11274,0.11005870189529719
DB01133,0.11030178357026228
DB01359,0.11031617086882224
DB01211,0.11051809338748507
DB00883,0.11059038317810092
DB00993,0.11059189678357687
DB09121,0.1105937155568056
DB09401,0.11061190458231045
DB01656,0.11082228057835206
DB00161,0.11082907664059212
DB00384,0.11093697952585597
DB00968,0.11145358738109343
DB01033,0.1115630023700303
DB08868,0.11181358671891711
DB04967,0.11198419675134767
DB01744,0.11223754722661261
DB06774,0.11224595096686026
DB00297,0.11228108263979342
DB00191,0.11228797349085673
DB00425,0.11233378056522181
DB01140,0.1125984102445002
DB00953,0.11266667392677208
DB00952,0.11266667392677208
DB00315,0.11266667392677208
DB00970,0.11270385750259512
DB09053,0.11279662239521356
DB01124,0.1127982053700737
DB06372,0.11284319938388764
DB00716,0.11287193579631896
DB00981,0.11290393167390272
DB00865,0.11339525029797021
DB11753,0.11348432487936613
DB00414,0.11353058138396721
DB00839,0.11353058138396721
DB00374,0.1136736523678874
DB01047,0.11369079948604646
DB13169,0.11372898006489796
DB00995,0.1140275401975461
DB00880,0.11404413850273476
DB09083,0.11419980199185253
DB06243,0.11479991930735092
DB01104,0.11498235201264587
DB00641,0.11529901267269532
DB09074,0.11553699459902517
DB08875,0.11568981135976485
DB00957,0.11579953746294241
DB00360,0.11602431254820358
DB00905,0.11605219216152453
DB00136,0.11639769882206594
hydrocortisone-phosphate,0.1165837903016325
DB00973,0.11662832905841783
DB00782,0.11676067232531843
DB00809,0.11676067232531843
DB01231,0.11676067232531843
vinburnine,0.11676067232531843
DB01019,0.11676067232531843
DB00424,0.11676067232531843
trepibutone,0.11676067232531843
DB00387,0.11676067232531843
DB00962,0.11692958638054131
DB08867,0.11699279949893154
DB01076,0.11717890177044789
DB00395,0.11729042604379694
DB01327,0.11774810237767519
DB01035,0.11775193917777038
DB00499,0.1178052487417241
DB00279,0.11821829672113822
DB00982,0.11827088436234486
DB03619,0.11839196494282586
DB00489,0.11854870374035553
DB09014,0.11856708711200831
DB11157,0.11858234140468199
DB00042,0.11873095640948425
DB00784,0.11880713027811807
DB06202,0.11883792050466441
DB06713,0.11914510409220676
DB00686,0.11914901589503708
DB06152,0.11949490998358575
DB00527,0.11964539321967499
DB00104,0.11971430941407213
DB06663,0.11971430941407213
DB01097,0.11979890044980825
DB00338,0.12004483598570406
DB00624,0.12007322959797738
DB13943,0.12007322959797738
DB01201,0.12018832999791916
DB01063,0.12021412647844261
DB01431,0.12023968305667435
DB01029,0.12026812004682794
DB00916,0.12049890701709588
DB01020,0.12056127662295288
DB08931,0.12056127662295288
DB09109,0.12080267108444728
DB01599,0.12083090608750277
DB09517,0.12086522308904618
DB04871,0.12086897742597008
DB12163,0.12086897742597008
DB00541,0.12088199063095846
DB00040,0.12102266883604729
DB08888,0.12125594826080141
DB01395,0.12129163009041641
DB00448,0.12129293070234551
DB09389,0.12137650683410708
DB00152,0.12140969546353922
DB01014,0.12149241977444417
DB09223,0.12163945249298952
DB00415,0.12191207784114805
DB01253,0.12199325072260506
DB01092,0.12204994900450684
DB05246,0.12212042081459733
DB00593,0.12212042081459733
DB00617,0.12212042081459733
DB00347,0.12212042081459733
DB00832,0.12212042081459733
DB08910,0.12219695914326914
DB00687,0.12221550770685159
fludrocortisone-acetate,0.12221550770685159
carazolol,0.122256657497535
DB01001,0.122256657497535
DB01102,0.122256657497535
DB01210,0.122256657497535
DB08808,0.122256657497535
DB08893,0.122256657497535
DB01580,0.122256657497535
DB01203,0.122256657497535
DB00983,0.122256657497535
DB00871,0.122256657497535
DB00938,0.122256657497535
DB01288,0.122256657497535
DB13165,0.12226346500034473
desmopressin-acetate,0.1223242049609315
DB09059,0.1223242049609315
DB00067,0.1223242049609315
DB00912,0.12232604370246912
DB00130,0.12242445948313588
DB08885,0.12262632148291827
DB01009,0.12263856291945405
DB00307,0.12275022733869101
DB01074,0.12356070253817437
DB04743,0.12356119180980067
azelaic-acid,0.1236227857731004
DB00548,0.1236227857731004
DB00266,0.12365044281774606
DB01404,0.12368231890870619
DB01412,0.12380022612074083
DB00379,0.12383455318265443
DB00102,0.12430047131881038
DB00579,0.12433126814183168
DB00372,0.1243532458624583
DB00509,0.12441117452506834
DB00607,0.1246160335718658
DB06711,0.12471447286775252
DB00254,0.124827984965066
DB08883,0.12485411625354242
DB00199,0.12486278550090478
DB01114,0.12497331426991592
DB00513,0.12510549079622027
DB00652,0.1251209453941711
DB00643,0.1252241753169204
DB01018,0.12523349287757393
DB00484,0.12523349287757393
DB04894,0.1255429743748025
DB00138,0.12554758196449498
DB00243,0.12554852266062932
nemonapride,0.12565902753280225
DB09288,0.12569615057944777
DB09097,0.12571147284431106
DB00808,0.1257372410412744
DB01252,0.12597155371159924
DB01216,0.12599414037033213
DB00206,0.12599575673905186
fluphenazine-decanoate,0.12624400076622055
DB08810,0.12635185242373115
DB06800,0.12661836281942082
DB00844,0.12661836281942082
DB11130,0.12661836281942082
DB09272,0.12661836281942082
DB00611,0.12661836281942082
DB06230,0.12661836281942082
butorphanol-(+)-tartrate,0.12661836281942082
DB00327,0.12661836281942082
DB00318,0.12661836281942082
DB00854,0.12661836281942082
DB00752,0.12733592849462286
DB13933,0.12824417274386707
DB01202,0.12844158928099647
DB09016,0.12867571053505272
DB00672,0.1287542122480425
DB00860,0.12883027906574523
DB01579,0.12890887813994037
DB00677,0.12894944643792833
DB06706,0.1290091402451528
DB11995,0.12903101590235844
DB01080,0.12904687888664465
DB00366,0.1292213654718806
DB00004,0.1292600100241867
DB00041,0.1292600100241867
DB00851,0.12961794888322803
DB04844,0.12965702038720123
DB09244,0.12972733711729553
DB01053,0.1298384676002618
DB01113,0.12986171956927478
DB00222,0.12987356609315628
DB01251,0.13032691623142897
DB00545,0.1305661557751752
sodium-oxybate,0.1309187479169676
DB00997,0.13093342916273806
DB00211,0.13103534228086777
DB00298,0.13103534228086777
DB00723,0.13103534228086777
DB00388,0.13103534228086777
DB00706,0.13103534228086777
DB01090,0.13106164791265731
DB09258,0.1310811327899051
DB04932,0.13115582718483496
DB04951,0.1312517083014388
DB00435,0.13175582886716786
DB00762,0.13193264223750772
DB01030,0.13193264223750772
DB00392,0.13205759152261778
DB09069,0.1321055238481499
DB12863,0.13216800177633434
DB01077,0.1325952416212096
DB02530,0.13270888809563358
DB00580,0.13315160796075404
DB01156,0.13364040268133026
DB00863,0.13402709494004264
DB00862,0.13427185104055056
DB01198,0.1343480281921316
DB08986,0.1343480281921316
DB00615,0.13456085341526522
DB09033,0.13460836883173505
DB00517,0.13461062037221921
DB00462,0.13461062037221921
DB00505,0.13461062037221921
DB09262,0.13461062037221921
DB01062,0.13461062037221924
DB00986,0.13461062037221924
DB00804,0.13461062037221924
DB00383,0.13461062037221924
DB06709,0.13488584948883806
DB01005,0.13530725625742385
DB04899,0.13546829380676753
DB00204,0.1357655843896963
DB00083,0.13679226255352517
DB08908,0.13697499959824372
benztropine-mesylate,0.13705117802336994
DB00245,0.13705117802336994
DB00445,0.13715785605122205
DB13036,0.1375231394421997
DB05829,0.13787630680127422
DB08911,0.1386152583491802
DB06401,0.13870165379037616
estropipate,0.13870165379037616
DB04938,0.13870165379037616
DB00947,0.13870165379037616
DB08881,0.13891781806375253
DB06710,0.1390335257102866
DB01219,0.1390946946685642
DB00337,0.13917441004252498
DB11560,0.13924822546646073
DB09131,0.13937488614915
DB11363,0.1394036705226766
DB00428,0.13941727109662136
DB02638,0.14003479650498918
DB00035,0.14003479650498918
mozavaptan,0.14003479650498918
DB06155,0.14010065848892983
DB01275,0.14011352830591053
DB09091,0.140158797406629
DB01611,0.1403053521674193
DB00008,0.1405109001354193
DB00022,0.1405109001354193
DB00105,0.1405109001354193
DB00034,0.1405109001354193
DB00060,0.1405109001354193
DB00068,0.1405109001354193
DB00069,0.1405109001354193
DB04866,0.14058536087528414
DB06412,0.14059247656058668
DB00047,0.14084968301164727
DB00046,0.14084968301164727
DB00501,0.14109216783668022
DB00998,0.14116288811054056
DB01436,0.1415762760790487
DB04838,0.14164201499476547
DB00603,0.14191839520892632
DB00304,0.14191839520892632
DB00823,0.14191839520892632
DB09123,0.14208780467718607
DB00966,0.1421503802372593
DB04868,0.14238789501544943
DB01013,0.1425660290147779
DB00663,0.1425660290147779
DB01130,0.1425660290147779
DB01260,0.1425660290147779
DB00547,0.1425660290147779
DB00288,0.14266662373236905
DB00724,0.14307225242369856
DB00914,0.14317522044853234
DB04572,0.14325889291018157
DB00331,0.1434936703497932
DB06775,0.14354688758297066
DB00356,0.14356882446553293
megestrol-acetate,0.14360150696748414
DB00351,0.14360150696748414
DB00764,0.14360150696748414
DB00530,0.14384558858269325
DB01003,0.14386593774221368
DB00063,0.14401473430896558
DB00775,0.14401473430896558
DB00399,0.14414226745512176
minodronic-acid,0.14414226745512176
DB00086,0.1441727841556494
DB01166,0.14419471167165612
DB00790,0.14429909457391227
DB00561,0.1444103453423287
DB01429,0.1444539748123136
DB01262,0.14455681915548305
DB00928,0.14455681915548305
DB00636,0.14459405066064218
DB09090,0.1447168017479469
DB01105,0.14475889976268988
DB00285,0.14475889976268988
DB00422,0.14475889976268988
DB06701,0.14475889976268988
DB06700,0.14475889976268988
DB05389,0.1448014090296481
gentamycin,0.14481710026411934
DB09230,0.1448377828505686
DB01285,0.1448697272804066
DB00537,0.14495221501581002
DB00796,0.1449567630961344
DB08822,0.1449567630961344
DB01349,0.1449567630961344
DB12082,0.14495811585769586
DB00749,0.14517511687490972
DB00195,0.14542247226450453
DB05039,0.14542247226450453
DB00521,0.14542247226450453
DB00264,0.14542247226450453
DB00221,0.14542247226450453
DB01214,0.14542247226450453
DB00335,0.14542247226450453
clorprenaline,0.14542247226450453
DB00612,0.14542247226450453
DB00373,0.14542247226450453
DB04861,0.14542247226450453
DB01291,0.14542247226450453
DB09351,0.14542247226450453
DB01193,0.14542247226450453
DB05812,0.14585052812848182
DB00936,0.14585255677516307
DB04942,0.14605490339566748
DB04941,0.14632720154538514
DB00933,0.14637342027742867
DB09220,0.1466877930874618
DB00645,0.1468667394663816
DB08985,0.14690732052832758
DB04465,0.14712551968107046
DB00682,0.14717990059510774
DB01586,0.1472171719190654
DB05679,0.14739004803039812
DB00528,0.1478445663147755
DB12364,0.14805359962537587
DB00798,0.1481280307614112
sodium-salicylate,0.14849878615114268
DB00707,0.14853735730122317
DB00635,0.14915591561598032
DB08871,0.14930250120693606
ephedrine-(racemic),0.14934203028315465
DB00629,0.14943831773303629
DB08932,0.14950581497821994
DB00559,0.14950581497821994
DB06403,0.14950581497821994
DB06268,0.14950581497821994
ACT-132577,0.14950581497821996
DB00812,0.14975810803923598
DB00099,0.14980003475091683
DB00980,0.15000481787946002
DB00052,0.15025178762765326
DB11166,0.15042656825498096
DB09270,0.1504514428963341
DB01143,0.15064379483229154
DB01184,0.15067366096216028
DB01191,0.15070484159758316
DB00773,0.15076084945829854
DB00694,0.15076084945829854
DB00444,0.15076084945829854
DB00380,0.15076084945829854
DB01120,0.15086551551499328
DB00451,0.15095105673870393
DB00688,0.15095476738583694
DB01024,0.15095476738583696
DB00352,0.15095476738583696
DB02901,0.1509903770770857
DB00956,0.15106889139816584
DB01081,0.15106889139816584
DB01192,0.15106889139816584
DB06290,0.1512768604177028
DB00847,0.1512954169536698
DB00890,0.15170579229576464
DB00882,0.15170579229576464
DB00539,0.15170579229576464
omeprazole-magnesium,0.15172484641475462
DB05351,0.15172484641475462
DB00357,0.151916748188218
DB00176,0.15199034162288688
DB00175,0.15212134006330408
DB06264,0.15230800445639137
DB06786,0.15240383829246257
