drugs,proximity
DB05676,9021.142458093322
DB00864,9021.458533060064
zotarolimus,9021.458533060064
spiperone,9021.5866837663
DB08885,9025.769937862782
DB08870,9026.016580255286
DB00182,9034.315451209299
DB00497,9034.714449519975
DB00704,9035.82441842462
DB00158,9036.122020890143
DB00853,9039.140170496717
DB04895,9041.662779732476
DB00797,9042.897786127058
DB06168,9054.624102708687
DB09131,9058.57048157867
DB08995,9060.746359194529
DB09332,9062.812942693596
DB05016,9063.001407534372
DB00656,9077.172716917792
DB01025,9081.109272014162
DB00195,9087.373628453099
DB05039,9087.373628453099
DB00521,9087.373628453099
DB00264,9087.373628453099
DB00221,9087.373628453099
DB01214,9087.373628453099
DB00335,9087.373628453099
clorprenaline,9087.373628453099
DB00612,9087.373628453099
DB00373,9087.373628453099
DB04861,9087.373628453099
DB01291,9087.373628453099
DB09351,9087.373628453099
DB01193,9087.373628453099
DB08873,9087.76721919655
DB00397,9087.948408515613
DB00583,9096.451140686911
DB00800,9097.273906133216
DB00635,9100.122757273764
DB00100,9110.449816891807
DB13152,9110.449816891807
DB00960,9111.879716679645
ephedrine-(racemic),9115.345568610262
DB04846,9115.799129482046
DB00714,9122.377604064828
DB01100,9126.504011852689
DB01099,9128.991618400041
DB00637,9132.655373321582
DB00575,9132.717412086284
DB06694,9132.717412086284
DB09205,9132.717412086284
DB00692,9132.717412086284
DB11059,9136.396181216694
DB00790,9136.763052679742
DB00400,9139.944749155135
DB00813,9142.22993894203
DB01013,9145.606594532037
DB00663,9145.606594532037
DB01130,9145.606594532037
DB01260,9145.606594532037
DB00547,9145.606594532037
DB06711,9148.598166735039
DB12478,9148.895846307409
DB00086,9156.873145336047
DB04931,9160.544031805868
DB00773,9161.63403619893
DB00694,9161.63403619893
DB00444,9161.63403619893
DB00380,9161.63403619893
DB00964,9163.387580722205
DB01162,9163.942207079748
DB00590,9163.942207079748
DB01253,9165.468951399554
DB01164,9173.363178923308
DB09286,9177.708316966608
DB00740,9183.75676480552
carazolol,9190.249221732876
DB01001,9190.249221732876
DB01102,9190.249221732876
DB01210,9190.249221732876
DB08808,9190.249221732876
DB08893,9190.249221732876
DB01580,9190.249221732876
DB01203,9190.249221732876
DB00983,9190.249221732876
DB00871,9190.249221732876
DB00938,9190.249221732876
DB01288,9190.249221732876
DB09146,9192.061968458507
DB00450,9193.091078265066
DB00008,9193.766063722782
DB00022,9193.766063722782
DB00105,9193.766063722782
DB00034,9193.766063722782
DB00060,9193.766063722782
DB00068,9193.766063722782
DB00069,9193.766063722782
DB00641,9220.675419206345
DB01624,9228.171006797587
DB01024,9234.37468114389
DB00688,9234.37468114389
DB00352,9234.37468114389
DB06643,9237.595809277318
DB06707,9244.004813710984
DB06273,9247.36950608505
DB08922,9248.001578963922
DB00875,9255.48965375438
DB01622,9256.799131836553
DB00819,9258.1704988993
DB00452,9263.115054588288
DB00588,9263.649007978926
DB00921,9269.036297199693
DB00501,9271.027248335868
DB01238,9272.359610075455
DB00973,9276.076705933112
DB00647,9286.467680935339
DB01452,9286.467680935339
DB00246,9289.02320798027
DB11748,9290.044877155202
DB01033,9290.871115286178
DB00211,9291.549578980583
DB00298,9291.549578980583
DB00723,9291.549578980583
DB00388,9291.549578980583
DB00706,9291.549578980583
DB00419,9292.830707188932
DB09039,9292.830707188932
DB00956,9294.693689014246
DB01081,9294.693689014246
DB01192,9294.693689014246
DB00610,9303.083851879428
DB00699,9303.083851879428
DB00206,9308.9958033156
DB04665,9310.126519185866
DB09304,9328.205140365128
DB01395,9331.45324935987
DB00072,9333.44649734021
DB01197,9335.402659924604
DB01224,9351.002823545528
DB00311,9353.61503266009
DB00295,9363.658919156038
DB09331,9365.046289687993
DB00679,9384.281294549584
DB00434,9385.212119773374
DB01611,9395.12578765616
fludarabine-phosphate,9396.447222648576
DB05099,9398.120494234092
DB01403,9398.203733864771
DB03255,9404.147214974804
DB00573,9406.480689462165
DB01408,9406.720507947462
DB00408,9415.448090857393
DB00934,9416.218604222684
DB01586,9427.902750800955
DB09389,9428.949214349886
DB00622,9431.5987821118
DB00731,9435.86485961402
DB01067,9435.86485961402
DB01142,9437.324628655451
DB00796,9439.88132553131
DB08822,9439.88132553131
DB01349,9439.88132553131
DB09036,9444.296691750991
DB06148,9445.93629299429
DB09109,9453.136205724437
DB11712,9454.244106855027
DB08820,9454.244106855027
DB09280,9454.244106855027
DB00458,9460.735006122706
DB01252,9462.823882485663
DB01073,9466.400016513393
DB06153,9475.267522216342
DB13036,9478.107141485501
DB00850,9487.313108043933
DB09029,9492.332872584871
DB00063,9492.539061146113
DB00775,9492.539061146113
DB00631,9494.784817155112
DB01069,9499.364606369332
DB00686,9510.09056167171
DB01708,9522.598282815974
DB01392,9525.628151646157
DB00751,9528.62772868879
DB09014,9528.899179225453
DB11362,9532.27250467061
DB00912,9534.78198074926
DB00415,9539.092331663902
DB08814,9547.381883714865
DB00033,9557.530440559074
DB00108,9558.868058856828
DB00420,9562.550567806285
DB00307,9569.082281167888
DB00441,9570.312059055252
DB00777,9573.640959678689
DB08839,9573.926474604266
DB00898,9574.029346780266
DB04855,9582.392531526179
DB00002,9592.632596874513
DB00017,9597.659331338169
DB00726,9601.73775531986
DB01698,9606.985892780665
DB00451,9610.465871236565
DB00334,9616.536317969658
DB09167,9624.677213676736
DB00133,9645.742660967682
DB00087,9647.01492989251
DB09068,9662.548600992332
DB00798,9666.766776437424
DB02772,9666.902626162393
DB00626,9668.829551321998
DB01079,9668.948901379616
DB00586,9670.056982531998
DB00759,9681.28195887256
DB00914,9685.800739473634
DB00054,9688.34947622438
DB00112,9723.311423812587
DB00281,9729.81548938249
DB00051,9731.130386067263
DB00266,9735.500010084543
DB00056,9749.103730797728
DB00929,9753.603963301479
DB01014,9755.497968367072
DB04552,9755.94844595235
DB01005,9759.143365091797
DB11767,9762.662752525
DB01239,9765.018615135503
DB00028,9766.506825166995
DB00233,9771.107260861078
DB03128,9780.163985574174
DB00551,9781.137316217579
DB00413,9785.248739247578
DB00268,9785.24873924758
DB01241,9788.768682115418
DB01115,9790.093499860652
DB00905,9790.967442064426
DB00543,9791.902569621769
DB00717,9793.27576115179
DB00378,9793.27576115179
chlormadinone-acetate,9793.27576115179
DB01120,9799.303264462169
DB09225,9800.500396263269
DB04942,9802.143143379393
DB09568,9802.222515163334
DB00393,9810.45062337345
DB00026,9813.964781999404
DB00280,9817.452683407526
DB00980,9825.9494133134
DB09289,9827.27998310282
DB00652,9829.558203245308
DB04871,9830.440958350513
DB12163,9830.440958350513
DB00193,9832.73927771627
DB01327,9835.005633026442
phosphatidylcholine,9836.52867476185
DB00545,9841.818665379918
DB01242,9850.474080072656
DB00682,9850.63144564122
DB00489,9853.544532795477
fluocinolone-acetonide,9855.36270673374
DB01410,9855.36270673374
DB00620,9855.36270673374
DB00896,9855.36270673374
DB00846,9855.36270673374
DB08992,9860.882015997915
DB00092,9863.575697878501
DB00805,9866.285465606306
DB01244,9869.414361265204
DB00247,9885.277952742788
DB00988,9886.238853906394
DB00509,9889.40143878907
DB06786,9892.371893787973
DB09229,9894.042169899074
DB00502,9901.914145118859
DB04941,9905.087678316577
DB00636,9910.119189278674
DB05829,9928.997468368558
DB06800,9929.810979940446
DB00844,9929.810979940446
DB11130,9929.810979940446
DB09272,9929.810979940446
DB00611,9929.810979940446
DB06230,9929.810979940446
butorphanol-(+)-tartrate,9929.810979940446
DB00327,9929.810979940446
DB00318,9929.810979940446
DB00854,9929.810979940446
DB00381,9935.885331222358
DB11699,9940.9320496125
DB00537,9940.988345172882
DB01092,9943.197580289958
DB08985,9948.447678875133
DB01165,9949.545775145449
DB09047,9949.545775145449
DB01208,9949.545775145449
DB04576,9949.545775145449
DB00218,9949.545775145449
DB00385,9949.545775145449
DB00978,9949.545775145449
DB00467,9949.545775145449
DB01177,9949.545775145449
DB00685,9949.545775145449
DB01059,9949.545775145449
DB01204,9949.545775145449
DB01137,9949.545775145449
DB06193,9949.545775145449
DB04519,9950.345178209438
DB09064,9950.345178209438
DB08983,9950.345178209438
DB00555,9954.441198585624
DB00200,9965.075974528983
penfluridol,9968.042632522254
DB00987,9968.51154082522
DB00574,9975.259172391969
DB00571,9977.051624292546
DB08807,9977.051624292546
DB06706,9979.876502036475
DB00752,9982.994956373903
DB00152,9985.2376051553
DB00707,9987.851978464152
DB11085,9993.123954164239
adrenalone,9994.401636899958
buflomedil,9994.401636899958
DB12230,9994.401636899958
DB00428,9998.90305943548
DB00081,9999.673923041712
DB01046,10008.28223894762
DB00350,10011.12582113952
DB12278,10011.340987968315
DB00095,10012.282477563142
DB01303,10017.356330512952
DB00761,10032.358804199437
DB00568,10036.393060967808
DB01035,10036.732638693726
DB00703,10036.984956847484
DB00869,10036.984956847484
DB08815,10037.877770444578
DB01182,10042.000483566764
DB00604,10044.02848137276
DB00866,10044.119190089734
DB01359,10046.203747777612
DB00860,10052.362354419132
DB00653,10053.148639197934
DB11994,10061.381956953777
DB00493,10067.339505500193
DB00073,10073.691844929748
DB00078,10073.691844929748
DB00110,10076.494968736224
DB01143,10077.75216734348
DB00738,10084.982872401526
DB01194,10085.559334625754
DB00454,10088.03996021728
DB06204,10090.394172259756
DB00904,10091.174530639566
DB04841,10092.026308845016
DB00824,10092.551894170825
DB06213,10093.318946716849
DB11757,10093.318946716849
DB00606,10094.054834669596
DB00716,10096.284276455845
DB00309,10097.608665310081
DB01262,10100.128295895116
DB00928,10100.128295895116
DB01219,10103.224777103045
DB06288,10104.273295892495
DB01023,10104.466661099426
DB00254,10108.966959377536
DB00678,10110.222854188969
DB13919,10110.222854188969
DB00177,10110.222854188969
DB09279,10110.222854188969
DB00275,10110.222854188969
DB00876,10110.222854188969
DB00411,10112.630409973439
thiram,10113.624888786968
DB09000,10119.872581543088
DB00316,10123.725039425372
DB06709,10130.678975450106
DB00320,10134.675894915339
DB00939,10136.83032060408
DB00343,10138.639523206148
DB01233,10141.257242470761
DB00747,10145.630056668473
DB00774,10150.861971025124
DB04106,10153.440162663888
DB01149,10156.785833890668
DB00094,10158.721285191576
DB00066,10158.721285191576
DB00749,10159.662225170718
DB01032,10159.694140608128
DB00825,10165.53493759643
DB04924,10173.4829431538
DB00677,10177.867651706425
DB00999,10180.615710169057
DB00572,10181.879103279332
DB02901,10183.114572968694
DB11572,10185.932642145039
DB11571,10185.932642145039
DB01577,10192.82662813372
DB01119,10196.52035022021
DB00695,10196.719727879867
DB09128,10198.973076310696
DB11081,10201.299432794442
DB01104,10202.757493873316
DB00863,10207.13159859987
DB00782,10210.977735430257
DB00809,10210.977735430257
DB01231,10210.977735430257
vinburnine,10210.977735430257
DB01019,10210.977735430257
DB00424,10210.977735430257
trepibutone,10210.977735430257
DB00387,10210.977735430257
DB00915,10211.763060594712
DB01367,10217.258565495888
DB04844,10223.540481906839
DB00179,10229.135092567161
DB13933,10232.998397805628
DB01212,10234.117121812993
DB03085,10235.178198797023
DB00975,10241.49207895041
DB06016,10242.264140318017
DB01599,10246.185295153577
DB07477,10250.52794667319
DB00629,10256.877828817356
DB00440,10257.607311283708
DB06813,10257.607311283708
DB00806,10259.004321770968
DB01047,10266.247722740816
DB00384,10267.308873858425
DB11181,10268.58328459207
haloperidol-decanoate,10273.617988957507
DB09223,10277.312542810263
DB00848,10279.3018190836
DB01009,10289.984758978055
DB05271,10299.582708968732
DB11753,10301.614022230735
DB05266,10302.806796895768
DB00004,10311.263856380894
DB00041,10311.263856380894
DB04842,10317.048162612758
sodium-oxybate,10317.838467679512
DB01018,10318.157566505532
DB00484,10318.157566505532
DB01209,10318.348927208446
DB00391,10321.955482609597
DB00528,10323.978688186595
DB00564,10334.827605528542
DB09230,10335.6661995288
DB01074,10339.495936714893
DB01429,10341.483162520124
DB00379,10341.814189118282
DB00437,10342.778055555638
DB01685,10342.778055555638
DB04854,10342.778055555638
DB00414,10348.079931554046
DB00839,10348.079931554046
DB00052,10350.669621466817
DB01174,10350.972268958532
DB01240,10353.034168562444
DB00981,10361.459733617456
DB00147,10362.488792223674
DB00715,10364.169343287998
DB00024,10365.72299780235
DB00917,10368.569733053399
DB01576,10370.024561586986
DB09043,10370.688236010166
DB06655,10370.688236010166
DB01276,10370.688236010166
DB09265,10370.688236010166
DB09045,10370.688236010166
DB13928,10370.688236010166
DB00476,10376.50479027608
DB00342,10378.14920225235
DB01188,10378.303733239252
DB01378,10378.303733239252
DB00390,10378.303733239252
DB06697,10378.303733239252
DB00511,10378.303733239252
DB01158,10378.303733239252
DB13996,10378.303733239252
DB01430,10378.303733239252
DB01396,10378.303733239252
DB00563,10381.125267040732
DB01157,10381.125267040732
DB00250,10381.125267040736
DB00810,10381.812450653943
DB00657,10395.888507636108
DB00204,10395.940606346225
DB00968,10398.838683216389
DB01166,10403.98690906504
DB01625,10405.092197292495
DB00599,10409.225642141962
DB00843,10410.45564742071
DB01235,10416.956059703016
DB09048,10424.35037735576
DB00673,10424.35037735576
maropitant,10424.35037735576
DB06717,10424.35037735576
DB09273,10431.912289622533
DB11136,10432.05532352354
DB00561,10437.180352623409
DB00215,10439.3446113467
DB01623,10441.981979313978
DB00672,10460.950433072543
DB00273,10464.827041100893
DB00446,10465.280205405981
DB00082,10468.288210762104
ammonium-lactate,10468.349449909143
DB00669,10470.858446538869
DB00228,10476.264110317945
DB00508,10476.665133332717
DB00433,10477.889595774284
DB00835,10482.603388272797
DB11235,10482.603388272797
DB01191,10483.892588339117
DB00780,10487.060626199698
DB00199,10492.04445393744
picotamide,10493.905128656215
DB06739,10493.905128656215
DB00040,10497.396181020453
DB00216,10500.33029304536
DB09119,10501.153828916988
DB01220,10507.829596806094
DB13179,10507.829596806094
DB05541,10515.471068365368
DB00865,10517.808429470244
DB00562,10518.325955989929
DB01591,10519.267451325662
DB00670,10519.267451325662
DB06702,10519.267451325662
DB00376,10519.267451325662
DB01036,10519.267451325662
DB00332,10519.267451325662
aceclidine,10519.267451325662
DB00496,10519.267451325662
DB09076,10519.267451325662
DB01085,10519.267451325662
DB01409,10519.267451325662
DB08897,10519.267451325662
DB00340,10519.267451325662
DB00725,10519.267451325662
DB00310,10522.777373806033
ACT-132577,10526.149956832543
DB08932,10526.149956832545
DB00559,10526.149956832545
DB06403,10526.149956832545
DB06268,10526.149956832545
DB00933,10526.214591688615
DB06684,10528.223899103807
DB04843,10529.562294299672
DB00771,10529.562294299672
DB00185,10529.562294299672
DB06217,10537.138192487877
DB00654,10548.881296581938
DB00287,10548.881296581938
DB08819,10548.881296581938
DB11660,10548.881296581938
DB01621,10551.948849945828
sodium-monofluorophosphate,10552.844940072144
DB09258,10555.006826799328
DB09220,10566.245727282325
DB06155,10567.465529091072
DB00366,10569.086687169744
DB09049,10572.717424864553
DB00924,10572.867900387058
DB08810,10574.630167890378
DB00794,10582.661289767957
DB09085,10584.897703912091
DB12865,10586.005798248507
DB01012,10586.005798248507
DB00994,10586.005798248507
strontium-ranelate,10586.005798248507
DB11274,10591.761531890246
DB01418,10594.657547000157
DB00946,10594.657547000157
DB00498,10594.657547000157
nemonapride,10595.906050175694
5-hydroxytryptophan,10595.98609954599
DB11166,10602.215755692769
DB00312,10609.475409098386
