Nodes
3065
672
10155
8350
5928
8352
8356
121504
11335
8358
8353
8968
8355
8354
8351
10951
8357
25842
7158
8361
10419
9759
10014
23468
132660
5925
26013
7290
GO:0006334
3020
8290
10013
8467
2885
408
84108
1876
5934
55957
1058
8208
1616
10919
7913
6839
83746
GO:0006335
9682
7534
3066
4678
29117
79813
7027
5931
5933
55723
126961
10036
GO:0006336
387893
8972
55355
51460
286826
3021
9869
4773
7132
9734
23523
3008
79711
GO:0051290
8370
8805
29855
8242
55352
11198
4214
23429
1387
142
51230
1874
8841
1786
7089
4215
58525
4149
9557
8520
5890
7091
8349
128312
9252
84146
283489
GO:0045653
4869
7029
6015
11011
54531
25942
79723
58499
1869
5430
1875
9425
23394
7090
6597
6045
8655
333932
23126
1788
546
163126
10138
11091
56916
4176
5111
6418
811
3018
29128
4605
8450
3299
2033
6749
23269
10038
9874
5978
3024
9202
579
3014
474343
5371
4175
8535
4676
57708
79816
7088
5757
653604
4171
4209
3280
3309
84456
28996
91750
1647
4841
255626
57337
2547
GO:0033169
51053
4173
6046
9031
27245
83852
22907
84733
11200
5252
6907
1789
8815
83933
GO:0070544
22893
326
23466
4204
10210
4205
80854
2186
3009
92815
4824
30836
4172
84444
57332
GO:0006338
GO:0031497
83985
10664
7329
8462
55183
9439
55869
639
7157
10782
9502
55037
4288
6598
286205
2707
23411
84790
474382
6767
26468
7020
8314
56658
8850
2969
63893
79718
64129
2874
801
8454
4246
2975
6872
3621
7023
9329
90865
254048
8463
79885
10039
GO:0006325
221613
85460
4603
58508
4899
5955
8368
3054
126272
10459
6699
2972
11128
6714
5245
3184
1787
146059
7022
55810
9849
3070
8342
23036
4174
55791
GO:0045892
23186
8819
79980
3906
580
92609
1017
10794
8479
10498
23613
55290
8338
4602
170626
7428
7556
10002
4208
8125
8804
388569
23028
4802
3303
23619
79003
374899
115509
9569
493861
23492
114825
GO:0070933
10741
6613
22850
221937
GO:0032091
10524
103910
7508
51433
5573
2305
6203
10526
6599
26225
11243
1850
100527963
25936
GO:0034720
23633
4692
9736
83732
4796
29028
9203
6601
5092
115426
165918
29947
54939
50804
54816
8545
6741
3930
9422
64376
7554
7905
7448
26469
151648
23569
3068
9611
6672
25799
5077
146540
54951
6833
23383
168455
65251
4804
78994
6297
79693
GO:0018027
GO:0043550
4654
5563
3276
140459
GO:0035574
GO:0071557
10627
5499
9212
8405
6477
58160
9706
7161
65988
9781
100505741
4084
93166
8337
9830
55789
5994
23543
23390
79968
3727
23135
54780
92595
2495
57520
84787
253714
54887
2746
GO:0070932
162239
5763
51592
84823
26574
GO:0000122
8202
3012
202559
5500
51386
3725
257218
GO:0030307
55818
3720
C0033578
676
3015
51444
8900
4089
57665
3315
6278
57410
GO:0016571
5729
3619
5292
9948
6185
6689
2122
5971
57695
23039
473
10793
5723
8525
54904
6522
6165
1591
10606
1454
10783
23741
26986
1969
23549
890
4152
26121
2353
339965
3417
9328
140710
7531
55888
160760
285268
84619
GO:0031507
23528
100271849
3169
1062
9855
10018
84924
5202
10294
6721
55900
10765
6830
255967
3006
7126
51160
84838
170622
54822
55609
30832
246175
6885
7391
54596
158399
253639
11107
92285
2120
22852
91283
84529
83734
85236
6712
84911
10514
7026
10915
9085
7767
9534
84950
9881
GO:1900112
9015
4924
GO:0000183
9978
388559
653067
26517
100532731
GO:0016577
10254
124944
6018
23234
51061
163071
6874
126299
GO:0071459
55722
642559
5993
3920
1044
1315
597
3842
92483
55737
114823
8570
64864
7766
GO:0001672
84263
8216
7416
10541
79364
7273
84908
57472
26088
140735
2803
9131
1642
54751
26018
3336
6941
116449
54811
116988
11333
84295
6671
6778
51545
80818
114548
23061
5702
283208
9967
84875
84301
6670
80125
7064
26354
7257
8637
7181
57116
51773
695
8445
6136
10726
GO:0006349
55274
7264
5081
30
1105
26147
89870
7021
8359
80314
6940
57534
GO:0006476
5747
23137
718
1457
3221
5926
6657
8335
GO:0006337
653499
5511
27043
23476
5058
55734
55816
11284
GO:0018026
161424
1523
11101
5308
9495
8115
5019
9021
51293
5834
5935
5203
699
3913
51513
9414
54676
83743
2308
3832
C0149925
51533
79707
GO:0043967
4846
55614
7597
100290337
80742
23097
124359
79829
84364
10270
3716
7761
23030
3312
2290
64919
9088
5566
51270
9013
84337
85456
339287
23552
7337
162979
GO:0034728
6282
7486
667
377630
64782
4772
894
9014
11143
6431
150684
339302
9046
79184
8085
7469
6653
139628
GO:0034723
4673
83855
GO:0006281
116092
5654
8914
25804
27000
1828
6662
1822
23141
7690
10767
6760
56654
9529
4601
26206
79797
369
6888
GO:0070828
221656
723790
10553
94056
57007
27179
84962
144108
GO:0007088
2201
6367
4659
22992
3205
5884
7345
GO:0051304
146542
9733
2672
80232
117159
51035
55363
5049
GO:0032460
80824
51339
GO:0071480
8451
92521
92610
7799
81789
57822
151636
1633
25890
29119
GO:0042118
5176
6777
29980
56946
51203
26610
25836
2029
7596
79649
347
2063
C0021359
632
GO:0031064
7991
64979
56259
GO:0009267
4800
79174
GO:0070914
152485
54823
6170
169792
256933
10079
55206
29015
79751
3134
7746
390535
148266
64754
5980
375337
GO:0009611
GO:1905461
5523
5209
55671
79818
57547
9182
10660
3698
55033
23479
GO:0034968
152518
3017
9406
4938
51099
GO:1901582
27129
127002
4207
7102
374928
284406
9310
199704
51224
26148
642954
343035
23414
374900
653147
55217
339500
80095
GO:0090161
440093
152273
347853
785
23660
5078
27247
60561
55106
728242
5957
143684
8834
84814
285636
342357
54729
GO:2000249
9792
55500
GO:0097421
6296
GO:0065004
4356
2492
3640
7544
GO:1904908
23151
8669
29895
7112
90589
284307
6751
63971
64901
GO:0120094
1464
644914
84891
GO:0000729
54328
6617
3987
GO:2000779
79081
80728
64407
4920
8927
141
85457
222584
1
84449
6305
GO:0060136
57491
84002
256691
8519
1735
63877
54938
7770
10738
333931
10716
7411
22934
9938
90827
8557
140690
C0020626
57786
10250
55240
148398
256380
57674
8514
7408
4925
5903
27072
23321
51102
55749
GO:2000773
7410
93145
56474
GO:0018216
9354
54737
284618
23076
8798
GO:0031065
5459
GO:0006353
10647
55937
1981
3398
6322
170394
C0002171
C0520679
84859
23081
84930
5530
396
4656
57095
GO:0030163
51631
GO:0002509
814
114799
55205
84557
84960
403341
26092
26053
10069
8856
11130
6197
1026
79178
201163
10421
10766
25939
C0025149
23133
GO:0045652
79608
11331
58526
9592
2346
377
134492
813
56650
49
442247
6776
7378
84268
23040
1820
8663
653226
7709
3628
93621
140597
26959
83648
4913
728294
10771
9656
54715
219
83667
5825
55812
7025
9796
23294
6184
23060
5653
149224
8887
10140
55738
50862
10020
26002
1019
6175
84063
93100
6927
9878
644943
51147
4600
85451
147746
7178
10471
25792
5289
27304
7549
128153
29901
4239
6281
54961
375341
55193
345643
